timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error
0.101689,0.438190,0.704655,2.952451,0.142590,-0.109335,-1.892408,1.372200,-0.150660,0.125078,-0.158058,-1.000000,-1.000000,3.000000,-1.500000,2.230807,0.392408
0.097993,0.340597,0.641922,2.950657,0.156170,-0.090933,-1.901831,1.190217,-0.023677,0.127026,-0.130776,-1.000000,-1.000000,3.000000,-1.500000,2.120270,0.401831
0.104815,0.238764,0.572223,2.947799,0.160745,-0.086476,-1.902936,1.066174,0.023946,0.137265,-0.118222,-1.000000,-1.000000,3.000000,-1.500000,2.002285,0.402936
0.095332,0.135751,0.494222,2.945262,0.171509,-0.074929,-1.909730,0.755014,0.164086,0.142236,-0.089158,-1.000000,-1.000000,3.000000,-1.500000,1.877666,0.409730
0.100516,0.031523,0.408106,2.943531,0.177449,-0.069148,-1.917726,0.604486,0.186491,0.141360,-0.062903,-1.000000,-1.000000,3.000000,-1.500000,1.746423,0.417726
0.098902,-0.072331,0.313960,2.942476,0.181576,-0.057983,-1.923798,0.367862,0.238415,0.140433,-0.040564,-1.000000,-1.000000,3.000000,-1.500000,1.609462,0.423798
0.100561,-0.174814,0.211859,2.942088,0.190832,-0.045134,-1.931741,0.171236,0.251023,0.137985,-0.012774,-1.000000,-1.000000,3.000000,-1.500000,1.467272,0.431741
0.099426,-0.274268,0.101720,2.942533,0.193418,-0.032507,-1.935550,-0.065236,0.255506,0.133086,0.006486,-1.000000,-1.000000,3.000000,-1.500000,1.320521,0.435550
0.099545,-0.369688,-0.015618,2.942159,0.205933,0.002400,-1.940575,-0.277408,0.236325,0.137794,0.031926,-1.000000,-1.000000,3.000000,-1.500000,1.170319,0.440575
0.100223,-0.457615,-0.139566,2.940851,0.182850,0.052629,-1.942675,-0.464004,0.171798,0.144956,0.051568,-1.000000,-1.000000,3.000000,-1.500000,1.018835,0.442675
0.099854,-0.534172,-0.263088,2.938053,0.068851,0.109249,-1.952877,-0.576916,0.083777,0.157936,0.087894,-1.000000,-1.000000,3.000000,-1.500000,0.873998,0.452877
0.100871,-0.597609,-0.380203,2.934446,-0.062596,0.115830,-1.932427,-0.589486,0.005420,0.169145,0.065026,-1.000000,-1.000000,3.000000,-1.500000,0.741865,0.432427
0.099828,-0.646972,-0.484862,2.932020,-0.084220,0.088173,-1.933393,-0.550238,-0.077404,0.168733,0.106580,-1.000000,-1.000000,3.000000,-1.500000,0.628185,0.433393
0.100109,-0.683860,-0.571684,2.929727,-0.083807,0.079751,-1.933574,-0.422539,-0.131003,0.172851,0.126508,-1.000000,-1.000000,3.000000,-1.500000,0.536970,0.433574
0.101691,-0.709371,-0.640730,2.928621,-0.087720,0.070750,-1.931811,-0.268759,-0.177563,0.169407,0.144236,-1.000000,-1.000000,3.000000,-1.500000,0.467585,0.431811
0.099457,-0.725979,-0.692949,2.928587,-0.090658,0.059990,-1.927914,-0.142419,-0.206034,0.164456,0.159579,-1.000000,-1.000000,3.000000,-1.500000,0.417693,0.427914
0.107931,-0.735543,-0.731572,2.929564,-0.095098,0.047498,-1.926127,0.011968,-0.227073,0.157931,0.182287,-1.000000,-1.000000,3.000000,-1.500000,0.383344,0.426127
0.104467,-0.738743,-0.750271,2.931601,-0.101176,0.028993,-1.917633,0.191595,-0.224060,0.148696,0.190814,-1.000000,-1.000000,3.000000,-1.500000,0.367829,0.417633
0.103620,-0.738840,-0.753848,2.934433,-0.105403,0.001053,-1.910684,0.343256,-0.204924,0.139057,0.207490,-1.000000,-1.000000,3.000000,-1.500000,0.364821,0.410684
0.086288,-0.738896,-0.747305,2.938607,-0.052146,-0.028923,-1.899935,0.459963,-0.168246,0.120312,0.210819,-1.000000,-1.000000,3.000000,-1.500000,0.368509,0.399935
0.112217,-0.741739,-0.732038,2.943563,0.040855,-0.058848,-1.886037,0.525626,-0.121298,0.111986,0.221717,-1.000000,-1.000000,3.000000,-1.500000,0.376414,0.386037
0.113231,-0.748807,-0.718155,2.947775,0.109858,-0.060772,-1.865598,0.509830,-0.086397,0.106536,0.221637,-1.000000,-1.000000,3.000000,-1.500000,0.381132,0.365598
0.081923,-0.760929,-0.711182,2.951131,0.160499,-0.052710,-1.849372,0.448046,-0.002695,0.097743,0.222194,-1.000000,-1.000000,3.000000,-1.500000,0.378100,0.349372
0.098410,-0.777977,-0.714669,2.953608,0.180421,-0.050281,-1.833259,0.307422,-0.000421,0.100120,0.229791,-1.000000,-1.000000,3.000000,-1.500000,0.364500,0.333259
0.093890,-0.795873,-0.728544,2.955574,0.178285,-0.041911,-1.826028,0.166524,-0.000083,0.098042,0.247571,-1.000000,-1.000000,3.000000,-1.500000,0.342535,0.326028
0.111284,-0.820139,-0.757684,2.957304,0.154986,-0.019678,-1.819328,0.003436,0.014956,0.097010,0.261346,-1.000000,-1.000000,3.000000,-1.500000,0.304779,0.319328
0.097061,-0.843278,-0.793383,2.958665,0.113750,-0.000405,-1.804996,-0.155559,0.025170,0.094895,0.256978,-1.000000,-1.000000,3.000000,-1.500000,0.262604,0.304996
0.098449,-0.865421,-0.833695,2.959743,0.068534,0.009154,-1.800872,-0.243739,0.014920,0.094119,0.278286,-1.000000,-1.000000,3.000000,-1.500000,0.217691,0.300872
0.093486,-0.883994,-0.870620,2.960074,0.034251,0.012545,-1.791146,-0.265694,0.004094,0.096971,0.278429,-1.000000,-1.000000,3.000000,-1.500000,0.178299,0.291146
0.110133,-0.904034,-0.912891,2.960705,0.004539,0.020481,-1.780964,-0.299519,0.003432,0.094607,0.287100,-1.000000,-1.000000,3.000000,-1.500000,0.135431,0.280964
0.098089,-0.919382,-0.945792,2.961665,-0.017331,0.021772,-1.772490,-0.281354,-0.001298,0.090668,0.294432,-1.000000,-1.000000,3.000000,-1.500000,0.104438,0.272490
0.102052,-0.931547,-0.971542,2.962885,-0.033141,0.021702,-1.759523,-0.216072,-0.012491,0.087089,0.294032,-1.000000,-1.000000,3.000000,-1.500000,0.082905,0.259523
0.101664,-0.940550,-0.989170,2.964860,-0.042354,0.023848,-1.749833,-1.372200,1.105903,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.392439,1.350167
0.094390,-0.945852,-0.998819,2.967914,-0.038296,0.033071,-1.746483,-1.372200,0.881173,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.401034,1.353517
0.104214,-0.942419,-1.000208,2.961094,-0.062371,0.121371,-1.794539,-1.320543,0.737119,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.394673,1.305461
0.097725,-0.932584,-0.995406,2.935641,-0.043123,0.143339,-1.845646,-1.264289,0.608075,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.367964,1.254354
0.097847,-0.912865,-0.983684,2.891182,-0.044516,0.134462,-1.897659,-1.168631,0.447125,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.318949,1.202341
0.102464,-0.882766,-0.965502,2.831245,-0.042015,0.131729,-1.948060,-1.065302,0.295335,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.250540,1.151940
0.098444,-0.842863,-0.940757,2.758986,-0.048431,0.124249,-1.993092,-0.913803,0.141857,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.165519,1.106908
0.100746,-0.794098,-0.909368,2.677211,-0.054269,0.111241,-2.041894,-0.769350,0.019467,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.066537,1.058106
0.099094,-0.737412,-0.871016,2.588777,-0.057308,0.106858,-2.098954,-0.584717,-0.097343,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.956184,1.001046
0.101732,-0.674054,-0.825230,2.496029,-0.066461,0.101407,-2.137097,-0.415471,-0.160575,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.836697,0.962903
0.098729,-0.604692,-0.772425,2.400836,-0.065517,0.094568,-2.185416,-0.193341,-0.226352,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.710157,0.914584
0.098388,-0.530028,-0.712291,2.304661,-0.070874,0.086020,-2.238171,0.021993,-0.256216,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.578109,0.861829
0.103473,-0.451610,-0.645089,2.208463,-0.077647,0.068637,-2.296897,0.177917,-0.241585,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.442385,0.803103
0.098187,-0.371291,-0.569943,2.113119,-0.080182,0.045412,-2.339426,0.441471,-0.199705,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.304502,0.760574
0.102983,-0.294186,-0.492457,2.021141,-0.003548,-0.041605,-2.387416,0.505224,-0.133463,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.171233,0.712584
0.096364,-0.225622,-0.416640,1.929262,0.088425,-0.138720,-2.435726,0.614489,-0.040569,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.043083,0.664274
0.099794,-0.168087,-0.347032,1.835393,0.124377,-0.146750,-2.476492,0.538073,0.019420,-1.307675,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.920090,0.623508
0.099916,-0.124304,-0.287588,1.740901,0.130271,-0.133820,-2.526938,0.427441,0.067480,-1.108279,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.804420,0.573062
0.104176,-0.093926,-0.238763,1.647385,0.131665,-0.125157,-2.577474,0.274068,0.085691,-0.936298,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.696374,0.522526
0.105724,-0.074087,-0.197497,1.548327,0.126484,-0.123799,-2.628584,0.171468,0.109465,-0.711072,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.587500,0.471416
0.100447,-0.067454,-0.170707,1.464332,0.127614,-0.119823,-2.678752,0.009032,0.080242,-0.584084,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.499295,0.421248
0.101095,-0.070662,-0.154114,1.389361,0.130612,-0.114948,-2.728579,-0.131323,0.039701,-0.472983,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.424672,0.371421
