timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error
0.094217,0.158009,-0.095342,1.513877,-0.042842,0.013958,0.041852,0.056312,0.005335,0.517010,-0.079192,0.000000,0.000000,2.000000,0.000000,0.519974,0.041852
0.100144,0.137849,-0.084711,1.611101,-0.044543,0.018010,0.038652,0.041317,0.001768,0.362571,-0.080488,0.000000,0.000000,2.000000,0.000000,0.421213,0.038652
0.100334,0.119676,-0.074162,1.695979,-0.042789,0.020799,0.037356,0.038950,-0.008434,0.245279,-0.083186,0.000000,0.000000,2.000000,0.000000,0.335039,0.037356
0.099607,0.103584,-0.063908,1.765620,-0.027659,0.023757,0.036051,0.035075,-0.017009,0.170197,-0.083960,0.000000,0.000000,2.000000,0.000000,0.264098,0.036051
0.099071,0.089832,-0.054327,1.818529,-0.035479,0.023526,0.035090,0.025448,-0.020321,0.138737,-0.085264,0.000000,0.000000,2.000000,0.000000,0.209650,0.035090
0.100107,0.077988,-0.045033,1.855909,-0.031397,0.018449,0.028609,0.016253,-0.025823,0.137518,-0.076818,0.000000,0.000000,2.000000,0.000000,0.169918,0.028609
0.100335,0.067803,-0.036335,1.880588,-0.034378,0.016860,0.028460,0.009157,-0.028434,0.146915,-0.084138,0.000000,0.000000,2.000000,0.000000,0.142045,0.028460
0.103341,0.059013,-0.027784,1.895244,-0.031316,0.015989,0.026737,0.000951,-0.033242,0.166082,-0.082788,0.000000,0.000000,2.000000,0.000000,0.123403,0.026737
0.097963,0.051586,-0.019684,1.903852,-0.036606,0.022283,0.024812,-0.001087,-0.041903,0.173896,-0.082311,0.000000,0.000000,2.000000,0.000000,0.110873,0.024812
0.105379,0.045640,-0.012558,1.909333,-0.021525,0.026343,0.026748,-0.015314,-0.033067,0.179591,-0.088646,0.000000,0.000000,2.000000,0.000000,0.102280,0.026748
0.093668,0.041760,-0.005759,1.913332,-0.015566,0.027204,0.023573,-0.027410,-0.045524,0.175703,-0.082462,0.000000,0.000000,2.000000,0.000000,0.096376,0.023573
0.102802,0.039412,0.000394,1.917215,-0.022064,0.021203,0.018610,1.372200,1.346427,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.759080,1.518610
0.097661,0.038738,0.005823,1.921361,-0.028072,0.017859,0.015240,1.090746,1.027035,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.753818,1.515240
0.112607,0.045726,0.017624,1.935778,-0.126705,0.126759,-0.021880,0.971695,0.999390,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.734436,1.478120
0.090254,0.063200,0.036323,1.964243,-0.193467,0.214669,-0.050389,0.789360,0.888566,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.696779,1.449611
0.106657,0.107256,0.076279,2.018684,-0.223660,0.265061,-0.091703,0.490186,0.672265,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.616550,1.408297
0.100591,0.172837,0.132235,2.084820,-0.214620,0.253783,-0.145516,0.166229,0.397119,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.508234,1.354484
0.091310,0.250297,0.197703,2.156818,-0.184794,0.212930,-0.197881,-0.095992,0.108498,1.372200,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.384446,1.302119
0.108187,0.358940,0.289490,2.256501,-0.114098,0.104201,-0.258773,-0.316536,-0.203139,1.125308,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.211847,1.241227
0.099427,0.461452,0.377268,2.353394,-0.044612,0.017279,-0.312624,-0.397639,-0.388629,0.897991,-0.792100,1.000000,1.000000,3.000000,-1.500000,1.046866,1.187376
0.103894,0.559032,0.463117,2.452848,-0.002347,-0.028718,-0.363358,-0.372648,-0.441096,0.698919,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.884348,1.136642
0.096709,0.646247,0.543104,2.551439,0.019965,-0.053443,-0.419768,-0.361166,-0.563519,0.463725,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.731507,1.080232
0.102475,0.718680,0.614199,2.641692,0.052767,-0.100553,-0.465203,-0.247867,-0.461538,0.341833,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.596966,1.034797
0.096945,0.779077,0.676579,2.718304,0.066646,-0.103645,-0.512016,-0.197938,-0.472437,0.225333,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.482453,0.987984
0.099980,0.825419,0.729366,2.778450,0.071077,-0.099560,-0.565453,-0.106005,-0.361085,0.190036,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.390903,0.934547
0.099941,0.859311,0.772693,2.822322,0.084899,-0.095477,-0.617828,-0.039569,-0.265641,0.176225,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.320985,0.882172
0.101160,0.881650,0.806723,2.851101,0.089841,-0.086638,-0.669594,0.013007,-0.150673,0.189986,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.271171,0.830406
0.100008,0.893534,0.831554,2.866606,0.098328,-0.082037,-0.724814,0.048773,-0.034952,0.219465,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.239797,0.775186
0.102584,0.895952,0.844065,2.872387,0.109432,-0.075925,-0.765511,0.037419,0.124179,0.254529,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.226775,0.734489
0.099350,0.888655,0.850702,2.873497,0.115644,-0.062944,-0.826338,0.067486,0.243917,0.273784,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.225146,0.673662
0.098774,0.876391,0.847857,2.870086,0.068888,-0.008685,-0.883211,0.014781,0.366837,0.302713,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.235168,0.616789
0.094897,0.863220,0.840365,2.865429,0.026165,0.040852,-0.929360,-0.033863,0.428243,0.319368,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.249603,0.570640
0.103631,0.849739,0.829388,2.859290,-0.002317,0.087595,-0.988114,-0.090179,0.452396,0.337013,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.267369,0.511886
0.097802,0.845156,0.823256,2.856084,-0.017340,0.106618,-1.024377,-0.116394,0.356052,0.331061,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.275548,0.475623
0.102507,0.846528,0.817109,2.850888,-0.027740,0.144096,-1.096540,-0.175318,0.289554,0.350442,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.281491,0.403460
0.098901,0.858575,0.817635,2.850746,-0.030002,0.113975,-1.143742,-0.178078,0.133807,0.327230,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.274836,0.356258
0.098809,0.875911,0.822198,2.853330,-0.022126,0.091489,-1.190783,-0.167181,0.036241,0.308671,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.261771,0.309217
0.099496,0.897265,0.830107,2.857933,-0.017263,0.062444,-1.237346,-0.148115,-0.047734,0.289474,-0.792100,1.000000,1.000000,3.000000,-1.500000,0.244133,0.262654
0.103742,0.928844,0.844311,2.866721,0.005307,0.020376,-1.305690,-0.104371,-0.203992,0.252802,-0.742686,1.000000,1.000000,3.000000,-1.500000,0.216946,0.194310
0.105495,0.952281,0.856741,2.874357,0.010842,0.005721,-1.347944,-0.088611,-0.145326,0.242768,-0.738023,1.000000,1.000000,3.000000,-1.500000,0.196434,0.152056
0.101294,0.978561,0.872959,2.884544,0.029418,0.000042,-1.403992,-0.029600,-0.228077,0.208084,-0.684284,1.000000,1.000000,3.000000,-1.500000,0.173001,0.096008
0.100948,0.999239,0.887211,2.894516,0.034705,-0.021465,-1.445337,-0.020440,-0.192561,0.188146,-0.669263,1.000000,1.000000,3.000000,-1.500000,0.154430,0.054663
0.109487,1.014273,0.899584,2.903136,0.045519,-0.030797,-1.484017,-0.025057,-0.137659,0.179752,-0.647701,1.000000,1.000000,3.000000,-1.500000,0.140248,0.015983
0.093422,1.027808,0.913027,2.912988,0.050595,-0.026357,-1.526230,0.027308,-0.166678,0.146458,-0.607652,1.000000,1.000000,3.000000,-1.500000,0.126129,0.026230
0.100775,1.036755,0.923693,2.922563,0.059543,-0.034851,-1.570887,0.005415,-0.119308,0.131486,-0.573976,1.000000,1.000000,3.000000,-1.500000,0.114761,0.070887
0.105145,1.039894,0.930694,2.929234,0.058472,-0.035920,-1.603668,-0.027029,-0.065496,0.132649,-0.558573,1.000000,1.000000,3.000000,-1.500000,0.106783,0.103668
0.104200,1.040066,0.936474,2.936154,0.057949,-0.035382,-1.635479,-0.032206,-0.041760,0.116812,-0.530333,1.000000,1.000000,3.000000,-1.500000,0.098575,0.135479
0.096152,1.036861,0.940605,2.943560,0.055160,-0.030458,-1.669097,1.372200,-1.230904,0.096311,-0.494941,-1.000000,-1.000000,3.000000,-1.500000,2.813883,0.169097
0.102203,1.030777,0.942076,2.949951,0.064931,-0.037019,-1.694850,1.372200,-1.191864,0.089902,-0.476932,-1.000000,-1.000000,3.000000,-1.500000,2.810377,0.194850
0.082639,1.018861,0.938422,2.956809,0.122350,-0.112899,-1.704416,1.372200,-1.177161,0.065848,-0.475341,-1.000000,-1.000000,3.000000,-1.500000,2.799133,0.204416
0.128855,0.995389,0.927806,2.962515,0.125775,-0.122833,-1.741235,1.372200,-1.119572,0.072427,-0.418634,-1.000000,-1.000000,3.000000,-1.500000,2.774782,0.241235
0.107337,0.971235,0.914857,2.965650,0.122298,-0.115070,-1.754662,1.372200,-1.098189,0.073094,-0.411750,-1.000000,-1.000000,3.000000,-1.500000,2.748385,0.254662
0.070773,0.927495,0.890053,2.969202,0.117916,-0.116909,-1.777636,1.372200,-1.061145,0.055668,-0.367275,-1.000000,-1.000000,3.000000,-1.500000,2.699720,0.277636
0.100562,0.877861,0.860943,2.971517,0.119605,-0.131648,-1.802505,1.372200,-1.020415,0.063814,-0.342954,-1.000000,-1.000000,3.000000,-1.500000,2.643914,0.302505
0.092085,0.825661,0.829961,2.973131,0.117926,-0.129973,-1.816059,1.372200,-0.997949,0.063073,-0.329332,-1.000000,-1.000000,3.000000,-1.500000,2.585057,0.316059
0.108920,0.752388,0.786558,2.973395,0.114574,-0.132462,-1.832193,1.372200,-0.807222,0.069737,-0.300860,-1.000000,-1.000000,3.000000,-1.500000,2.502671,0.332193
0.098774,0.677175,0.741688,2.972179,0.117886,-0.136705,-1.849152,1.372200,-0.609330,0.079299,-0.270443,-1.000000,-1.000000,3.000000,-1.500000,2.418092,0.349152
0.100099,0.594546,0.691906,2.969607,0.125882,-0.121472,-1.856663,1.372200,-0.458569,0.091055,-0.257576,-1.000000,-1.000000,3.000000,-1.500000,2.325090,0.356663
0.093931,0.514143,0.642104,2.966527,0.132990,-0.119078,-1.867052,1.372200,-0.354172,0.100862,-0.230592,-1.000000,-1.000000,3.000000,-1.500000,2.233887,0.367052
0.109972,0.410201,0.573962,2.963385,0.155660,-0.097883,-1.883395,1.180444,-0.185132,0.105396,-0.195581,-1.000000,-1.000000,3.000000,-1.500000,2.113614,0.383395
0.097245,0.310703,0.504977,2.961286,0.155112,-0.087288,-1.883228,0.958617,-0.055608,0.106437,-0.192480,-1.000000,-1.000000,3.000000,-1.500000,1.996095,0.383228
0.101896,0.207281,0.428491,2.959027,0.164373,-0.092695,-1.892513,0.805767,0.011089,0.111421,-0.158153,-1.000000,-1.000000,3.000000,-1.500000,1.870773,0.392513
0.099534,0.101500,0.344340,2.956198,0.172620,-0.076886,-1.898979,0.569424,0.111202,0.120304,-0.137350,-1.000000,-1.000000,3.000000,-1.500000,1.738526,0.398979
0.097173,-0.005560,0.251912,2.953642,0.176558,-0.069793,-1.907462,0.314576,0.194489,0.124624,-0.110538,-1.000000,-1.000000,3.000000,-1.500000,1.599482,0.407462
0.099462,-0.112469,0.151172,2.951863,0.188624,-0.059978,-1.917568,0.118018,0.219874,0.124309,-0.082452,-1.000000,-1.000000,3.000000,-1.500000,1.454382,0.417568
0.102042,-0.218492,0.042948,2.950002,0.190434,-0.039656,-1.922750,-0.067722,0.234105,0.128363,-0.063288,-1.000000,-1.000000,3.000000,-1.500000,1.304222,0.422750
0.098928,-0.321604,-0.072820,2.948020,0.198438,-0.013487,-1.925886,-0.336605,0.257427,0.133348,-0.042980,-1.000000,-1.000000,3.000000,-1.500000,1.150037,0.425886
0.098908,-0.417907,-0.194634,2.944797,0.176054,0.050837,-1.933861,-0.534569,0.213120,0.146055,-0.012399,-1.000000,-1.000000,3.000000,-1.500000,0.995236,0.433861
0.101645,-0.503308,-0.314344,2.940276,0.040434,0.117409,-1.928429,-0.583026,0.143305,0.161156,-0.008434,-1.000000,-1.000000,3.000000,-1.500000,0.848760,0.428429
0.099647,-0.574805,-0.427598,2.936695,-0.057203,0.123904,-1.926689,-0.637498,0.066097,0.164544,0.013944,-1.000000,-1.000000,3.000000,-1.500000,0.715851,0.426689
0.098773,-0.631015,-0.527899,2.934154,-0.067146,0.100968,-1.928100,-0.583190,-0.019598,0.164969,0.038002,-1.000000,-1.000000,3.000000,-1.500000,0.602798,0.428100
0.173317,-0.649591,-0.563213,2.933307,-0.072269,0.093189,-1.928214,0.364061,-0.173908,0.156781,0.071923,-1.000000,-1.000000,3.000000,-1.500000,0.563930,0.428214
0.026896,-0.704246,-0.677098,2.932908,-0.076079,0.074177,-1.935131,-1.372200,0.793178,0.162380,0.106909,-1.000000,-1.000000,3.000000,-1.500000,0.442987,0.435131
0.100889,-0.724945,-0.727060,2.935248,-0.079443,0.075108,-1.928810,-0.160838,-0.170541,0.139328,0.092292,-1.000000,-1.000000,3.000000,-1.500000,0.392867,0.428810
0.191236,-0.732082,-0.750463,2.937580,-0.070102,0.093699,-1.929450,0.250986,-0.200552,0.139724,0.137969,-1.000000,-1.000000,3.000000,-1.500000,0.371410,0.429450
0.013836,-0.733897,-0.756960,2.938404,-0.065168,0.098595,-1.929977,-0.140706,-0.237700,0.115403,0.144486,-1.000000,-1.000000,3.000000,-1.500000,0.365614,0.429977
0.094181,-0.729725,-0.794623,2.950423,-0.078958,0.078567,-1.925545,-0.042832,-0.406268,0.057848,0.152207,-1.000000,-1.000000,3.000000,-1.500000,0.343054,0.425545
0.114889,-0.718979,-0.792958,2.955579,-0.089179,0.062232,-1.921625,0.397352,-0.313129,0.086604,0.173656,-1.000000,-1.000000,3.000000,-1.500000,0.351870,0.421625
0.087570,-0.699663,-0.775523,2.964199,-0.068852,-0.004680,-1.917084,0.653605,-0.389255,0.043061,0.186086,-1.000000,-1.000000,3.000000,-1.500000,0.376661,0.417084
0.107321,-0.684986,-0.751131,2.973313,0.031296,-0.082502,-1.896514,0.675468,-0.314263,0.030520,0.178480,-1.000000,-1.000000,3.000000,-1.500000,0.402345,0.396514
0.100966,-0.680859,-0.735132,2.978036,0.107557,-0.114180,-1.881239,0.586643,-0.248036,0.038887,0.189937,-1.000000,-1.000000,3.000000,-1.500000,0.415317,0.381239
0.089689,-0.683366,-0.714252,2.983363,0.153165,-0.108803,-1.866860,0.658669,-0.153256,0.021760,0.194629,-1.000000,-1.000000,3.000000,-1.500000,0.426832,0.366860
0.198678,-0.696973,-0.707872,2.986462,0.165555,-0.084388,-1.856329,0.440447,-0.163014,0.036206,0.231119,-1.000000,-1.000000,3.000000,-1.500000,0.421127,0.356329
0.003372,-0.716243,-0.712375,2.988571,0.172236,-0.080872,-1.853777,-1.372200,1.011374,-0.259198,0.162343,-1.000000,-1.000000,3.000000,-1.500000,0.404199,0.353777
0.108052,-0.750377,-0.733520,2.990048,0.181387,-0.062941,-1.844844,0.088696,0.069715,0.029649,0.238476,-1.000000,-1.000000,3.000000,-1.500000,0.365270,0.344844
0.099139,-0.774791,-0.756955,2.989109,0.180583,-0.007203,-1.841580,0.035263,0.004384,0.042658,0.257014,-1.000000,-1.000000,3.000000,-1.500000,0.331525,0.341580
0.131182,-0.804608,-0.794719,2.985614,0.145399,0.061602,-1.834045,-0.060734,-0.009380,0.058144,0.270163,-1.000000,-1.000000,3.000000,-1.500000,0.283770,0.334045
0.065254,-0.830264,-0.837941,2.982844,0.075285,0.057879,-1.820237,-0.546804,0.080185,0.071458,0.255633,-1.000000,-1.000000,3.000000,-1.500000,0.235304,0.320237
0.149644,-0.850954,-0.884079,2.981278,0.050120,0.027698,-1.809422,-0.165676,-0.080062,0.059454,0.283399,-1.000000,-1.000000,3.000000,-1.500000,0.189744,0.309422
0.052625,-0.867818,-0.929998,2.979312,-0.017495,0.024658,-1.793774,-0.853708,-0.013800,0.076393,0.258205,-1.000000,-1.000000,3.000000,-1.500000,0.150998,0.293774
0.136385,-0.882164,-0.974675,2.977993,-0.079810,0.044189,-1.791689,-0.282705,-0.104803,0.065927,0.302671,-1.000000,-1.000000,3.000000,-1.500000,0.122519,0.291689
0.072457,-0.886702,-0.987526,2.977756,-0.100553,0.047057,-1.780435,-0.131209,-0.110829,0.063356,0.291007,-1.000000,-1.000000,3.000000,-1.500000,0.116132,0.280435
0.101613,-0.889522,-0.994300,2.978819,-0.102337,0.042912,-1.768608,-0.016394,-0.121088,0.054591,0.299425,-1.000000,-1.000000,3.000000,-1.500000,0.112635,0.268608
0.098318,-0.889738,-0.990700,2.981079,-0.100196,0.034680,-1.756569,0.100012,-0.126403,0.043903,0.302398,-1.000000,-1.000000,3.000000,-1.500000,0.112259,0.256569
0.112073,-0.887388,-0.969521,2.988555,-0.008619,0.002197,-1.741675,0.286650,-0.123185,0.007444,0.303840,-1.000000,-1.000000,3.000000,-1.500000,0.117224,0.241675
0.168640,-0.885900,-0.956917,2.991967,0.018494,-0.006504,-1.732023,0.176004,-0.132165,0.022519,0.322906,-1.000000,-1.000000,3.000000,-1.500000,0.122228,0.232023
0.029942,-0.884739,-0.929113,2.999119,0.067745,-0.021891,-1.706174,1.115455,-0.041940,-0.096747,0.230429,-1.000000,-1.000000,3.000000,-1.500000,0.135317,0.206174
0.105910,-0.886084,-0.911773,3.004203,0.099647,-0.018546,-1.689229,0.310920,-0.099353,-0.016574,0.295624,-1.000000,-1.000000,3.000000,-1.500000,0.144148,0.189229
0.075939,-0.890265,-0.905301,3.009765,0.181944,-0.025178,-1.673719,0.227339,-0.062343,-0.040765,0.286813,-1.000000,-1.000000,3.000000,-1.500000,0.145276,0.173719
0.101308,-0.896616,-0.908885,3.013702,0.192970,-0.022937,-1.665490,0.092575,-0.061812,-0.033590,0.300825,-1.000000,-1.000000,3.000000,-1.500000,0.138485,0.165490
0.124407,-0.907849,-0.930519,3.017755,0.160391,-0.020655,-1.652349,-0.083283,-0.035371,-0.040677,0.298299,-1.000000,-1.000000,3.000000,-1.500000,0.116768,0.152349
0.074666,-0.916556,-0.953009,3.019876,0.116477,-0.011756,-1.646582,-0.246973,-0.009486,-0.044205,0.302187,-1.000000,-1.000000,3.000000,-1.500000,0.097807,0.146582
0.099690,-0.928489,-0.986155,3.021779,0.063971,0.003955,-1.637656,-1.372200,1.277457,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.433554,1.462344
0.100892,-0.938799,-1.019573,3.021437,0.000191,0.036863,-1.647257,-1.372200,1.044755,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.450934,1.452743
0.101465,-0.941583,-1.042906,3.011564,-0.058618,0.122757,-1.685393,-1.372200,0.911727,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.453696,1.414607
0.101343,-0.939437,-1.072196,2.975031,-0.044628,0.136321,-1.748433,-1.372200,0.762602,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.435753,1.351567
0.101583,-0.926990,-1.087778,2.924003,-0.040161,0.130677,-1.802509,-1.372200,0.560323,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.396740,1.297491
0.096696,-0.904922,-1.095527,2.858010,-0.039489,0.129788,-1.854099,-1.372200,0.367889,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.339074,1.245901
0.112626,-0.869836,-1.095241,2.771739,-0.052006,0.119406,-1.910424,-1.352118,0.194570,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.257261,1.189576
0.090365,-0.833500,-1.087650,2.692915,-0.059250,0.109505,-1.957483,-1.219574,0.040278,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.177996,1.142517
0.095015,-0.785715,-1.071256,2.600565,-0.064079,0.101893,-2.008192,-1.050032,-0.118778,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,2.080083,1.091808
0.100047,-0.731345,-1.046070,2.504811,-0.070096,0.091785,-2.061574,-0.894813,-0.212045,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.973217,1.038426
0.106757,-0.671045,-1.011941,2.407312,-0.067304,0.081729,-2.114512,-0.742536,-0.277816,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.858723,0.985488
0.093157,-0.606263,-0.968929,2.308863,-0.065204,0.077140,-2.168324,-0.443487,-0.379292,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.737671,0.931676
0.100103,-0.537690,-0.917725,2.210784,-0.075902,0.063623,-2.218771,-0.298763,-0.385758,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.611622,0.881229
0.109899,-0.473656,-0.864444,2.122960,-0.078615,0.052068,-2.267362,-0.283351,-0.350080,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.494206,0.832638
0.089992,-0.394523,-0.790219,2.016673,-0.087379,0.031184,-2.319300,0.336870,-0.357398,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.346744,0.780700
0.101738,-0.344378,-0.737854,1.950089,-0.075639,0.022978,-2.356802,-0.100361,-0.285090,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.251277,0.743198
0.099185,-0.257404,-0.629818,1.829332,-0.076064,-0.050046,-2.423154,0.783376,-0.071950,-1.162863,-0.792100,0.000000,0.000000,1.000000,-3.100000,1.072716,0.676846
0.134212,-0.215815,-0.567188,1.765534,-0.059769,-0.085863,-2.453540,-0.031802,-0.154102,-1.372200,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.976893,0.646460
0.066990,-0.155121,-0.452523,1.649457,0.081550,-0.146672,-2.490170,1.372200,0.578873,-0.541940,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.806618,0.609830
0.134025,-0.130758,-0.394844,1.587397,0.130223,-0.129866,-2.524713,0.027761,-0.009131,-1.018751,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.719746,0.575287
0.074432,-0.102194,-0.297217,1.475272,0.161365,-0.097570,-2.594111,0.787685,0.762208,-0.286930,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.569794,0.505889
0.098701,-0.095960,-0.250201,1.416014,0.154769,-0.094528,-2.633667,0.050528,0.217699,-0.595957,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.494850,0.466333
0.107666,-0.096526,-0.212651,1.361353,0.177575,-0.072759,-2.687544,-0.070091,0.166049,-0.526270,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.430249,0.412456
0.093181,-0.104704,-0.187747,1.314017,0.167143,-0.070244,-2.742516,-0.192441,0.144052,-0.427448,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.380550,0.357484
0.100069,-0.116853,-0.179009,1.277386,0.165348,-0.063296,-2.793963,-0.308555,-0.022021,-0.418863,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.350202,0.306037
0.107990,-0.132460,-0.182977,1.248060,0.173162,-0.058957,-2.847102,-0.386799,-0.157879,-0.402848,-0.792100,0.000000,0.000000,1.000000,-3.100000,0.335499,0.252898
