timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error,vel_est_x,vel_est_y,vel_est_z
1777990936788.000000,-1.682215,-1.606850,0.964563,-0.032733,0.052651,-0.009275,2.219100,2.219100,2.219100,0.012796,-1.000000,-1.000000,2.000000,0.000000,1.380513,0.009275,0.243901,0.278343,0.205772
1777990936888.000000,-1.655266,-1.577393,0.984700,-0.008344,0.033227,-0.004245,2.219100,2.219100,2.219100,-0.000484,-1.000000,-1.000000,2.000000,0.000000,1.339250,0.004245,0.268242,0.295716,0.201372
1777990936993.000000,-1.637592,-1.557068,0.997681,-0.013286,0.029886,-0.005655,2.219100,2.219100,2.219100,0.011064,-1.000000,-1.000000,2.000000,0.000000,1.312056,0.005655,0.167226,0.194518,0.123632
1777990937089.000000,-1.597139,-1.512140,1.025764,0.008316,0.042279,-0.005155,2.219100,2.219100,2.219100,0.008149,-1.000000,-1.000000,2.000000,0.000000,1.252198,0.005155,0.418963,0.470164,0.292527
1777990937192.000000,-1.563899,-1.475927,1.047560,-0.002513,0.037093,-0.011424,2.219100,2.219100,2.219100,0.024299,-1.000000,-1.000000,2.000000,0.000000,1.204836,0.011424,0.318682,0.355255,0.211619
1777990937292.000000,-1.531163,-1.440045,1.067359,-0.003401,0.046205,-0.008513,2.219100,2.219100,2.219100,0.008611,-1.000000,-1.000000,2.000000,0.000000,1.159997,0.008513,0.324295,0.361585,0.197986
1777990937392.000000,-1.497298,-1.403379,1.087286,-0.004155,0.052996,-0.007412,2.219100,2.219100,2.219100,0.011178,-1.000000,-1.000000,2.000000,0.000000,1.114929,0.007412,0.335924,0.369168,0.199269
1777990937491.000000,-1.471943,-1.376531,1.101620,-0.007880,0.047530,-0.010535,2.219100,2.219100,2.219100,0.021097,-1.000000,-1.000000,2.000000,0.000000,1.082402,0.010535,0.253236,0.273874,0.144787
1777990937608.000000,-1.435421,-1.338121,1.120623,-0.005627,0.055164,-0.006291,2.219100,2.219100,2.219100,0.007754,-1.000000,-1.000000,2.000000,0.000000,1.037893,0.006291,0.310082,0.330245,0.162423
1777990937694.000000,-1.395852,-1.297200,1.139473,-0.004556,0.039960,-0.011304,2.219100,2.219100,2.219100,0.027236,-1.000000,-1.000000,2.000000,0.000000,0.992740,0.011304,0.454702,0.480999,0.219184
1777990937796.000000,-1.356863,-1.256799,1.156940,-0.009025,0.037275,-0.010585,2.219100,2.219100,2.219100,0.017290,-1.000000,-1.000000,2.000000,0.000000,0.950814,0.010585,0.378036,0.400113,0.171239
1777990937903.000000,-1.315140,-1.213844,1.174428,-0.007627,0.044475,-0.008284,2.219100,2.219100,2.219100,0.013936,-1.000000,-1.000000,2.000000,0.000000,0.909182,0.008284,0.386587,0.404659,0.163446
1777990938001.000000,-1.272372,-1.170555,1.191727,-0.009728,0.020499,-0.012263,2.219100,2.159372,2.219100,0.027711,-1.000000,-1.000000,2.000000,0.000000,0.869817,0.012263,0.430962,0.447043,0.176517
1777990938102.000000,-1.230819,-1.128589,1.208578,0.005522,0.033898,-0.009187,2.219100,2.048533,2.219100,0.014919,-1.000000,-1.000000,2.000000,0.000000,0.834363,0.009187,0.407579,0.419270,0.166844
1777990938206.000000,-1.187456,-1.084597,1.225320,-0.008187,0.037976,-0.006140,2.219100,1.538590,2.219100,0.013236,-1.000000,-1.000000,2.000000,0.000000,0.801515,0.006140,0.414347,0.425549,0.160980
1777990938310.000000,-1.143397,-1.039890,1.241424,-0.006238,0.029454,-0.008821,2.084558,1.076412,2.219100,0.024675,-1.000000,-1.000000,2.000000,0.000000,0.773040,0.008821,0.419834,0.433601,0.154847
1777990938419.000000,-1.100245,-0.995985,1.257607,-0.004499,0.036807,-0.007866,1.880669,0.812676,2.219100,0.019199,-1.000000,-1.000000,2.000000,0.000000,0.749141,0.007866,0.392717,0.405899,0.148468
1777990938515.000000,-1.044609,-0.938630,1.279238,-0.007098,0.031846,-0.007564,0.131535,-1.107364,2.219100,0.020417,-1.000000,-1.000000,2.000000,0.000000,0.724745,0.007564,0.575002,0.601810,0.225317
1777990938615.000000,-1.010990,-0.904359,1.293009,-0.006516,0.030034,-0.009913,1.745548,0.545144,2.219100,0.027200,-1.000000,-1.000000,2.000000,0.000000,0.713516,0.009913,0.332779,0.346034,0.137710
1777990938719.000000,-0.965500,-0.858881,1.311703,0.028104,0.021420,-0.007716,0.100958,-1.162222,2.219100,0.019136,-1.000000,-1.000000,2.000000,0.000000,0.703461,0.007716,0.434012,0.440642,0.179750
1777990938792.000000,-0.922605,-0.817041,1.330352,0.038654,0.010936,-0.009892,-1.187477,-2.219100,2.219100,0.029375,-1.000000,-1.000000,2.000000,0.000000,0.698493,0.009892,0.581909,0.578937,0.255465
1777990938892.000000,-0.880875,-0.779160,1.349364,0.048707,0.012931,-0.009838,-0.170184,-1.251772,2.219100,0.025355,-1.000000,-1.000000,2.000000,0.000000,0.697344,0.009838,0.413554,0.382902,0.190127
1777990938992.000000,-0.842261,-0.746897,1.367732,0.081594,-0.023692,-0.007792,-0.837143,-1.768645,2.219100,0.021262,-1.000000,-1.000000,2.000000,0.000000,0.699075,0.007792,0.383612,0.325626,0.183679
1777990939092.000000,-0.808163,-0.721860,1.386249,0.097568,-0.048838,-0.005643,-1.050127,-1.811558,2.219100,0.019877,-1.000000,-1.000000,2.000000,0.000000,0.700609,0.005643,0.339559,0.252294,0.185169
1777990939196.000000,-0.780071,-0.704676,1.404930,0.104872,-0.059034,-0.003820,-1.102085,-1.751239,2.219100,0.019394,-1.000000,-1.000000,2.000000,0.000000,0.699781,0.003820,0.269489,0.166259,0.179626
1777990939296.000000,-0.761493,-0.696981,1.422673,0.104788,-0.064298,-0.001215,-1.026621,-1.584452,2.219100,0.016133,-1.000000,-1.000000,2.000000,0.000000,0.694271,0.001215,0.185686,0.077170,0.177431
1777990939394.000000,-0.751955,-0.697592,1.439730,0.103560,-0.065323,-0.000535,-0.859391,-1.382507,2.219100,0.018639,-1.000000,-1.000000,2.000000,0.000000,0.683286,0.000535,0.097329,-0.006180,0.174049
1777990939496.000000,-0.750143,-0.706306,1.458005,0.095289,-0.061306,-0.003873,-0.687083,-1.134506,2.219100,0.027762,-1.000000,-1.000000,2.000000,0.000000,0.665164,0.003873,0.018091,-0.085357,0.179165
1777990939598.000000,-0.755757,-0.722081,1.475663,0.093496,-0.048856,-0.001024,-0.472981,-0.832391,2.219100,0.016125,-1.000000,-1.000000,2.000000,0.000000,0.641734,0.001024,-0.054880,-0.154718,0.173124
1777990939697.000000,-0.767847,-0.743931,1.493024,0.085974,-0.046959,-0.004480,-0.183515,-0.469721,2.219100,0.029007,-1.000000,-1.000000,2.000000,0.000000,0.613589,0.004480,-0.121127,-0.221248,0.175359
1777990939796.000000,-0.785555,-0.770902,1.510509,0.075872,-0.044704,-0.007835,0.105371,-0.122995,2.219100,0.032065,-1.000000,-1.000000,2.000000,0.000000,0.581442,0.007835,-0.176730,-0.273830,0.176613
1777990939897.000000,-0.807433,-0.802000,1.528395,0.069074,-0.023816,-0.007512,0.342721,0.209921,2.219100,0.026602,-1.000000,-1.000000,2.000000,0.000000,0.546533,0.007512,-0.214292,-0.309515,0.177090
1777990939996.000000,-0.830870,-0.835247,1.546360,0.043951,0.006781,-0.007991,0.544535,0.570397,2.219100,0.028860,-1.000000,-1.000000,2.000000,0.000000,0.511408,0.007991,-0.234049,-0.337715,0.181467
1777990940097.000000,-0.852592,-0.867990,1.564772,0.009266,0.055971,-0.008887,0.514775,0.704298,2.219100,0.030896,-1.000000,-1.000000,2.000000,0.000000,0.478100,0.008887,-0.212182,-0.326086,0.182294
1777990940207.000000,-0.870203,-0.897081,1.582354,-0.034057,0.075638,-0.006188,0.345360,0.610062,2.219100,0.024101,-1.000000,-1.000000,2.000000,0.000000,0.449297,0.006188,-0.158457,-0.265448,0.159836
1777990940297.000000,-0.881417,-0.919663,1.599118,-0.056736,0.082622,-0.006960,0.288577,0.836768,2.219100,0.030385,-1.000000,-1.000000,2.000000,0.000000,0.425702,0.006960,-0.122853,-0.251773,0.186272
1777990940396.000000,-0.885065,-0.934211,1.615211,-0.054710,0.085906,-0.005332,-0.184997,0.332430,2.219100,0.025616,-1.000000,-1.000000,2.000000,0.000000,0.406941,0.005332,-0.036064,-0.147147,0.162551
1777990940496.000000,-0.881948,-0.940202,1.631226,-0.049148,0.066031,-0.008063,-0.495007,0.048825,2.219100,0.035233,-1.000000,-1.000000,2.000000,0.000000,0.391798,0.008063,0.031651,-0.059658,0.160156
1777990940596.000000,-0.874161,-0.938777,1.646957,-0.037798,0.020649,-0.007507,-0.767686,-0.263686,2.219100,0.030241,-1.000000,-1.000000,2.000000,0.000000,0.379767,0.007507,0.077758,0.014836,0.157309
1777990940696.000000,-0.865688,-0.932118,1.662424,-0.007893,-0.030453,-0.006124,-0.851206,-0.521726,2.219100,0.028354,-1.000000,-1.000000,2.000000,0.000000,0.369602,0.006124,0.084321,0.067107,0.154664
1777990940797.000000,-0.859856,-0.923385,1.677828,0.033289,-0.051567,-0.006639,-0.787426,-0.653306,2.219100,0.032252,-1.000000,-1.000000,2.000000,0.000000,0.359590,0.006639,0.057171,0.086847,0.152515
1777990940897.000000,-0.859017,-0.915597,1.693102,0.064662,-0.055192,-0.004759,-0.612233,-0.667552,2.219100,0.027420,-1.000000,-1.000000,2.000000,0.000000,0.348118,0.004759,0.008018,0.077921,0.152745
1777990941001.000000,-0.864278,-0.911353,1.708969,0.085865,-0.058432,-0.003664,-0.369448,-0.540855,2.219100,0.028170,-1.000000,-1.000000,2.000000,0.000000,0.333133,0.003664,-0.050738,0.040622,0.152567
1777990941100.000000,-0.875137,-0.912712,1.724631,0.092245,-0.053193,-0.004171,-0.070725,-0.303056,2.219100,0.031340,-1.000000,-1.000000,2.000000,0.000000,0.314703,0.004171,-0.109624,-0.014186,0.158202
1777990941199.000000,-0.889275,-0.918930,1.738748,0.085955,-0.046465,-0.004547,0.096319,-0.090856,2.219100,0.031781,-1.000000,-1.000000,2.000000,0.000000,0.295102,0.004547,-0.142523,-0.063451,0.142594
1777990941301.000000,-0.911241,-0.933700,1.757081,0.090042,-0.017788,-0.006184,0.650080,0.429047,2.219100,0.035472,-1.000000,-1.000000,2.000000,0.000000,0.266989,0.006184,-0.214456,-0.146140,0.179737
1777990941400.000000,-0.932591,-0.951531,1.774461,0.062589,0.015124,-0.009059,0.674397,0.630146,2.219100,0.040447,-1.000000,-1.000000,2.000000,0.000000,0.240336,0.009059,-0.214013,-0.182050,0.175550
1777990941502.000000,-0.951190,-0.969450,1.792504,0.012969,0.049807,-0.010044,0.629746,0.687975,2.219100,0.038984,-1.000000,-1.000000,2.000000,0.000000,0.215338,0.010044,-0.180574,-0.177503,0.176895
1777990941600.000000,-0.966540,-0.986634,1.811888,-0.031288,0.079154,-0.006726,0.680838,0.859814,2.219100,0.030111,-1.000000,-1.000000,2.000000,0.000000,0.191531,0.006726,-0.155451,-0.176398,0.197797
1777990941700.000000,-0.974921,-0.997691,1.830373,-0.044330,0.075226,-0.009819,0.354665,0.563021,2.219100,0.043440,-1.000000,-1.000000,2.000000,0.000000,0.171487,0.009819,-0.082719,-0.111384,0.184847
1777990941800.000000,-0.975798,-1.001612,1.849007,-0.043406,0.084654,-0.008211,0.048383,0.296845,2.219100,0.035472,-1.000000,-1.000000,2.000000,0.000000,0.152929,0.008211,-0.008442,-0.039285,0.186345
1777990941900.000000,-0.969190,-0.998001,1.867119,-0.043299,0.083553,-0.007291,-0.331579,-0.056689,2.219100,0.036413,-1.000000,-1.000000,2.000000,0.000000,0.136421,0.007291,0.065810,0.036590,0.181119
1777990942000.000000,-0.957024,-0.987703,1.883960,-0.032908,0.050068,-0.007820,-0.651971,-0.420474,2.219100,0.039712,-1.000000,-1.000000,2.000000,0.000000,0.124352,0.007820,0.120851,0.103929,0.168405
1777990942099.000000,-0.945943,-0.976700,1.896114,-0.009219,0.011446,-0.010039,-0.600534,-0.447043,2.219100,0.044902,-1.000000,-1.000000,2.000000,0.000000,0.119404,0.010039,0.110806,0.112267,0.122775
1777990942203.000000,-0.931124,-0.959878,1.912014,0.043717,-0.034829,-0.010818,-0.987693,-0.934205,2.219100,0.044059,-1.000000,-1.000000,2.000000,0.000000,0.118723,0.010818,0.140735,0.163273,0.152878
1777990942302.000000,-0.921117,-0.945573,1.925832,0.091121,-0.049540,-0.006184,-0.806043,-0.876604,2.219100,0.032434,-1.000000,-1.000000,2.000000,0.000000,0.121185,0.006184,0.100191,0.145126,0.139577
1777990942402.000000,-0.916363,-0.935567,1.939272,0.110874,-0.060283,-0.005623,-0.649004,-0.768453,2.219100,0.038898,-1.000000,-1.000000,2.000000,0.000000,0.121798,0.005623,0.046976,0.100326,0.134403
1777990942509.000000,-0.918191,-0.932455,1.952685,0.115153,-0.059814,-0.005345,-0.396265,-0.496755,2.219100,0.039606,-1.000000,-1.000000,2.000000,0.000000,0.116163,0.005345,-0.017240,0.028992,0.125351
1777990942610.000000,-0.927140,-0.937367,1.965850,0.106145,-0.058254,-0.004805,-0.030504,-0.137683,2.219100,0.039139,-1.000000,-1.000000,2.000000,0.000000,0.101969,0.004805,-0.088370,-0.049058,0.130354
1777990942716.000000,-0.941890,-0.949327,1.978318,0.112761,-0.062838,-0.006196,0.239988,0.181046,2.219100,0.043632,-1.000000,-1.000000,2.000000,0.000000,0.080091,0.006196,-0.138454,-0.113691,0.117617
1777990942816.000000,-0.963636,-0.969860,1.993008,0.094839,-0.036649,-0.008657,0.818891,0.822866,2.219100,0.048029,-1.000000,-1.000000,2.000000,0.000000,0.047745,0.008657,-0.215673,-0.207213,0.146906
1777990942914.000000,-0.984266,-0.991395,2.007584,0.057216,0.000554,-0.010533,0.796615,0.920292,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.992578,1.489467,-0.208182,-0.221946,0.148730
1777990943019.000000,-1.004142,-1.014250,2.024027,0.007089,0.051356,-0.007604,0.886171,1.109871,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.976086,1.492396,-0.187631,-0.219099,0.156603
1777990943124.000000,-1.019605,-1.034403,2.041744,-0.031633,0.079880,-0.032401,0.799946,1.206897,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.959074,1.467599,-0.140975,-0.196599,0.168728
1777990943229.000000,-1.026634,-1.047396,2.058881,-0.050483,0.089846,-0.056313,0.469972,0.996824,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.942688,1.443687,-0.059872,-0.127316,0.163210
1777990943327.000000,-1.023135,-1.052717,2.081547,-0.048021,0.093886,-0.091737,-0.037017,0.749914,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.920255,1.408263,0.040527,-0.050804,0.231293
1777990943429.000000,-1.014568,-1.049505,2.094926,-0.041315,0.095101,-0.114939,-0.137951,0.343525,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.906544,1.385061,0.079820,0.040917,0.131159
1777990943532.000000,-0.997278,-1.038425,2.113153,-0.036594,0.066597,-0.145905,-0.664979,-0.125325,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.887683,1.354095,0.150444,0.130842,0.176969
1777990943604.000000,-0.976209,-1.020534,2.129957,-0.033472,0.037415,-0.171400,-1.390723,-1.310629,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.870610,1.328600,0.245951,0.294755,0.233383
1777990943704.000000,-0.953827,-0.998103,2.146120,-0.008842,-0.008902,-0.193216,-0.865849,-0.881857,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.855130,1.306784,0.176588,0.263111,0.161628
1777990943804.000000,-0.933712,-0.973532,2.160703,0.041384,-0.049823,-0.209659,-0.998501,-1.385219,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.842326,1.290341,0.145603,0.282191,0.145836
1777990943904.000000,-0.919099,-0.950709,2.174626,0.088709,-0.073088,-0.223932,-0.845208,-1.472825,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.830793,1.276068,0.091802,0.254979,0.139223
1777990944004.000000,-0.911912,-0.932950,2.188398,0.104820,-0.084040,-0.242076,-0.606072,-1.375052,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.819117,1.257924,0.027199,0.189639,0.137722
1777990944104.000000,-0.913046,-0.922203,2.202457,0.100798,-0.085143,-0.263461,-0.306685,-1.133990,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.806033,1.236539,-0.038930,0.100811,0.140588
1777990944206.000000,-0.922500,-0.919077,2.216781,0.098332,-0.088148,-0.286566,0.005688,-0.787642,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.791194,1.213434,-0.097577,0.003205,0.140431
1777990944305.000000,-0.940086,-0.923041,2.231577,0.095311,-0.088587,-0.309227,0.408505,-0.356819,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.774588,1.190773,-0.157023,-0.092202,0.149458
1777990944404.000000,-0.963914,-0.933759,2.247789,0.103249,-0.058783,-0.334014,0.695794,0.128559,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.755984,1.165986,-0.191893,-0.181190,0.163756
1777990944508.000000,-0.991805,-0.952470,2.266687,0.102085,0.012266,-0.359662,0.804002,0.682591,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.734897,1.140338,-0.187704,-0.262788,0.181715
1777990944608.000000,-1.016575,-0.975642,2.285439,0.072763,0.069561,-0.380679,0.701508,1.089498,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.715168,1.119321,-0.143865,-0.307169,0.187520
1777990944708.000000,-1.034757,-1.001307,2.304175,0.028521,0.097951,-0.396717,0.415605,1.308829,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.696693,1.103283,-0.068527,-0.306970,0.187363
1777990944808.000000,-1.043436,-1.026316,2.322306,-0.007400,0.105956,-0.417911,0.006709,1.334836,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.679595,1.082089,0.022177,-0.263792,0.181302
1777990944908.000000,-1.041844,-1.047639,2.339730,-0.017817,0.101455,-0.433615,-0.403737,1.175680,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.663308,1.066385,0.104029,-0.186802,0.174242
1777990945008.000000,-1.031622,-1.063104,2.356247,-0.030524,0.066687,-0.457644,-0.746519,0.902618,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.647611,1.042356,0.160039,-0.093576,0.165174
1777990945108.000000,-1.015705,-1.071282,2.371991,-0.050245,0.014204,-0.480366,-0.944399,0.557457,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.632237,1.019634,0.178941,0.001026,0.157433
1777990945208.000000,-0.997685,-1.071440,2.387624,-0.057941,-0.027531,-0.503843,-0.969417,0.183991,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.616533,0.996157,0.158571,0.085622,0.156333
1777990945308.000000,-0.980970,-1.063514,2.403891,-0.061342,-0.038804,-0.528450,-0.820204,-0.184820,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.599785,0.971550,0.104385,0.152723,0.162676
1777990945408.000000,-0.967606,-1.048148,2.419756,-0.045464,-0.050797,-0.552773,-0.561999,-0.543647,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.583139,0.947227,0.033061,0.200940,0.158646
1777990945508.000000,-0.959224,-1.028383,2.434347,-0.007720,-0.073535,-0.576979,-0.272452,-0.726265,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.567830,0.923021,-0.037568,0.211383,0.145913
1777990945608.000000,-0.957318,-1.007238,2.448915,0.034333,-0.089993,-0.600711,0.066237,-0.745129,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.552783,0.899289,-0.103789,0.185201,0.145678
1777990945708.000000,-0.962703,-0.988186,2.464115,0.058758,-0.096645,-0.629620,0.391166,-0.560246,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.537312,0.870380,-0.155713,0.122276,0.151995
1777990945808.000000,-0.975059,-0.974323,2.480617,0.084347,-0.072695,-0.654102,0.632009,-0.210265,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.520615,0.845898,-0.182407,0.034844,0.165024
1777990945908.000000,-0.991609,-0.967731,2.498326,0.105649,-0.028231,-0.681694,0.682212,0.181365,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.502781,0.818306,-0.170050,-0.053103,0.177091
1777990946014.000000,-1.001202,-0.967743,2.508235,0.109266,-0.006049,-0.701220,0.178999,0.067918,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.492823,0.798780,-0.069076,-0.058473,0.093481
1777990946108.000000,-1.022041,-0.978719,2.534141,0.088372,0.040866,-0.745269,0.591041,1.426880,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.466865,0.754731,-0.083735,-0.236155,0.275597
1777990946208.000000,-1.027700,-0.987179,2.544920,0.065109,0.041963,-0.764386,-0.084575,0.263099,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.456103,0.735614,0.017701,-0.100227,0.107786
1777990946309.000000,-1.030678,-1.012448,2.570839,0.038066,0.053326,-0.815031,-0.921916,1.373838,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.430436,0.684969,0.161857,-0.193048,0.256623
1777990946408.000000,-1.027450,-1.024840,2.582574,0.023712,0.053656,-0.836769,-0.428699,0.409136,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.419064,0.663231,0.114779,-0.059639,0.118539
1777990946509.000000,-1.016141,-1.044402,2.602788,-0.022275,0.024437,-0.875982,-1.448196,0.636531,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.400012,0.624018,0.220473,-0.037995,0.200139
1777990946611.000000,-0.996601,-1.059432,2.624907,-0.059863,0.000309,-0.923351,-1.579247,-0.009200,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.379788,0.576649,0.233079,0.063924,0.216848
