timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error,vel_est_x,vel_est_y,vel_est_z
1777990138803.000000,-1.017142,-1.093807,2.437481,-0.091090,-0.029371,-0.381338,-0.098190,0.434024,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.570545,1.118662,-0.001574,0.020294,0.200021
1777990138901.000000,-1.020460,-1.080735,2.455799,-0.085675,-0.023956,-0.416142,0.333227,-0.025683,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.550537,1.083858,-0.084879,0.108315,0.186921
1777990139002.000000,-1.025932,-1.057226,2.472869,-0.045051,0.007899,-0.446292,0.681540,-0.475425,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.530862,1.053708,-0.149341,0.186586,0.169006
1777990139102.000000,-1.030981,-1.027168,2.488124,0.019234,0.058065,-0.476267,0.925959,-0.887301,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.513531,1.023733,-0.182671,0.243974,0.152558
1777990139202.000000,-1.033313,-0.996055,2.500825,0.088834,0.065804,-0.506988,0.961131,-1.113939,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.500301,0.993012,-0.171454,0.260672,0.127009
1777990139308.000000,-1.030658,-0.967991,2.513229,0.134582,0.057645,-0.527295,0.762704,-1.220550,2.219100,-0.860000,-1.000000,-1.000000,3.000000,-1.500000,0.488785,0.972705,-0.111586,0.241401,0.117016
1777990139406.000000,-1.023172,-0.949331,2.525429,0.140862,0.041169,-0.548617,2.219100,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.210094,0.951383,-0.034117,0.202299,0.124485
1777990139506.000000,-1.011728,-0.939914,2.539193,0.133656,0.045904,-0.568618,1.759318,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.191099,0.931382,0.045723,0.140977,0.137642
1777990139603.000000,-0.996327,-0.936812,2.553837,0.074747,0.063566,-0.595825,1.555476,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.173069,0.904175,0.113467,0.115563,0.150971
1777990139706.000000,-0.974113,-0.936859,2.571393,0.041541,0.089261,-0.627630,0.981367,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.151485,0.872370,0.174832,0.126280,0.170445
1777990139806.000000,-0.945615,-0.937433,2.589759,0.033613,0.103257,-0.657625,0.378900,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.126076,0.842375,0.229059,0.169646,0.183658
1777990139906.000000,-0.909915,-0.936581,2.609472,0.022347,0.096197,-0.691034,-0.256441,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.095008,0.808966,0.269667,0.234102,0.197131
1777990140006.000000,-0.867727,-0.933613,2.631291,0.020856,0.086853,-0.714453,-0.778182,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.058297,0.785547,0.299268,0.298840,0.218196
1777990140106.000000,-0.821932,-0.927071,2.653811,-0.002920,0.042946,-0.742139,-1.196891,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,1.017486,0.757861,0.293307,0.357724,0.225197
1777990140205.000000,-0.777532,-0.915772,2.675644,-0.041787,0.004551,-0.774956,-1.399890,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.975233,0.725044,0.240558,0.395343,0.220536
1777990140307.000000,-0.731107,-0.896105,2.698529,-0.064367,-0.014545,-0.813997,-1.606175,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.926025,0.686003,0.172318,0.463290,0.224362
1777990140406.000000,-0.690100,-0.868017,2.720661,-0.060206,-0.014555,-0.843131,-1.360791,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.874343,0.656869,0.063652,0.498013,0.223553
1777990140505.000000,-0.665520,-0.845320,2.735071,-0.060857,-0.015520,-0.865610,-1.296827,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.838651,0.634390,-0.013656,0.337664,0.145559
1777990140614.000000,-0.629461,-0.802849,2.756595,-0.049661,-0.011068,-0.891791,-1.112212,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.779173,0.608209,-0.095456,0.502144,0.197472
1777990140706.000000,-0.592250,-0.746723,2.778920,-0.042502,-0.022340,-0.914167,-0.341647,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.708267,0.585833,-0.236304,0.692776,0.242660
1777990140807.000000,-0.562805,-0.692150,2.796720,-0.041978,-0.016948,-0.930421,-0.408992,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.644330,0.569579,-0.259077,0.556622,0.176235
1777990140910.000000,-0.533574,-0.627363,2.815320,-0.039473,-0.007590,-0.952519,0.281121,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.572727,0.547481,-0.348061,0.595851,0.180587
1777990141011.000000,-0.507352,-0.560502,2.832411,-0.026012,-0.003135,-0.980341,0.689270,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.502507,0.519659,-0.405364,0.584213,0.169215
1777990141112.000000,-0.479752,-0.488599,2.849971,0.006262,0.024439,-1.017219,1.210353,2.219100,2.219100,-0.860000,-0.200000,-0.200000,3.000000,-1.500000,0.429021,0.482781,-0.461920,0.606737,0.173859
1777990141214.000000,-0.449917,-0.421518,2.867441,0.064635,0.057404,-1.054397,1.181199,2.219100,0.000000,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.897067,2.045603,-0.427474,0.579073,0.171272
1777990141318.000000,-0.413751,-0.357734,2.885989,0.104324,0.072190,-1.086790,1.286386,2.219100,0.000000,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.904606,2.013210,-0.381050,0.593200,0.178347
1777990141420.000000,-0.371113,-0.302742,2.902400,0.098486,0.074030,-1.112493,1.134427,1.633378,-0.785438,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.912841,1.987507,-0.298554,0.613414,0.160893
1777990141523.000000,-0.319462,-0.255353,2.915136,0.094023,0.078252,-1.130120,0.912942,0.839835,-2.142023,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.919656,1.969880,-0.202233,0.649802,0.123650
1777990141635.000000,-0.270289,-0.222063,2.922140,0.098658,0.072631,-1.141054,0.528495,1.131757,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.923551,1.958946,-0.087283,0.522961,0.062536
1777990141728.000000,-0.209051,-0.191613,2.923922,0.105139,0.074142,-1.155498,0.444290,-1.165258,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.923962,1.944502,-0.033916,0.734607,0.019163
1777990141829.000000,-0.143037,-0.168351,2.920305,0.109299,0.069792,-1.164988,0.030631,-1.130729,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.921410,1.935012,0.046406,0.691439,-0.035813
1777990141932.000000,-0.078005,-0.152759,2.911777,0.127167,0.019503,-1.175647,-0.247563,-1.660528,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.916247,1.924353,0.103327,0.640994,-0.082798
1777990142033.000000,-0.013380,-0.143080,2.899201,0.128000,-0.056149,-1.190893,-0.544409,-2.219100,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.909196,1.909107,0.148279,0.629771,-0.124514
1777990142138.000000,0.043639,-0.139295,2.885012,0.093874,-0.095332,-1.213134,-0.620642,-2.219100,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.901661,1.886866,0.156344,0.521295,-0.135130
1777990142240.000000,0.086023,-0.139061,2.870957,0.051194,-0.107308,-1.237242,-0.557750,-2.219100,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.893674,1.862758,0.133878,0.393380,-0.137796
1777990142312.000000,0.119432,-0.139660,2.854766,0.021005,-0.114745,-1.264048,-0.746343,-2.219100,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.883039,1.835952,0.148049,0.439832,-0.224870
1777990142410.000000,0.139959,-0.138167,2.838802,0.004998,-0.116209,-1.290742,-0.041751,-2.219100,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.870986,1.809258,0.043255,0.205515,-0.162897
1777990142510.000000,0.149042,-0.133301,2.823390,0.007590,-0.119935,-1.315088,0.214789,-2.219100,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.857694,1.784912,-0.024108,0.100184,-0.154127
1777990142611.000000,0.148161,-0.126111,2.809572,0.026455,-0.104633,-1.337185,0.483590,-2.193226,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.844241,1.762815,-0.071271,0.007989,-0.136811
1777990142710.000000,0.138615,-0.118948,2.797346,0.065833,-0.083163,-1.360628,0.661400,-1.921322,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.830760,1.739372,-0.090880,-0.079203,-0.123488
1777990142812.000000,0.123298,-0.114806,2.785937,0.105525,-0.071993,-1.380648,0.603335,-1.744503,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.816962,1.719352,-0.068259,-0.139786,-0.111860
1777990142911.000000,0.101551,-0.116019,2.773368,0.117985,-0.065837,-1.410707,0.492062,-1.289600,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.800783,1.689293,-0.022911,-0.218808,-0.126955
1777990143014.000000,0.075389,-0.125022,2.760607,0.117277,-0.061293,-1.443487,0.151610,-1.037892,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.783591,1.656513,0.054449,-0.263045,-0.123897
1777990143115.000000,0.047217,-0.141221,2.748653,0.112535,-0.054026,-1.473359,-0.229010,-0.749756,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.767020,1.626641,0.132483,-0.293208,-0.118353
1777990143215.000000,0.016450,-0.162901,2.736269,0.086208,-0.054063,-1.503318,-0.584435,-0.403281,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.750102,1.596682,0.195563,-0.321589,-0.123838
1777990143314.000000,-0.016458,-0.187731,2.723229,0.040656,-0.057856,-1.531254,-0.899753,-0.073621,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.733020,1.568746,0.237474,-0.342064,-0.131714
1777990143414.000000,-0.051184,-0.211422,2.709767,-0.012032,-0.057536,-1.562368,-0.984579,0.211327,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.716270,1.537632,0.233972,-0.349239,-0.134620
1777990143515.000000,-0.085986,-0.230982,2.696491,-0.039356,-0.025793,-1.591199,-0.979202,0.431863,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.700600,1.508801,0.200657,-0.340556,-0.131447
1777990143615.000000,-0.118349,-0.244041,2.683253,-0.048612,0.020409,-1.619350,-0.861998,0.577075,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.685807,1.480650,0.146142,-0.316907,-0.132388
1777990143714.000000,-0.144658,-0.250014,2.669830,-0.047133,0.062981,-1.650520,-0.666431,0.494577,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.671495,1.449480,0.081309,-0.260101,-0.135579
1777990143815.000000,-0.162144,-0.248783,2.655769,-0.048415,0.082574,-1.680771,-0.371095,0.226958,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.656920,1.419229,0.006882,-0.173415,-0.139220
1777990143914.000000,-0.169159,-0.241112,2.640815,-0.044733,0.079848,-1.710959,-0.018609,-0.108874,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.641620,1.389041,-0.066829,-0.080996,-0.151049
1777990144014.000000,-0.166231,-0.227245,2.625019,-0.041751,0.059867,-1.736991,0.419239,-0.474743,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.625598,1.363009,-0.141603,0.005943,-0.157964
1777990144114.000000,-0.156428,-0.209216,2.608594,-0.008392,0.010524,-1.764638,0.796350,-0.714111,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.609211,1.335362,-0.195796,0.061455,-0.164244
1777990144214.000000,-0.144217,-0.189841,2.591301,0.041065,-0.050590,-1.791632,1.039537,-0.784739,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.592310,1.308368,-0.215786,0.076707,-0.172938
1777990144314.000000,-0.134499,-0.172290,2.573348,0.082123,-0.094693,-1.810921,1.081235,-0.673544,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.574955,1.289079,-0.193594,0.052651,-0.179521
1777990144414.000000,-0.130514,-0.159723,2.555637,0.107992,-0.107742,-1.825273,0.912410,-0.467523,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.557709,1.274727,-0.131655,0.006931,-0.177116
1777990144514.000000,-0.134264,-0.153654,2.538275,0.098282,-0.104870,-1.847874,0.622445,-0.152986,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.540376,1.252126,-0.048114,-0.052671,-0.173617
1777990144615.000000,-0.145561,-0.154553,2.521791,0.092205,-0.100648,-1.869962,0.249344,0.136205,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.523442,1.230038,0.041476,-0.104257,-0.163209
1777990144718.000000,-0.163591,-0.162507,2.506025,0.087150,-0.071227,-1.899830,-0.196868,0.399352,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.506932,1.200170,0.129640,-0.140710,-0.153065
1777990144818.000000,-0.183936,-0.176234,2.491727,0.084133,-0.030637,-1.926343,-0.624952,0.483244,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.492003,1.173657,0.199506,-0.142932,-0.142983
1777990144918.000000,-0.202354,-0.193930,2.477873,0.048765,0.029460,-1.957342,-0.911695,0.345721,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.477888,1.142658,0.233339,-0.103882,-0.138536
1777990145018.000000,-0.214835,-0.213194,2.463833,0.008525,0.066963,-1.986894,-1.034533,0.050004,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.463967,1.113106,0.226642,-0.036296,-0.140408
1777990145115.000000,-0.218402,-0.224531,2.455121,-0.008843,0.073992,-2.006741,-0.520001,-0.146958,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.455444,1.093259,0.121477,0.016017,-0.089806
1777990145216.000000,-0.214870,-0.245239,2.435117,-0.037941,0.049672,-2.047454,-1.238859,-0.851247,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.435907,1.052546,0.166128,0.125145,-0.198064
1777990145318.000000,-0.205787,-0.254166,2.421125,-0.049716,0.019455,-2.074923,-0.376868,-0.726401,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.422169,1.025077,0.033621,0.120242,-0.137172
1777990145421.000000,-0.192598,-0.258171,2.404312,-0.068221,-0.020360,-2.104759,-0.250254,-0.967471,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.405536,0.995241,-0.031699,0.130019,-0.163234
1777990145525.000000,-0.179579,-0.255572,2.388230,-0.073702,-0.047631,-2.129930,0.031485,-0.851899,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.389492,0.970070,-0.087588,0.092861,-0.154637
1777990145617.000000,-0.165336,-0.243661,2.367489,-0.070152,-0.050871,-2.155054,0.775369,-0.794182,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.368625,0.944946,-0.193383,0.057724,-0.225447
1777990145723.000000,-0.157758,-0.228735,2.350711,-0.044135,-0.068839,-2.173190,0.464249,-0.399036,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.351677,0.926810,-0.156535,-0.020884,-0.158281
1777990145832.000000,-0.154675,-0.206363,2.329347,0.003514,-0.093683,-2.193170,0.923979,-0.018114,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.330135,0.906830,-0.183251,-0.096666,-0.196002
1777990145928.000000,-0.158362,-0.190276,2.313855,0.033176,-0.110142,-2.206763,0.542842,0.157906,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.314550,0.893237,-0.111997,-0.130432,-0.161379
1777990146039.000000,-0.170114,-0.172993,2.294099,0.057853,-0.099526,-2.219607,0.487982,0.569591,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.294725,0.880393,-0.060096,-0.178442,-0.177982
1777990146128.000000,-0.186349,-0.163053,2.277177,0.074321,-0.066317,-2.238736,0.031725,0.898980,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.277784,0.861264,0.025300,-0.212396,-0.190131
1777990146236.000000,-0.207143,-0.159907,2.259415,0.089671,-0.034104,-2.258655,-0.301677,0.743778,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.260073,0.841345,0.099734,-0.167239,-0.164465
1777990146337.000000,-0.226388,-0.164509,2.242571,0.076819,0.004508,-2.283190,-0.680981,0.653994,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.243357,0.816810,0.159032,-0.114428,-0.166774
1777990146436.000000,-0.241673,-0.175591,2.225619,0.046724,0.045088,-2.307495,-0.924085,0.364285,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.226570,0.792505,0.186640,-0.039156,-0.171232
1777990146542.000000,-0.249033,-0.190448,2.209598,0.015057,0.075083,-2.333885,-0.818565,-0.020365,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.210629,0.766115,0.149282,0.046696,-0.151139
1777990146640.000000,-0.246298,-0.205603,2.194337,0.002530,0.081800,-2.366174,-0.632183,-0.485963,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.195247,0.733826,0.088329,0.129970,-0.155725
1777990146756.000000,-0.231336,-0.220840,2.175851,-0.026834,0.054752,-2.410813,-0.219253,-0.843744,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.176453,0.689187,-0.008378,0.183909,-0.159364
1777990146847.000000,-0.215662,-0.227681,2.162081,-0.049204,0.018864,-2.441093,0.141980,-0.808968,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.162516,0.658907,-0.083219,0.168496,-0.151314
1777990146957.000000,-0.193710,-0.230246,2.145016,-0.065411,-0.012945,-2.479509,0.475949,-0.863973,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.145433,0.620491,-0.143064,0.141076,-0.155136
1777990147022.000000,-0.173668,-0.226183,2.128673,-0.052772,-0.048636,-2.517092,1.629316,-0.936531,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.129284,0.582908,-0.286704,0.129571,-0.251434
1777990147124.000000,-0.157822,-0.216470,2.112651,-0.027751,-0.082378,-2.552071,0.696598,-0.240791,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.113572,0.547929,-0.182067,0.007214,-0.157081
1777990147222.000000,-0.148665,-0.202621,2.096714,-0.006575,-0.107462,-2.585922,0.934936,0.044232,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.097918,0.514078,-0.153931,-0.070756,-0.162619
1777990147322.000000,-0.147980,-0.186568,2.080779,0.005170,-0.110581,-2.618958,0.698390,0.413067,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.082113,0.481042,-0.086065,-0.135680,-0.159352
1777990147422.000000,-0.155134,-0.170466,2.065324,0.033519,-0.096255,-2.645747,0.443938,0.708401,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.066677,0.454253,-0.013686,-0.175670,-0.154547
1777990147522.000000,-0.168419,-0.157734,2.050098,0.080712,-0.066581,-2.673310,0.097687,0.808448,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.051423,0.426690,0.061085,-0.173578,-0.152260
1777990147622.000000,-0.185518,-0.151037,2.034476,0.115236,-0.047532,-2.701414,-0.257243,0.729194,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.035735,0.398586,0.126151,-0.133439,-0.156225
1777990147722.000000,-0.203098,-0.152376,2.018887,0.112851,-0.013358,-2.736175,-0.535940,0.432946,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.020004,0.363825,0.166834,-0.057034,-0.155889
1777990147822.000000,-0.217901,-0.161394,2.003640,0.085297,0.022345,-2.767691,-0.653311,0.056383,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,1.004541,0.332309,0.170735,0.029878,-0.152470
1777990147922.000000,-0.227339,-0.177027,1.988372,0.060626,0.053742,-2.799834,-0.622927,-0.386953,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,0.989017,0.300166,0.141321,0.115656,-0.152673
1777990148022.000000,-0.229637,-0.195385,1.972635,0.017721,0.059942,-2.830597,-0.391995,-0.687771,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,0.973097,0.269403,0.078053,0.167742,-0.157374
1777990148124.000000,-0.224999,-0.212266,1.955943,-0.034920,0.033414,-2.862852,-0.078515,-0.781730,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,0.956349,0.237148,0.001821,0.171623,-0.163645
1777990148224.000000,-0.214579,-0.224432,1.938893,-0.069936,0.018528,-2.901754,0.284030,-0.757485,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,0.939324,0.198246,-0.072318,0.142940,-0.170502
1777990148327.000000,-0.200735,-0.229642,1.922146,-0.070919,0.001099,-2.951223,0.562783,-0.502489,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,0.922623,0.148777,-0.122404,0.075093,-0.162592
1777990148423.000000,-0.188774,-0.227913,1.906917,-0.055669,-0.049313,-2.997253,0.614112,-0.188541,-2.219100,-0.860000,-0.200000,-0.200000,1.000000,-3.100000,0.907416,0.102747,-0.125890,0.000105,-0.158638
1777990148526.000000,-0.180202,-0.219655,1.890065,-0.038681,-0.089189,-3.052491,0.501347,0.155680,-2.219100,-0.850032,-0.200000,-0.200000,1.000000,-3.100000,0.890502,0.047509,-0.090031,-0.072454,-0.163606
1777990148623.000000,-0.178243,-0.208335,1.874770,-0.021557,-0.091004,-3.099235,0.211025,0.389498,-2.219100,-0.822249,-0.200000,-0.200000,1.000000,-3.100000,0.875080,0.000765,-0.025117,-0.115742,-0.157684
1777990148726.000000,-0.183391,-0.194888,1.858978,0.011005,-0.085611,3.136453,-0.149929,0.527956,-2.219100,-0.784808,-0.200000,-0.200000,1.000000,-3.100000,0.859154,0.046733,0.050651,-0.130299,-0.153320
1777990148826.000000,-0.195554,-0.181718,1.843060,0.047129,-0.063123,3.091912,-0.600882,0.609911,-2.219100,-0.745469,-0.200000,-0.200000,1.000000,-3.100000,0.843270,0.091273,0.128022,-0.125497,-0.159178
1777990148926.000000,-0.210011,-0.173106,1.828376,0.074641,-0.030575,3.050315,-0.744948,0.378198,-2.219100,-0.707279,-0.200000,-0.200000,1.000000,-3.100000,0.828873,0.132870,0.151813,-0.072581,-0.146838
1777990149026.000000,-0.226024,-0.169542,1.811837,0.087135,0.017546,3.003769,-0.958318,0.148922,-2.219100,-0.649198,-0.200000,-0.200000,1.000000,-3.100000,0.812825,0.179416,0.163507,-0.013305,-0.165392
1777990149127.000000,-0.238887,-0.173107,1.795420,0.090719,0.037890,2.966214,-0.810184,-0.212701,-2.219100,-0.617392,-0.200000,-0.200000,1.000000,-3.100000,0.796824,0.216971,0.119250,0.056982,-0.162551
1777990149226.000000,-0.246782,-0.182942,1.777908,0.072568,0.051415,2.923242,-0.604236,-0.543042,-2.219100,-0.553936,-0.200000,-0.200000,1.000000,-3.100000,0.779500,0.259943,0.056329,0.114263,-0.176881
1777990149326.000000,-0.248694,-0.196717,1.759584,0.029709,0.058053,2.881977,-0.299788,-0.722644,-2.219100,-0.501449,-0.200000,-0.200000,1.000000,-3.100000,0.761151,0.301208,-0.016884,0.138036,-0.183239
1777990149426.000000,-0.243657,-0.212107,1.740689,-0.005501,0.074983,2.842348,0.092220,-0.794314,-2.219100,-0.446310,-0.200000,-0.200000,1.000000,-3.100000,0.742073,0.340837,-0.093493,0.132211,-0.188958
1777990149525.000000,-0.232903,-0.224731,1.724298,-0.032014,0.074916,2.809838,0.377101,-0.623781,-2.219100,-0.402505,-0.200000,-0.200000,1.000000,-3.100000,0.725466,0.373347,-0.144240,0.085186,-0.165563
1777990149627.000000,-0.214354,-0.235246,1.707302,-0.043936,0.043805,2.773937,0.873307,-0.451469,-2.219100,-0.337951,-0.200000,-0.200000,1.000000,-3.100000,0.708325,0.409248,-0.206757,0.030833,-0.166626
1777990149726.000000,-0.195257,-0.239119,1.694417,-0.063044,-0.003964,2.748587,0.861066,-0.119526,-2.219100,-0.299304,-0.200000,-0.200000,1.000000,-3.100000,0.695535,0.434598,-0.193174,-0.037737,-0.130148
1777990149826.000000,-0.177325,-0.236837,1.682596,-0.081056,-0.036320,2.729677,0.834552,0.152771,-2.219100,-0.259288,-0.200000,-0.200000,1.000000,-3.100000,0.683965,0.453508,-0.155180,-0.092696,-0.118212
1777990149928.000000,-0.162573,-0.229267,1.671303,-0.070782,-0.059085,2.719828,0.718423,0.369131,-2.219100,-0.228806,-0.200000,-0.200000,1.000000,-3.100000,0.672982,0.463357,-0.101572,-0.126920,-0.110715
1777990150032.000000,-0.153500,-0.218409,1.660800,-0.044692,-0.078450,2.716811,0.501951,0.459302,-2.219100,-0.198737,-0.200000,-0.200000,1.000000,-3.100000,0.662690,0.466374,-0.036464,-0.131085,-0.100992
1777990150131.000000,-0.148974,-0.200706,1.645405,-0.003216,-0.091585,2.713846,0.202378,0.963101,-2.219100,-0.159582,-0.200000,-0.200000,1.000000,-3.100000,0.647420,0.469339,0.032582,-0.181671,-0.155504
1777990150230.000000,-0.155815,-0.181171,1.626616,0.036424,-0.095350,2.715231,-0.470499,0.827383,-2.219100,-0.130950,-0.200000,-0.200000,1.000000,-3.100000,0.628454,0.467954,0.144521,-0.151074,-0.189785
1777990150331.000000,-0.164893,-0.172142,1.615648,0.040356,-0.089448,2.715065,-0.166411,0.299073,-2.219100,-0.091026,-0.200000,-0.200000,1.000000,-3.100000,0.617278,0.468120,0.118808,-0.044210,-0.108594
1777990150434.000000,-0.183010,-0.163572,1.599088,0.062528,-0.052809,2.723281,-0.890587,0.317427,-2.219100,-0.072744,-0.200000,-0.200000,1.000000,-3.100000,0.600435,0.459904,0.194532,-0.004573,-0.160781
1777990150536.000000,-0.203460,-0.160717,1.582379,0.076067,-0.010461,2.729479,-0.938981,0.000641,-2.219100,-0.038027,-0.200000,-0.200000,1.000000,-3.100000,0.583712,0.453706,0.194908,0.054658,-0.163816
1777990150631.000000,-0.228024,-0.165700,1.560298,0.076958,0.013644,2.735550,-1.306529,-0.610813,-2.219100,-0.009644,-0.200000,-0.200000,1.000000,-3.100000,0.562046,0.447635,0.216839,0.150312,-0.232430
1777990150752.000000,-0.240863,-0.173555,1.545610,0.067657,0.033086,2.737626,-0.527173,-0.215246,-2.219100,0.038655,-0.200000,-0.200000,1.000000,-3.100000,0.547777,0.445559,0.072047,0.101406,-0.121388
