timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error
0.020000,0.904502,1.195003,1.841261,0.092855,-0.022331,0.000244,0.739469,-0.010602,0.113606,-0.002269,2.000000,2.000000,2.000000,0.000000,1.368698,0.000244
0.020000,0.911148,1.207703,1.850514,0.090236,-0.014863,0.000682,0.849144,0.201900,0.106158,-0.002304,2.000000,2.000000,2.000000,0.000000,1.354872,0.000682
0.020000,0.916239,1.216545,1.859175,0.084636,-0.007465,0.001132,0.927422,0.399009,0.102218,-0.002681,2.000000,2.000000,2.000000,0.000000,1.344683,0.001132
0.020000,0.920375,1.222108,1.867068,0.075987,-0.000229,0.001447,0.974586,0.568646,0.104121,-0.002269,2.000000,2.000000,2.000000,0.000000,1.337302,0.001447
0.020000,0.924140,1.225269,1.874247,0.060155,0.006697,0.001688,0.990824,0.693985,0.106190,-0.002098,2.000000,2.000000,2.000000,0.000000,1.331727,0.001688
0.020000,0.928107,1.226971,1.881376,0.050652,0.013399,0.001876,0.975891,0.770247,0.092530,-0.001997,2.000000,2.000000,2.000000,0.000000,1.326876,0.001876
0.020000,0.932833,1.227882,1.888443,0.045249,0.019921,0.002012,0.930218,0.811740,0.079267,-0.001856,2.000000,2.000000,2.000000,0.000000,1.321914,0.002012
0.020000,0.938813,1.228657,1.895149,0.037379,0.026804,0.002122,0.856516,0.818268,0.073907,-0.001827,2.000000,2.000000,2.000000,0.000000,1.316086,0.002122
0.020000,0.946536,1.229928,1.901332,0.029436,0.032443,0.002136,0.754508,0.790419,0.073520,-0.001400,2.000000,2.000000,2.000000,0.000000,1.308637,0.002136
0.020000,0.956469,1.232248,1.907024,0.022676,0.038073,0.002126,0.624931,0.731892,0.073372,-0.001296,2.000000,2.000000,2.000000,0.000000,1.298863,0.002126
0.020000,0.969032,1.236143,1.912434,0.014025,0.039686,0.001940,0.469784,0.643536,0.068810,-0.000338,2.000000,2.000000,2.000000,0.000000,1.286095,0.001940
0.020000,0.984412,1.242151,1.917397,0.007068,0.039068,0.002188,0.301740,0.523791,0.069160,-0.002615,2.000000,2.000000,2.000000,0.000000,1.269873,0.002188
0.020000,1.002664,1.250624,1.922003,0.004746,0.037924,0.001872,0.127360,0.382655,0.068067,0.000293,2.000000,2.000000,2.000000,0.000000,1.249931,0.001872
0.020000,1.023693,1.261704,1.926427,0.004556,0.034068,0.001865,-0.044847,0.230995,0.063190,-0.001204,2.000000,2.000000,2.000000,0.000000,1.226242,0.001865
0.020000,1.047202,1.275389,1.930737,0.006009,0.027319,0.001746,-0.203817,0.076577,0.056933,-0.000600,2.000000,2.000000,2.000000,0.000000,1.199034,0.001746
0.020000,1.072751,1.291499,1.934877,0.009885,0.019813,0.001564,-0.341282,-0.070908,0.052355,-0.000183,2.000000,2.000000,2.000000,0.000000,1.168763,0.001564
0.020000,1.099830,1.309680,1.938527,0.016595,0.012585,0.001460,-0.452980,-0.201768,0.056445,-0.000503,2.000000,2.000000,2.000000,0.000000,1.136057,0.001460
