time_s,cmd_vx,cmd_vy,cmd_vz,vel_vx,vel_vy,vel_vz,roll,pitch,yaw,p,q,r,rpm1,rpm2,rpm3,rpm4
1.060999999999999943e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.525441378355026245e-02,-4.082885147585750811e-21,1.626907498575747013e-03,-3.897163677957174397e-22,4.181920045790603335e-02,1.776404279183912497e-19,-1.310108707208683850e-20,7.561948038429713859e-02,3.633274606958278493e-19,1.875361891620651249e+03,1.855378752817576924e+03,1.875361891620651249e+03,1.855378752817576924e+03
1.062000000000000055e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.562768042087554932e-02,-4.115396415274639194e-21,1.625067205168306828e-03,-3.876019969136692218e-22,4.189481993825430739e-02,1.780040444719113158e-19,-1.312674085385570799e-20,7.553780746990149120e-02,3.963572298499940087e-19,1.875350236356869573e+03,1.855393131525873969e+03,1.875350236356869573e+03,1.855393131525873969e+03
1.062999999999999945e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.600155055522918701e-02,-4.144905922068755067e-21,1.623210264369845390e-03,-3.840999276738669050e-22,4.197035774568829564e-02,1.784007212507662616e-19,-1.315469657135000821e-20,7.545624269595595235e-02,3.633274606958278493e-19,1.875338389663580301e+03,1.855407724055143035e+03,1.875338389663580301e+03,1.855407724055143035e+03
1.064000000000000057e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.637601673603057861e-02,-4.177744346152256709e-21,1.621336676180362701e-03,-3.819841636891734884e-22,4.204581398834842526e-02,1.787643405968743711e-19,-1.318029497500715463e-20,7.537478770419335505e-02,3.963572298499940087e-19,1.875326353588359325e+03,1.855422528446921888e+03,1.875326353588359325e+03,1.855422528446921888e+03
1.064999999999999947e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.675107896327972412e-02,-4.207556775533977450e-21,1.619446557015180588e-03,-3.784757115321699619e-22,4.212118877601694900e-02,1.791610203789834981e-19,-1.320819036066672500e-20,7.529344412002596243e-02,3.633274606958278493e-19,1.875314130026966495e+03,1.855437542606543047e+03,1.875314130026966495e+03,1.855437542606543047e+03
1.066000000000000059e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.712674468755722046e-02,-4.240728010567060974e-21,1.617539906874299049e-03,-3.763585566087874714e-22,4.219648222010139588e-02,1.795246425195978050e-19,-1.323373353518029726e-20,7.521221355261539787e-02,3.633274606958278493e-19,1.875301721006863545e+03,1.855452764589634853e+03,1.875301721006863545e+03,1.855452764589634853e+03
1.066999999999999948e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.750299900770187378e-02,-4.270842554742819638e-21,1.615616842173039913e-03,-3.742395488149033175e-22,4.227169443361854240e-02,1.798882660056800840e-19,-1.325924915236024718e-20,7.513109759494286666e-02,3.963572298499940087e-19,1.875289128403881477e+03,1.855468192315821170e+03,1.875289128403881477e+03,1.855468192315821170e+03
1.068000000000000060e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.787985682487487793e-02,-4.301107348522030317e-21,1.613677595742046833e-03,-3.707203881772731042e-22,4.234682553117815468e-02,1.802849502444292598e-19,-1.328705435097205287e-20,7.505009782387940531e-02,4.293869990041601681e-19,1.875276353946269410e+03,1.855483823572826168e+03,1.875276353946269410e+03,1.855483823572826168e+03
1.068999999999999950e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.825730323791503906e-02,-4.334764875282415523e-21,1.611722051165997982e-03,-3.657984197722873167e-22,4.242187562896678615e-02,1.807146955518076694e-19,-1.331714417424339920e-20,7.496921580025554810e-02,4.624167681583263274e-19,1.875263399777424411e+03,1.855499656585077673e+03,1.875263399777424411e+03,1.855499656585077673e+03
1.070000000000000062e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.863534569740295410e-02,-4.371855524702322572e-21,1.609750324860215187e-03,-3.594709916470648064e-22,4.249684484473193608e-02,1.811775022438530500e-19,-1.334951367682574036e-20,7.488845306893174292e-02,4.293869990041601681e-19,1.875250267745423571e+03,1.855515689295824586e+03,1.875250267745423571e+03,1.855515689295824586e+03
1.070999999999999952e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.901397675275802612e-02,-4.412417263079397942e-21,1.607762649655342102e-03,-3.545469504826441820e-22,4.257173329776586801e-02,1.816072511916397201e-19,-1.337953869189229776e-20,7.480781115886862842e-02,3.963572298499940087e-19,1.875236959550893062e+03,1.855531919516563448e+03,1.875236959550893062e+03,1.855531919516563448e+03
1.072000000000000064e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.939320385456085205e-02,-4.449915040457045935e-21,1.605759025551378727e-03,-3.510289468120218404e-22,4.264654110888984467e-02,1.820039420792437169e-19,-1.340722424572515935e-20,7.472729158319683929e-02,3.633274606958278493e-19,1.875223477170009573e+03,1.855548345354431831e+03,1.875223477170009573e+03,1.855548345354431831e+03
1.072999999999999954e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.977301955223083496e-02,-4.484312506124753967e-21,1.603739568963646889e-03,-3.489196282044788114e-22,4.272126840043827950e-02,1.823675745906607181e-19,-1.343257535394107945e-20,7.464689583928726946e-02,3.963572298499940087e-19,1.875209822427322933e+03,1.855564964780594664e+03,1.875209822427322933e+03,1.855564964780594664e+03
1.074000000000000066e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001534238457679749e-01,-4.515572501578442507e-21,1.601704396307468414e-03,-3.453952992504188002e-22,4.279591529624289514e-02,1.827642684879265131e-19,-1.346020135477173749e-20,7.456662540882123824e-02,3.633274606958278493e-19,1.875195997139544943e+03,1.855581775775526239e+03,1.875195997139544943e+03,1.855581775775526239e+03
1.074999999999999956e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005344092845916748e-01,-4.550297931434330743e-21,1.599653507582843304e-03,-3.432845993974758965e-22,4.287048192161715954e-02,1.831279037988481017e-19,-1.348549795725773034e-20,7.448648175786043435e-02,3.302976915416616900e-19,1.875182003255248901e+03,1.855598776470148323e+03,1.875182003255248901e+03,1.855598776470148323e+03
1.076000000000000068e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009159907698631287e-01,-4.581864888443458883e-21,1.597587019205093384e-03,-3.425901676648161115e-22,4.294496840334059706e-02,1.834584802069063365e-19,-1.350847015170041416e-20,7.440646633691715139e-02,3.302976915416616900e-19,1.875167842571508345e+03,1.855615964859544192e+03,1.875167842571508345e+03,1.855615964859544192e+03
1.076999999999999957e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012981534004211426e-01,-4.610229751753211826e-21,1.595505047589540482e-03,-3.418940717227089896e-22,4.301937486964318991e-02,1.837890577517483322e-19,-1.353141766878198461e-20,7.432658058102444010e-02,3.633274606958278493e-19,1.875153516877683160e+03,1.855633338948227902e+03,1.875153516877683160e+03,1.855633338948227902e+03
1.078000000000000069e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.016809046268463135e-01,-4.638717399685140609e-21,1.593407592736184597e-03,-3.397732839100923907e-22,4.309370145018998760e-02,1.841526968961494805e-19,-1.355663283646314093e-20,7.424682590980601071e-02,3.633274606958278493e-19,1.875139028095115009e+03,1.855650896891269213e+03,1.875139028095115009e+03,1.855650896891269213e+03
1.078999999999999959e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020642444491386414e-01,-4.670702793761946941e-21,1.591294887475669384e-03,-3.376506645944910932e-22,4.316794827606568880e-02,1.845163373902724024e-19,-1.358182094750597933e-20,7.416720372754664892e-02,3.302976915416616900e-19,1.875124377854009936e+03,1.855668636566836312e+03,1.875124377854009936e+03,1.855668636566836312e+03
1.080000000000000071e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024481579661369324e-01,-4.702833590680803610e-21,1.589166931807994843e-03,-3.369541586636733414e-22,4.324211547975925773e-02,1.848469185605839422e-19,-1.360469467418886796e-20,7.408771542326191006e-02,3.302976915416616900e-19,1.875109568060299807e+03,1.855686556148858472e+03,1.875109568060299807e+03,1.855686556148858472e+03
1.080999999999999961e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028326600790023804e-01,-4.731715441873402195e-21,1.587023725733160973e-03,-3.362559949506985874e-22,4.331620319514861012e-02,1.851775008697615101e-19,-1.362754388607741029e-20,7.400836237076821589e-02,3.302976915416616900e-19,1.875094600608177416e+03,1.855704653816607561e+03,1.875094600608177416e+03,1.855704653816607561e+03
1.082000000000000073e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.032177433371543884e-01,-4.760720077688176621e-21,1.584865618497133255e-03,-3.355561750529507125e-22,4.339021155748561814e-02,1.855080843184561909e-19,-1.365036862488428179e-20,7.392914592875333979e-02,3.302976915416616900e-19,1.875079476961052933e+03,1.855722927331395340e+03,1.875079476961052933e+03,1.855722927331395340e+03
1.082999999999999963e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036034002900123596e-01,-4.789847498125126886e-21,1.582692377269268036e-03,-3.348547005648396913e-22,4.346414070338068536e-02,1.858386689073146394e-19,-1.367316893274118611e-20,7.385006744084558761e-02,2.972679223874955306e-19,1.875064199281268429e+03,1.855741375177764667e+03,1.875064199281268429e+03,1.855741375177764667e+03
1.084000000000000075e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.039896383881568909e-01,-4.819099318771386884e-21,1.580504234880208969e-03,-3.355893125594844316e-22,4.353799077078798069e-02,1.861361935382265457e-19,-1.369366726024891103e-20,7.377112823568443556e-02,3.302976915416616900e-19,1.875048769152599334e+03,1.855759995273008826e+03,1.875048769152599334e+03,1.855759995273008826e+03
1.084999999999999964e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043764576315879822e-01,-4.845023029921828060e-21,1.578301307745277882e-03,-3.348822606908758516e-22,4.361176189899020061e-02,1.864667803032537848e-19,-1.371641883425391529e-20,7.369232962699029388e-02,3.302976915416616900e-19,1.875033188295068840e+03,1.855778785689239157e+03,1.875033188295068840e+03,1.855778785689239157e+03
1.086000000000000076e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047638505697250366e-01,-4.874507495115368597e-21,1.576083595864474773e-03,-3.341735589925714695e-22,4.368545422858384486e-02,1.867973682106384019e-19,-1.373914610617190781e-20,7.361367291363428433e-02,3.633274606958278493e-19,1.875017458560804243e+03,1.855797744649181368e+03,1.875017458560804243e+03,1.855797744649181368e+03
1.086999999999999966e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.051518246531486511e-01,-4.904119591692486653e-21,1.573851215653121471e-03,-3.320181496047530464e-22,4.375906790146422143e-02,1.871610186789951333e-19,-1.376411942112374498e-20,7.353515937970828142e-02,3.963572298499940087e-19,1.875001581650638400e+03,1.855816870239910259e+03,1.875001581650638400e+03,1.855816870239910259e+03
1.088000000000000078e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055403724312782288e-01,-4.937342525513854741e-21,1.571604283526539803e-03,-3.284134301333615632e-22,4.383260306081080554e-02,1.875577320283168781e-19,-1.379133398043348542e-20,7.345679029459475928e-02,3.963572298499940087e-19,1.874985559257901514e+03,1.855836160558086249e+03,1.874985559257901514e+03,1.855836160558086249e+03
1.088999999999999968e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059294939041137695e-01,-4.974219917432087963e-21,1.569342915900051594e-03,-3.248067275451393077e-22,4.390605985107236264e-02,1.879544469475023502e-19,-1.381851953620080103e-20,7.337856691303661083e-02,4.293869990041601681e-19,1.874969393068366799e+03,1.855855613709892395e+03,1.874969393068366799e+03,1.855855613709892395e+03
1.090000000000000080e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.063191890716552734e-01,-5.011271792760781589e-21,1.567066996358335018e-03,-3.197456875791592262e-22,4.397943841795248082e-02,1.883842251746859841e-19,-1.384793919286133356e-20,7.330049047520659222e-02,4.624167681583263274e-19,1.874953085039717735e+03,1.855875228093283340e+03,1.874953085039717735e+03,1.855875228093283340e+03
1.090999999999999970e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067094504833221436e-01,-5.052026593800357128e-21,1.564776757732033730e-03,-3.132277163052945865e-22,4.405273890839486728e-02,1.888470670301421537e-19,-1.387958818892454257e-20,7.322256220677758609e-02,4.954465373124924868e-19,1.874936636695015977e+03,1.855895001684379395e+03,1.874936636695015977e+03,1.855895001684379395e+03
1.092000000000000082e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071002930402755737e-01,-5.096526325816295789e-21,1.562472316436469555e-03,-3.052502226541359859e-22,4.412596147056892931e-02,1.893429728341871217e-19,-1.391346177706246023e-20,7.314478331899210151e-02,4.954465373124924868e-19,1.874920049693702822e+03,1.855914932614172358e+03,1.874920049693702822e+03,1.855914932614172358e+03
1.092999999999999972e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074916943907737732e-01,-5.144808147312677102e-21,1.560153672471642494e-03,-2.972702481103468831e-22,4.419910625385530673e-02,1.898388808489515338e-19,-1.394729938380432871e-20,7.306715500873176006e-02,4.954465373124924868e-19,1.874903325827452591e+03,1.855935019164313189e+03,1.874903325827452591e+03,1.855935019164313189e+03
1.094000000000000083e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.078836768865585327e-01,-5.193345231576213450e-21,1.557820942252874374e-03,-2.892877949890581359e-22,4.427217340883153607e-02,1.903347910742947731e-19,-1.398110107880901488e-20,7.298967845858708725e-02,4.954465373124924868e-19,1.874886466736751572e+03,1.855955259480863333e+03,1.874886466736751572e+03,1.855955259480863333e+03
1.094999999999999973e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.082762181758880615e-01,-5.242135963019770942e-21,1.555474242195487022e-03,-2.813028656006477491e-22,4.434516308725772182e-02,1.908307035100736949e-19,-1.401486693228247310e-20,7.291235483692705410e-02,4.624167681583263274e-19,1.874869474054695729e+03,1.855975651719513507e+03,1.874869474054695729e+03,1.855975651719513507e+03
1.096000000000000085e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.086693331599235535e-01,-5.291181957230483470e-21,1.553113455884158611e-03,-2.747823425080242557e-22,4.441807544206234637e-02,1.912935557769288509e-19,-1.404634834279190925e-20,7.283518529796825791e-02,4.624167681583263274e-19,1.874852349686469552e+03,1.855996194327801959e+03,1.874852349686469552e+03,1.855996194327801959e+03
1.096999999999999975e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090630143880844116e-01,-5.336877223725502678e-21,1.550738932564854622e-03,-2.682595155957614504e-22,4.449091062732812157e-02,1.917564100399396403e-19,-1.407779643376393538e-20,7.275817098184507448e-02,4.293869990041601681e-19,1.874835094962994390e+03,1.856016885190410221e+03,1.874835094962994390e+03,1.856016885190410221e+03
1.098000000000000087e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.094572544097900391e-01,-5.382801903593534641e-21,1.548350555822253227e-03,-2.632060882601474727e-22,4.456366879827785427e-02,1.921862037055860700e-19,-1.410696735518668444e-20,7.268131301467832539e-02,3.963572298499940087e-19,1.874817711774884401e+03,1.856037722774271060e+03,1.874817711774884401e+03,1.856037722774271060e+03
1.098999999999999977e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098520606756210327e-01,-5.425320925783320934e-21,1.545948442071676254e-03,-2.596246368916922537e-22,4.463635011126051988e-02,1.925829364523821396e-19,-1.413386591528273695e-20,7.260461250864502780e-02,3.963572298499940087e-19,1.874800201717899199e+03,1.856058705265600793e+03,1.874800201717899199e+03,1.856058705265600793e+03
1.100000000000000089e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102474331855773926e-01,-5.464401978552183707e-21,1.543532707728445530e-03,-2.560412229367133458e-22,4.470895472373730140e-02,1.929796707668794782e-19,-1.416073608935925659e-20,7.252807056204764458e-02,3.963572298499940087e-19,1.874782566380607705e+03,1.856079830860380298e+03,1.874782566380607705e+03,1.856079830860380298e+03
1.100999999999999979e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106433719396591187e-01,-5.503660745905774668e-21,1.541103352792561054e-03,-2.524558482299314066e-22,4.478148279426753808e-02,1.933764066493727534e-19,-1.418757793609735768e-20,7.245168825938315404e-02,3.963572298499940087e-19,1.874764807484096991e+03,1.856101097905409915e+03,1.874764807484096991e+03,1.856101097905409915e+03
1.102000000000000091e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110398694872856140e-01,-5.543095612256959927e-21,1.538660610094666481e-03,-2.488685146019763262e-22,4.485393448249521547e-02,1.937731441001536230e-19,-1.421439151457951536e-20,7.237546667141259160e-02,3.963572298499940087e-19,1.874746926458739608e+03,1.856122504470939248e+03,1.874746926458739608e+03,1.856122504470939248e+03
1.102999999999999980e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114369258284568787e-01,-5.582709808780007268e-21,1.536204363219439983e-03,-2.452792238793541727e-22,4.492630994913503900e-02,1.941698831195109284e-19,-1.424117688428448591e-20,7.229940685522955046e-02,3.633274606958278493e-19,1.874728925150946907e+03,1.856144049064275805e+03,1.874728925150946907e+03,1.856144049064275805e+03
1.104000000000000092e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.118345409631729126e-01,-5.622500104300648906e-21,1.533734844997525215e-03,-2.431740815448323848e-22,4.499860935595879213e-02,1.945335604698084324e-19,-1.426570433668242612e-20,7.222350985432982040e-02,3.302976915416616900e-19,1.874710804972663482e+03,1.856165729771006909e+03,1.874710804972663482e+03,1.856165729771006909e+03
1.104999999999999982e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122327148914337158e-01,-5.658758726346601250e-21,1.531252055428922176e-03,-2.425556477294632848e-22,4.507083286578170839e-02,1.948641758287425050e-19,-1.428797861347133815e-20,7.214777669867997179e-02,3.302976915416616900e-19,1.874692567612221410e+03,1.856187544972729938e+03,1.874692567612221410e+03,1.856187544972729938e+03
1.106000000000000094e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.126314476132392883e-01,-5.691443669652383092e-21,1.528756110928952694e-03,-2.419355953621624359e-22,4.514298064244910702e-02,1.951947923271876238e-19,-1.431022953358214645e-20,7.207220840478645307e-02,2.972679223874955306e-19,1.874674214607001204e+03,1.856209492915559395e+03,1.874674214607001204e+03,1.856209492915559395e+03
1.106999999999999984e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130307316780090332e-01,-5.724256244341742451e-21,1.526247011497616768e-03,-2.428071970159520786e-22,4.521505285082269565e-02,1.954923464047838763e-19,-1.433023438643173293e-20,7.199680597576420260e-02,3.302976915416616900e-19,1.874655747627023629e+03,1.856231571996435605e+03,1.874655747627023629e+03,1.856231571996435605e+03
1.108000000000000096e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134305819869041443e-01,-5.753443441502646744e-21,1.523724873550236225e-03,-2.421816941933331528e-22,4.528704965676737249e-02,1.958229650764538814e-19,-1.435243874602954553e-20,7.192157040140563506e-02,3.302976915416616900e-19,1.874637168191473847e+03,1.856253780476904922e+03,1.874637168191473847e+03,1.856253780476904922e+03
1.108999999999999986e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138309761881828308e-01,-5.786493507500688321e-21,1.521189697086811066e-03,-2.415545773522548350e-22,4.535897122713778568e-02,1.961535848896437497e-19,-1.437461990240709057e-20,7.184650265824910065e-02,2.972679223874955306e-19,1.874618477952293688e+03,1.856276116769414784e+03,1.874618477952293688e+03,1.856276116769414784e+03
1.110000000000000098e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142319291830062866e-01,-5.819671204882307415e-21,1.518641714937984943e-03,-2.424262641059522221e-22,4.543081772976512167e-02,1.964511419604279734e-19,-1.439456210683301153e-20,7.177160370964791314e-02,2.642381532333293712e-19,1.874599678270905770e+03,1.856298579009976038e+03,1.874599678270905770e+03,1.856298579009976038e+03
1.110999999999999988e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.146334409713745117e-01,-5.849184750644258020e-21,1.516080810688436031e-03,-2.447992985391379997e-22,4.550258933344395601e-02,1.967156359657172876e-19,-1.441227003124529324e-20,7.169687450583825394e-02,2.642381532333293712e-19,1.874580770925019351e+03,1.856321165771687674e+03,1.874580770925019351e+03,1.856321165771687674e+03
1.112000000000000099e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150354966521263123e-01,-5.874992139521058926e-21,1.513507217168807983e-03,-2.471710548521520875e-22,4.557428620791909718e-02,1.969801306828915297e-19,-1.442995951801616677e-20,7.162231598400824184e-02,2.642381532333293712e-19,1.874561757258045418e+03,1.856343875206035818e+03,1.874561757258045418e+03,1.856343875206035818e+03
1.112999999999999989e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.154381036758422852e-01,-5.900875460993152786e-21,1.510920934379100800e-03,-2.495415342501025953e-22,4.564590852387246517e-02,1.972446261128194386e-19,-1.444763060925732414e-20,7.154792906836587862e-02,2.312083840791632119e-19,1.874542638890005492e+03,1.856366705760540526e+03,1.874542638890005492e+03,1.856366705760540526e+03
1.114000000000000101e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.158412620425224304e-01,-5.926831483886271815e-21,1.508322078734636307e-03,-2.534206462762347062e-22,4.571745645291032389e-02,1.974760579396419495e-19,-1.446307675505208832e-20,7.147371467020753599e-02,2.312083840791632119e-19,1.874523417290149837e+03,1.856389655747297866e+03,1.874523417290149837e+03,1.856389655747297866e+03
1.114999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162449717521667480e-01,-5.949018341996019332e-21,1.505710650235414505e-03,-2.572986490683338010e-22,4.578893016755011119e-02,1.977074902647894206e-19,-1.447850687904959009e-20,7.139967368798597058e-02,2.642381532333293712e-19,1.874504094060568832e+03,1.856412723629249513e+03,1.874504094060568832e+03,1.856412723629249513e+03
1.116000000000000103e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166492328047752380e-01,-5.971253667719783629e-21,1.503086648881435394e-03,-2.596609039062052782e-22,4.586032984120776840e-02,1.979719876224557462e-19,-1.449612303863609413e-20,7.132580700737840840e-02,2.642381532333293712e-19,1.874484670792484167e+03,1.856435907875093335e+03,1.874484670792484167e+03,1.856435907875093335e+03
1.116999999999999993e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170540377497673035e-01,-5.997405176656103666e-21,1.500450307503342628e-03,-2.620218866095806045e-22,4.593165564818490337e-02,1.982364856968476080e-19,-1.451372097338813424e-20,7.125211550135503169e-02,2.312083840791632119e-19,1.874465148786823420e+03,1.856459206677224302e+03,1.874465148786823420e+03,1.856459206677224302e+03
1.118000000000000105e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174593865871429443e-01,-6.023627771426314979e-21,1.497801742516458035e-03,-2.659009598428376586e-22,4.600290776365612011e-02,1.984679197389420282e-19,-1.452910325738363059e-20,7.117860003024663318e-02,2.312083840791632119e-19,1.874445529481469521e+03,1.856482618382972305e+03,1.874445529481469521e+03,1.856482618382972305e+03
1.118999999999999995e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178652793169021606e-01,-6.046031118212004109e-21,1.495140721090137959e-03,-2.697789280444690940e-22,4.607408636365631360e-02,1.986993542828425509e-19,-1.454446967046993837e-20,7.110526144181188168e-02,2.312083840791632119e-19,1.874425814726704630e+03,1.856506141772569435e+03,1.874425814726704630e+03,1.856506141772569435e+03
1.120000000000000107e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182717233896255493e-01,-6.068479701437442233e-21,1.492467592470347881e-03,-2.736557922558836774e-22,4.614519162506815902e-02,1.989307893295434617e-19,-1.455982025083342454e-20,7.103210057130611432e-02,2.312083840791632119e-19,1.874406005655189119e+03,1.856529774918589283e+03,1.874406005655189119e+03,1.856529774918589283e+03
1.120999999999999996e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.186787039041519165e-01,-6.090976752276897137e-21,1.489782356657087803e-03,-2.775315535157024668e-22,4.621622372560960784e-02,1.991622248800346884e-19,-1.457515503684077724e-20,7.095911824154833847e-02,1.981786149249970525e-19,1.874386103820269682e+03,1.856553516334825872e+03,1.874386103820269682e+03,1.856553516334825872e+03
1.122000000000000108e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190862283110618591e-01,-6.113522270730368819e-21,1.487085013650357723e-03,-2.829349887357687827e-22,4.628718284382137005e-02,1.993605957513802980e-19,-1.458828563415124209e-20,7.088631526298881658e-02,1.981786149249970525e-19,1.874366110764461382e+03,1.856577364540730741e+03,1.874366110764461382e+03,1.856577364540730741e+03
1.122999999999999998e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.194942966103553772e-01,-6.132162915081222009e-21,1.484375679865479469e-03,-2.883374872523547151e-22,4.635806915905468090e-02,1.995589669114228784e-19,-1.460140275966811488e-20,7.081369243377670653e-02,1.981786149249970525e-19,1.874346027879814301e+03,1.856601317920473093e+03,1.874346027879814301e+03,1.856601317920473093e+03
1.124000000000000110e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199029088020324707e-01,-6.150826177651949696e-21,1.481654471717774868e-03,-2.937390499551342448e-22,4.642888285145886640e-02,1.997573383612940099e-19,-1.461450644672704619e-20,7.074125053982746603e-02,1.981786149249970525e-19,1.874325856551732841e+03,1.856625374868066046e+03,1.874325856551732841e+03,1.856625374868066046e+03
1.125000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203120574355125427e-01,-6.169508827268284094e-21,1.478921389207243919e-03,-2.991396777313157768e-22,4.649962410196917251e-02,1.999557101021201929e-19,-1.462759672880912138e-20,7.066899035488984071e-02,1.981786149249970525e-19,1.874305598298707537e+03,1.856649533928352184e+03,1.874305598298707537e+03,1.856649533928352184e+03
1.126000000000000112e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.207217425107955933e-01,-6.188214095104492989e-21,1.476176432333886623e-03,-3.045393714656341468e-22,4.657029309229464981e-02,2.001540821350234742e-19,-1.464067363953859764e-20,7.059691264061307425e-02,1.981786149249970525e-19,1.874285254628585108e+03,1.856673793651923916e+03,1.874285254628585108e+03,1.856673793651923916e+03
1.127000000000000002e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211319714784622192e-01,-6.206938749986308596e-21,1.473419833928346634e-03,-3.099381320403476591e-22,4.664089000490596881e-02,2.003524544611207969e-19,-1.465373721268067715e-20,7.052501814661436830e-02,2.312083840791632119e-19,1.874264826759105745e+03,1.856698152313094624e+03,1.874264826759105745e+03,1.856698152313094624e+03
