t,u,y,cross1,cross2
4.120833333333334,0.15,0.17138387262821198,1.352297629412147e-16,0.002810264006257057
4.125,0.15,0.17129334807395935,1.351515844471611e-16,0.0028101259376853704
4.129166666666666,0.15,0.1712026447057724,1.3501345190230964e-16,0.0028099871706217527
4.133333333333333,0.15,0.17111176252365112,1.3482327977076125e-16,0.0028098479378968477
4.1375,0.15,0.17102070152759552,1.3459505733103542e-16,0.0028097080066800117
4.141666666666667,0.15,0.1709294617176056,1.3434008717902208e-16,0.002809567376971245
4.145833333333333,0.15,0.17083805799484253,1.340675410933532e-16,0.002809426048770547
4.15,0.15,0.17074649035930634,1.3379406856539827e-16,0.0028092842549085617
4.154166666666667,0.15,0.170654758810997,1.3353078690259e-16,0.002809141995385289
4.158333333333333,0.15,0.17056286334991455,1.332891178148265e-16,0.0028089990373700857
4.1625,0.15,0.17047080397605896,1.330690613021078e-16,0.0028088553808629513
4.166666666666667,0.15,0.17037858068943024,1.32875858380795e-16,0.002808711025863886
4.170833333333333,0.15,0.17028620839118958,1.327087414272797e-16,0.002808566205203533
4.175,0.15,0.17019370198249817,1.3256802807891708e-16,0.002808420918881893
4.179166666666666,0.15,0.17010103166103363,1.324340909941325e-16,0.0028082747012376785
4.183333333333334,0.15,0.17000821232795715,1.3231227706840548e-16,0.0028081282507628202
4.1875,0.15,0.16991525888442993,1.321972129364769e-16,0.002807981101796031
4.191666666666666,0.15,0.16982215642929077,1.3210262317907024e-16,0.002807833254337311
4.195833333333333,0.15,0.16972891986370087,1.3200395707560492e-16,0.0028076849412173033
4.2,0.15,0.16963554918766022,1.318774712337782e-16,0.002807535929605365
4.204166666666667,0.15,0.16954204440116882,1.317056029548244e-16,0.002807386452332139
4.208333333333333,0.15,0.16944842040538788,1.3145526501424134e-16,0.0028072362765669823
4.2125,0.15,0.1693546622991562,1.3110330958976738e-16,0.002807085635140538
4.216666666666667,0.15,0.16926077008247375,1.3062504037703412e-16,0.002806934528052807
4.220833333333333,0.15,0.16916677355766296,1.3002851742393028e-16,0.0028067827224731445
4.225,0.15,0.16907264292240143,1.293332224882427e-16,0.0028066302184015512
4.229166666666667,0.15,0.16897840797901154,1.2855127872902898e-16,0.0028064772486686707
4.233333333333333,0.15,0.1688840389251709,1.2767841127688342e-16,0.0028063238132745028
4.2375,0.15,0.1687895804643631,1.267407060996035e-16,0.0028061699122190475
4.241666666666666,0.15,0.16869500279426575,1.2576500355370536e-16,0.0028060150798410177
4.245833333333334,0.15,0.16860032081604004,1.247532756377693e-16,0.0028058600146323442
4.25,0.15,0.16850553452968597,1.2372035866326208e-16,0.00280570425093174
4.254166666666666,0.15,0.16841064393520355,1.2266074691602655e-16,0.002805548021569848
4.258333333333333,0.15,0.16831564903259277,1.215836518793641e-16,0.002805391326546669
4.2625,0.15,0.16822056472301483,1.2050037614916466e-16,0.002805233933031559
4.266666666666667,0.15,0.16812539100646973,1.1943044118788447e-16,0.0028050760738551617
4.270833333333333,0.15,0.16803012788295746,1.1840717244804207e-16,0.002804917749017477
4.275,0.15,0.16793476045131683,1.1743391835675708e-16,0.0028047587256878614
4.279166666666667,0.15,0.16783931851387024,1.165106392093601e-16,0.0028045992366969585
4.283333333333333,0.15,0.16774378716945648,1.156372158918429e-16,0.0028044392820447683
4.2875,0.15,0.16764818131923676,1.1481903500435445e-16,0.002804278861731291
4.291666666666667,0.15,0.16755250096321106,1.1404943939732491e-16,0.0028041177429258823
4.295833333333333,0.15,0.1674567312002182,1.1332183809563347e-16,0.0028039561584591866
4.3,0.15,0.16736090183258057,1.126140097193045e-16,0.0028037941083312035
4.304166666666666,0.15,0.16726498305797577,1.1192874683008596e-16,0.002803631592541933
4.308333333333334,0.15,0.1671690046787262,1.112587570036976e-16,0.0028034683782607317
4.3125,0.15,0.16707296669483185,1.1060001021619508e-16,0.002803304698318243
4.316666666666666,0.15,0.16697685420513153,1.0994265309212164e-16,0.0028031407855451107
4.320833333333333,0.15,0.16688068211078644,1.0928548125650541e-16,0.0028029759414494038
4.325,0.15,0.16678445041179657,1.0861700682499926e-16,0.002802810864523053
4.329166666666667,0.15,0.16668817400932312,1.0792950723940439e-16,0.0028026453219354153
4.333333333333333,0.15,0.1665918231010437,1.0721907820722954e-16,0.0028024790808558464
4.3375,0.15,0.1664954274892807,1.0648141177184455e-16,0.0028023123741149902
4.341666666666667,0.15,0.16639898717403412,1.0572043207807537e-16,0.0028021454345434904
4.345833333333333,0.15,0.16630250215530396,1.0494742848692211e-16,0.0028019777964800596
4.35,0.15,0.16620595753192902,1.0416855522214218e-16,0.0028018096927553415
4.354166666666667,0.15,0.1661093831062317,1.0339115103013015e-16,0.0028016408905386925
4.358333333333333,0.15,0.16601276397705078,1.0261242334913803e-16,0.0028014718554913998
4.3625,0.15,0.1659161001443863,1.0183623676698767e-16,0.0028013023547828197
4.366666666666666,0.15,0.16581940650939941,1.0107646144819036e-16,0.0028011323884129524
4.370833333333334,0.15,0.16572268307209015,1.0034972041433597e-16,0.002800961723551154
4.375,0.15,0.1656259149312973,9.966039441394858e-17,0.002800790825858712
4.379166666666666,0.15,0.16552913188934326,9.90303871896486e-17,0.0028006192296743393
4.383333333333333,0.15,0.16543230414390564,9.845715764259425e-17,0.0028004474006593227
4.3875,0.15,0.16533547639846802,9.792357982538324e-17,0.0028002748731523752
4.391666666666667,0.15,0.16523860394954681,9.742332084324587e-17,0.002800102112814784
4.395833333333333,0.15,0.16514171659946442,9.695134482061291e-17,0.002799928653985262
4.4,0.15,0.16504482924938202,9.649617049058213e-17,0.002799754962325096
4.404166666666667,0.15,0.16494791209697723,9.605080983133868e-17,0.002799580805003643
4.408333333333333,0.15,0.16485098004341125,9.560452272980917e-17,0.002799405949190259
4.4125,0.15,0.16475403308868408,9.515117481457091e-17,0.0027992308605462313
4.416666666666667,0.15,0.1646570861339569,9.467589668693264e-17,0.0027990553062409163
4.420833333333333,0.15,0.16456012427806854,9.419519225447603e-17,0.0027988790534436703
4.425,0.15,0.16446316242218018,9.372031779097668e-17,0.0027987025678157806
4.429166666666666,0.15,0.1643662005662918,9.326772426445707e-17,0.0027985256165266037
4.433333333333334,0.15,0.16426922380924225,9.285381632082534e-17,0.0027983481995761395
4.4375,0.15,0.16417226195335388,9.248476803617358e-17,0.002798170316964388
4.441666666666666,0.15,0.16407530009746552,9.21701085311584e-17,0.0027979922015219927
4.445833333333333,0.15,0.16397835314273834,9.191346416558525e-17,0.0027978133875876665
4.45,0.15,0.16388140618801117,9.171473567778061e-17,0.002797634107992053
4.454166666666667,0.15,0.163784459233284,9.157640460958215e-17,0.002797454595565796
4.458333333333333,0.15,0.1636875420808792,9.150092603304791e-17,0.0027972746174782515
4.4625,0.15,0.16359062492847443,9.148301260970246e-17,0.0027970941737294197
4.466666666666667,0.15,0.16349373757839203,9.152255184298249e-17,0.0027969132643193007
4.470833333333333,0.15,0.16339685022830963,9.16194180014349e-17,0.0027967318892478943
4.475,0.15,0.16329999268054962,9.177359785016989e-17,0.0027965502813458443
4.479166666666667,0.15,0.163203164935112,9.197535712773892e-17,0.002796368207782507
4.483333333333333,0.15,0.16310635209083557,9.22184224963764e-17,0.0027961856685578823
4.4875,0.15,0.16300956904888153,9.249088917270647e-17,0.0027960026636719704
4.491666666666666,0.15,0.16291281580924988,9.27783906838503e-17,0.002795819193124771
4.495833333333334,0.15,0.1628160923719406,9.30670436304068e-17,0.002795635489746928
4.5,0.15,0.16271941363811493,9.334555865137586e-17,0.0027954510878771544
4.504166666666666,0.15,0.16262274980545044,9.360757638220816e-17,0.002795266453176737
4.508333333333333,0.15,0.16252613067626953,9.385064175084564e-17,0.0027950815856456757
4.5125,0.15,0.162429541349411,9.406262498078583e-17,0.0027948960196226835
4.516666666666667,0.15,0.16233301162719727,9.423453296440905e-17,0.0027947102207690477
4.520833333333333,0.15,0.1622365117073059,9.437371768299967e-17,0.0027945241890847683
4.525,0.15,0.16214005649089813,9.447500429464556e-17,0.002794337458908558
4.529166666666667,0.15,0.16204364597797394,9.45456719887372e-17,0.002794150495901704
4.533333333333333,0.15,0.16194728016853333,9.458252453938766e-17,0.0027939630672335625
4.5375,0.15,0.1618509739637375,9.460460033557547e-17,0.002793775172904134
4.541666666666667,0.15,0.16175471246242523,9.462323506041507e-17,0.0027935870457440615
4.545833333333333,0.15,0.16165851056575775,9.466252944823379e-17,0.002793398452922702
4.55,0.15,0.16156236827373505,9.473876903093157e-17,0.002793209394440055
4.554166666666666,0.15,0.16146627068519592,9.486276009603082e-17,0.0027930201031267643
4.558333333333334,0.15,0.16137023270130157,9.505321016026503e-17,0.0027928303461521864
4.5625,0.15,0.1612742692232132,9.533096417507054e-17,0.002792640356346965
4.566666666666666,0.15,0.1611783653497696,9.570119698235947e-17,0.0027924496680498123
4.570833333333333,0.15,0.16108252108097076,9.614760319789719e-17,0.00279225897975266
4.575,0.15,0.1609867364168167,9.664213147275079e-17,0.0027920675929635763
4.579166666666667,0.15,0.16089104115962982,9.716622649141949e-17,0.002791875973343849
4.583333333333333,0.15,0.1607953906059265,9.770116750227998e-17,0.0027916841208934784
4.5875,0.15,0.16069982945919037,9.825028969756208e-17,0.0027914918027818203
4.591666666666667,0.15,0.1606043428182602,9.880861675870068e-17,0.002791299019008875
4.595833333333333,0.15,0.160508930683136,9.936674529649226e-17,0.002791106002405286
4.6,0.15,0.16041359305381775,9.992185627940924e-17,0.0027909125201404095
4.604166666666667,0.15,0.16031832993030548,1.004905462592619e-16,0.002790718572214246
4.608333333333333,0.15,0.16022315621376038,1.0107755994404383e-16,0.0027905243914574385
4.6125,0.15,0.16012805700302124,1.0167537991634816e-16,0.0027903299778699875
4.616666666666666,0.15,0.16003304719924927,1.0230044390930753e-16,0.002790135098621249
4.620833333333334,0.15,0.15993812680244446,1.0295729810756853e-16,0.0027899397537112236
4.625,0.15,0.15984328091144562,1.0362669898136075e-16,0.0027897441759705544
4.629166666666666,0.15,0.15974853932857513,1.0430079162358736e-16,0.0027895483653992414
4.633333333333333,0.15,0.15965388715267181,1.049908786301383e-16,0.0027893520891666412
