t,u,y,cross1,cross2
3.9916666666666667,-0.3,-0.34697631001472473,3.830592022160796e-17,0.0027521569281816483
3.995833333333333,-0.3,-0.3468148112297058,3.7342628693620556e-17,0.002752381144091487
4.0,-0.3,-0.3466527462005615,3.634419522448945e-17,0.0027526025660336018
4.004166666666666,-0.3,-0.34649017453193665,3.5332192684590024e-17,0.002752820961177349
4.008333333333333,-0.3,-0.3463270366191864,3.4306253805730305e-17,0.0027530365623533726
4.0125,-0.3,-0.34616339206695557,3.327010420938923e-17,0.0027532491367310286
4.016666666666667,-0.3,-0.34599924087524414,3.223633027576741e-17,0.0027534591499716043
4.020833333333333,-0.3,-0.3458345830440521,3.125128058894741e-17,0.0027536661364138126
4.025,-0.3,-0.3456694185733795,3.0300876534903584e-17,0.002753870328888297
4.029166666666667,-0.3,-0.3455037474632263,2.941450949516116e-17,0.0027540717273950577
4.033333333333333,-0.3,-0.3453375995159149,2.859127618849124e-17,0.0027542703319340944
4.0375,-0.3,-0.3451709449291229,2.7832337976473834e-17,0.0027544659096747637
4.041666666666667,-0.3,-0.34500381350517273,2.712876792593828e-17,0.0027546589262783527
4.045833333333333,-0.3,-0.34483620524406433,2.6466601573783457e-17,0.0027548493817448616
4.05,-0.3,-0.34466812014579773,2.5826004783281565e-17,0.002755036810413003
4.054166666666666,-0.3,-0.3444995880126953,2.5186784421318962e-17,0.0027552214451134205
4.058333333333334,-0.3,-0.3443306088447571,2.4557357877808987e-17,0.002755403518676758
4.0625,-0.3,-0.34416115283966064,2.3896961692165026e-17,0.0027555827982723713
4.066666666666666,-0.3,-0.3439912796020508,2.319139151890832e-17,0.002755759283900261
4.070833333333333,-0.3,-0.3438209295272827,2.24364783677516e-17,0.0027559329755604267
4.075,-0.3,-0.3436501622200012,2.1626875343215324e-17,0.0027561041060835123
4.079166666666667,-0.3,-0.3434789776802063,2.0762686670056674e-17,0.0027562726754695177
4.083333333333333,-0.3,-0.34330734610557556,1.9854897306810353e-17,0.0027564384508877993
4.0875,-0.3,-0.3431352972984314,1.8902317767755512e-17,0.002756601432338357
4.091666666666667,-0.3,-0.3429628610610962,1.7918460875378815e-17,0.0027567618526518345
4.095833333333333,-0.3,-0.34279000759124756,1.691559537252565e-17,0.002756919711828232
4.1,-0.3,-0.3426167368888855,1.5905611153320853e-17,0.002757075009867549
4.104166666666667,-0.3,-0.3424431085586548,1.492119508685007e-17,0.0027572275139391422
4.108333333333333,-0.3,-0.34226906299591064,1.4011369204935645e-17,0.0027573774568736553
4.1125,-0.3,-0.34209463000297546,1.3189512326805009e-17,0.0027575248386710882
4.116666666666666,-0.3,-0.34191983938217163,1.2465954283947724e-17,0.0027576694265007973
4.120833333333334,-0.3,-0.34174466133117676,1.1836296957046846e-17,0.00275781168602407
4.125,-0.3,-0.34156909584999084,1.1285704861816237e-17,0.002757951384410262
4.129166666666666,-0.3,-0.34139320254325867,1.0805196471164796e-17,0.0027580882888287306
4.133333333333333,-0.3,-0.34121695160865784,1.03649726035253e-17,0.0027582228649407625
4.1375,-0.3,-0.34104031324386597,9.96766121170383e-18,0.0027583548799157143
4.141666666666667,-0.3,-0.3408633768558502,9.588102770188972e-18,0.002758484333753586
4.145833333333333,-0.3,-0.3406860828399658,9.212451102707203e-18,0.002758611226454377
4.15,-0.3,-0.34050843119621277,8.828023876106859e-18,0.002758735790848732
4.154166666666667,-0.3,-0.34033048152923584,8.421280970941059e-18,0.002758857561275363
4.158333333333333,-0.3,-0.34015220403671265,7.984677672842707e-18,0.0027589770033955574
4.1625,-0.3,-0.3399735987186432,7.505477054739713e-18,0.0027590941172093153
4.166666666666667,-0.3,-0.33979466557502747,6.969086823446026e-18,0.002759208669885993
4.170833333333333,-0.3,-0.33961543440818787,6.392112629758651e-18,0.0027593206614255905
4.175,-0.3,-0.3394359350204468,5.768446985624801e-18,0.0027594303246587515
4.179166666666666,-0.3,-0.3392561078071594,5.107426692208669e-18,0.0027595374267548323
4.183333333333334,-0.3,-0.3390759825706482,4.4121826281287684e-18,0.00275964243337512
4.1875,-0.3,-0.3388955891132355,3.707450802422884e-18,0.002759744646027684
4.191666666666666,-0.3,-0.3387148976325989,2.9913537218956747e-18,0.0027598447632044554
4.195833333333333,-0.3,-0.3385339379310608,2.2880982067880445e-18,0.0027599423192441463
4.2,-0.3,-0.3383527100086212,1.605014938483592e-18,0.0027600375469774008
4.204166666666667,-0.3,-0.33817121386528015,9.560669325173651e-19,0.002760130213573575
4.208333333333333,-0.3,-0.3379894495010376,3.5075797713971556e-19,0.0027602207846939564
4.2125,-0.3,-0.33780744671821594,-1.968079812174448e-19,0.002760309027507901
4.216666666666667,-0.3,-0.3376251757144928,-6.885301492405377e-19,0.002760394709184766
4.220833333333333,-0.3,-0.33744269609451294,-1.1095320972031032e-18,0.0027604782953858376
