t,u,y,cross1,cross2
2.6041666666666665,0.3,0.3002024292945862,0.0,0.0
2.6083333333333334,0.3,0.3002016842365265,0.0,0.0
2.6125,0.3,0.300200879573822,0.0,0.0
2.6166666666666667,0.3,0.30020004510879517,0.0,0.0
2.620833333333333,0.3,0.3001992702484131,0.0,0.0
2.625,0.3,0.3001984655857086,0.0,0.0
2.6291666666666664,0.3,0.30019766092300415,0.0,0.0
2.6333333333333333,0.3,0.30019688606262207,0.0,0.0
2.6375,0.3,0.3001960813999176,0.0,0.0
2.6416666666666666,0.3,0.3001953363418579,0.0,0.0
2.6458333333333335,0.3,0.30019453167915344,0.0,0.0
2.65,0.3,0.30019378662109375,0.0,0.0
2.654166666666667,0.3,0.3001929819583893,0.0,0.0
2.658333333333333,0.3,0.3001922070980072,0.0,0.0
2.6625,0.3,0.3001914322376251,0.0,0.0
2.6666666666666665,0.3,0.30019068717956543,0.0,0.0
2.6708333333333334,0.3,0.30018991231918335,0.0,0.0
2.675,0.3,0.3001891076564789,0.0,0.0
2.6791666666666667,0.3,0.3001883625984192,0.0,0.0
2.683333333333333,0.3,0.3001875877380371,0.0,0.0
2.6875,0.3,0.30018681287765503,0.0,0.0
2.6916666666666664,0.3,0.30018606781959534,0.0,0.0
2.6958333333333333,0.3,0.30018529295921326,0.0,0.0
2.7,0.3,0.30018454790115356,0.0,0.0
2.7041666666666666,0.3,0.30018383264541626,0.0,0.0
2.7083333333333335,0.3,0.30018308758735657,0.0,0.0
2.7125,0.3,0.3001823425292969,0.0,0.0
2.716666666666667,0.3,0.3001815676689148,0.0,0.0
2.720833333333333,0.3,0.3001808822154999,0.0,0.0
2.725,0.3,0.3001801371574402,0.0,0.0
2.7291666666666665,0.3,0.3001794219017029,0.0,0.0
2.7333333333333334,0.3,0.3001787066459656,0.0,0.0
2.7375,0.3,0.30017799139022827,0.0,0.0
2.7416666666666667,0.3,0.30017727613449097,0.0,0.0
2.745833333333333,0.3,0.30017659068107605,0.0,0.0
2.75,0.3,0.30017587542533875,0.0,0.0
2.7541666666666664,0.3,0.30017516016960144,0.0,0.0
2.7583333333333333,0.3,0.3001744747161865,0.0,0.0
2.7625,0.3,0.30017372965812683,0.0,0.0
2.7666666666666666,0.3,0.3001730442047119,0.0,0.0
2.7708333333333335,0.3,0.300172358751297,0.0,0.0
2.775,0.3,0.3001716732978821,0.0,0.0
2.779166666666667,0.3,0.3001709580421448,0.0,0.0
2.783333333333333,0.3,0.30017030239105225,0.0,0.0
2.7875,0.3,0.30016958713531494,0.0,0.0
2.7916666666666665,0.3,0.3001689314842224,0.0,0.0
2.7958333333333334,0.3,0.3001682758331299,0.0,0.0
2.8,0.3,0.30016759037971497,0.0,0.0
2.8041666666666667,0.3,0.30016693472862244,0.0,0.0
2.808333333333333,0.3,0.3001662790775299,0.0,0.0
2.8125,0.3,0.300165593624115,0.0,0.0
2.8166666666666664,0.3,0.30016493797302246,0.0,0.0
2.8208333333333333,0.3,0.30016425251960754,0.0,0.0
2.825,0.3,0.3001635670661926,0.0,0.0
2.8291666666666666,0.3,0.3001629412174225,0.0,0.0
2.8333333333333335,0.3,0.30016228556632996,0.0,0.0
2.8375,0.3,0.3001616299152374,0.0,0.0
2.841666666666667,0.3,0.3001610040664673,0.0,0.0
2.845833333333333,0.3,0.30016037821769714,0.0,0.0
2.85,0.3,0.3001596927642822,0.0,0.0
2.8541666666666665,0.3,0.3001590371131897,0.0,0.0
2.8583333333333334,0.3,0.30015841126441956,0.0,0.0
2.8625,0.3,0.3001578152179718,0.0,0.0
2.8666666666666667,0.3,0.3001571297645569,0.0,0.0
2.870833333333333,0.3,0.30015650391578674,0.0,0.0
2.875,0.3,0.3001558482646942,0.0,0.0
2.8791666666666664,0.3,0.30015525221824646,0.0,0.0
2.8833333333333333,0.3,0.3001546263694763,0.0,0.0
2.8875,0.3,0.3001540005207062,0.0,0.0
2.8916666666666666,0.3,0.30015337467193604,0.0,0.0
2.8958333333333335,0.3,0.3001527488231659,0.0,0.0
2.9,0.3,0.30015209317207336,0.0,0.0
2.904166666666667,0.3,0.300151526927948,0.0,0.0
2.908333333333333,0.3,0.30015093088150024,0.0,0.0
2.9125,0.3,0.3001503050327301,0.0,0.0
2.9166666666666665,0.3,0.30014970898628235,0.0,0.0
2.9208333333333334,0.3,0.3001491129398346,0.0,0.0
2.925,0.3,0.30014851689338684,0.0,0.0
2.9291666666666667,0.3,0.3001479506492615,0.0,0.0
2.933333333333333,0.3,0.30014729499816895,0.0,0.0
2.9375,0.3,0.30014675855636597,0.0,0.0
2.9416666666666664,0.3,0.3001461625099182,0.0,0.0
2.9458333333333333,0.3,0.30014553666114807,0.0,0.0
2.95,0.3,0.3001449406147003,0.0,0.0
2.9541666666666666,0.3,0.30014440417289734,0.0,0.0
2.9583333333333335,0.3,0.300143837928772,0.0,0.0
2.9625,0.3,0.3001432418823242,0.0,0.0
2.966666666666667,0.3,0.30014270544052124,0.0,0.0
2.970833333333333,0.3,0.3001421093940735,0.0,0.0
2.975,0.3,0.3001415431499481,0.0,0.0
2.9791666666666665,0.3,0.30014097690582275,0.0,0.0
2.9833333333333334,0.3,0.3001404106616974,0.0,0.0
2.9875,0.3,0.300139844417572,0.0,0.0
2.9916666666666667,0.3,0.30013927817344666,0.0,0.0
2.995833333333333,0.3,0.3001387119293213,0.0,0.0
3.0,0.3,0.3001381456851959,0.0,0.0
3.0041666666666664,0.3,0.30013757944107056,0.0,0.0
3.0083333333333333,0.3,0.3001370429992676,0.0,0.0
3.0125,0.3,0.3001364767551422,0.0,0.0
3.0166666666666666,0.3,0.30013594031333923,0.0,0.0
3.0208333333333335,0.3,0.30013540387153625,0.0,0.0
3.025,0.3,0.3001348078250885,0.0,0.0
3.029166666666667,0.3,0.3001342713832855,0.0,0.0
3.033333333333333,0.3,0.30013376474380493,0.0,0.0
3.0375,0.3,0.30013325810432434,0.0,0.0
3.0416666666666665,0.3,0.3001326620578766,0.0,0.0
3.0458333333333334,0.3,0.300132155418396,0.0,0.0
3.05,0.3,0.3001316785812378,0.0,0.0
3.0541666666666667,0.3,0.3001311123371124,0.0,0.0
3.058333333333333,0.3,0.30013057589530945,0.0,0.0
3.0625,0.3,0.30013006925582886,0.0,0.0
3.0666666666666664,0.3,0.3001295328140259,0.0,0.0
3.0708333333333333,0.3,0.3001290261745453,0.0,0.0
3.075,0.3,0.3001284897327423,0.0,0.0
3.0791666666666666,0.3,0.3001279830932617,0.0,0.0
3.0833333333333335,0.3,0.30012747645378113,0.0,0.0
3.0875,0.3,0.30012694001197815,0.0,0.0
3.091666666666667,0.3,0.30012643337249756,0.0,0.0
3.095833333333333,0.3,0.30012592673301697,0.0,0.0
3.1,0.3,0.3001254200935364,0.0,0.0
3.1041666666666665,0.3,0.3001249134540558,0.0,0.0
3.1083333333333334,0.3,0.3001244366168976,0.0,0.0
3.1125,0.3,0.300123929977417,0.0,0.0
3.1166666666666667,0.3,0.3001234531402588,0.0,0.0
3.120833333333333,0.3,0.3001229166984558,0.0,0.0
3.125,0.3,0.3001224398612976,0.0,0.0
3.1291666666666664,0.3,0.300121933221817,0.0,0.0
3.1333333333333333,0.3,0.3001214563846588,0.0,0.0
3.1375,0.3,0.300121009349823,0.0,0.0
3.1416666666666666,0.3,0.30012044310569763,0.0,0.0
3.1458333333333335,0.3,0.3001200556755066,0.0,0.0
3.15,0.3,0.3001195192337036,0.0,0.0
3.154166666666667,0.3,0.3001190423965454,0.0,0.0
3.158333333333333,0.3,0.3001185357570648,0.0,0.0
3.1625,0.3,0.3001180589199066,0.0,0.0
3.1666666666666665,0.3,0.3001176118850708,0.0,0.0
3.1708333333333334,0.3,0.3001171350479126,0.0,0.0
3.175,0.3,0.3001166582107544,0.0,0.0
3.1791666666666667,0.3,0.3001161515712738,0.0,0.0
3.183333333333333,0.3,0.300115704536438,0.0,0.0
3.1875,0.3,0.3001152575016022,0.0,0.0
3.1916666666666664,0.3,0.30011478066444397,0.0,0.0
3.1958333333333333,0.3,0.30011433362960815,0.0,0.0
3.2,0.3,0.30011388659477234,0.0,0.0
3.2041666666666666,0.3,0.3001134395599365,0.0,0.0
3.2083333333333335,0.3,0.3001129627227783,0.0,0.0
3.2125,0.3,0.3001125454902649,0.0,0.0
3.216666666666667,0.3,0.3001120686531067,0.0,0.0
3.220833333333333,0.3,0.30011165142059326,0.0,0.0
3.225,0.3,0.30011117458343506,0.0,0.0
3.2291666666666665,0.3,0.30011075735092163,0.0,0.0
3.2333333333333334,0.3,0.3001102805137634,0.0,0.0
3.2375,0.3,0.3001098334789276,0.0,0.0
3.2416666666666667,0.3,0.3001093864440918,0.0,0.0
3.245833333333333,0.3,0.30010896921157837,0.0,0.0
3.25,0.3,0.30010849237442017,0.0,0.0
3.2541666666666664,0.3,0.30010807514190674,0.0,0.0
3.2583333333333333,0.3,0.30010759830474854,0.0,0.0
3.2624999999999997,0.3,0.3001072108745575,0.0,0.0
3.2666666666666666,0.3,0.30010679364204407,0.0,0.0
3.2708333333333335,0.3,0.30010634660720825,0.0,0.0
3.275,0.3,0.30010589957237244,0.0,0.0
3.279166666666667,0.3,0.3001054525375366,0.0,0.0
3.283333333333333,0.3,0.3001050651073456,0.0,0.0
3.2875,0.3,0.30010464787483215,0.0,0.0
3.2916666666666665,0.3,0.3001042306423187,0.0,0.0
3.2958333333333334,0.3,0.3001038432121277,0.0,0.0
3.3,0.3,0.3001033663749695,0.0,0.0
3.3041666666666667,0.3,0.30010297894477844,0.0,0.0
3.308333333333333,0.3,0.3001025319099426,0.0,0.0
3.3125,0.3,0.3001021444797516,0.0,0.0
3.3166666666666664,0.3,0.30010175704956055,0.0,0.0
3.3208333333333333,0.3,0.3001013398170471,0.0,0.0
3.3249999999999997,0.3,0.3001008927822113,0.0,0.0
3.3291666666666666,0.3,0.30010053515434265,0.0,0.0
3.3333333333333335,0.3,0.3001001179218292,0.0,0.0
3.3375,0.3,0.3000997304916382,0.0,0.0
3.341666666666667,0.3,0.30009934306144714,0.0,0.0
3.345833333333333,0.3,0.3000989556312561,0.0,0.0
3.35,0.3,0.3000985383987427,0.0,0.0
3.3541666666666665,0.3,0.30009815096855164,0.0,0.0
3.3583333333333334,0.3,0.3000977635383606,0.0,0.0
3.3625,0.3,0.30009734630584717,0.0,0.0
3.3666666666666667,0.3,0.30009695887565613,0.0,0.0
3.370833333333333,0.3,0.3000965714454651,0.0,0.0
3.375,0.3,0.30009618401527405,0.0,0.0
3.3791666666666664,0.3,0.3000957667827606,0.0,0.0
3.3833333333333333,0.3,0.30009540915489197,0.0,0.0
3.3874999999999997,0.3,0.3000950217247009,0.0,0.0
3.3916666666666666,0.3,0.3000946044921875,0.0,0.0
3.3958333333333335,0.3,0.30009424686431885,0.0,0.0
3.4,0.3,0.3000938296318054,0.0,0.0
3.404166666666667,0.3,0.30009353160858154,0.0,0.0
3.408333333333333,0.3,0.3000931441783905,0.0,0.0
3.4125,0.3,0.30009275674819946,0.0,0.0
3.4166666666666665,0.3,0.3000923693180084,0.0,0.0
3.4208333333333334,0.3,0.30009201169013977,0.0,0.0
3.425,0.3,0.30009162425994873,0.0,0.0
3.4291666666666667,0.3,0.3000912666320801,0.0,0.0
3.433333333333333,0.3,0.30009087920188904,0.0,0.0
3.4375,0.3,0.3000905513763428,0.0,0.0
3.4416666666666664,0.3,0.3000901937484741,0.0,0.0
3.4458333333333333,0.3,0.3000898063182831,0.0,0.0
3.4499999999999997,0.3,0.30008944869041443,0.0,0.0
3.4541666666666666,0.3,0.3000890910625458,0.0,0.0
3.4583333333333335,0.3,0.30008870363235474,0.0,0.0
3.4625,0.3,0.30008837580680847,0.0,0.0
3.466666666666667,0.3,0.3000880181789398,0.0,0.0
3.470833333333333,0.3,0.30008769035339355,0.0,0.0
3.475,0.3,0.3000873029232025,0.0,0.0
3.4791666666666665,0.3,0.30008694529533386,0.0,0.0
3.4833333333333334,0.3,0.3000866174697876,0.0,0.0
3.4875,0.3,0.30008625984191895,0.0,0.0
3.4916666666666667,0.3,0.3000859320163727,0.0,0.0
3.495833333333333,0.3,0.30008557438850403,0.0,0.0
3.5,0.3,0.30008524656295776,0.0,0.0
3.5041666666666664,0.3,0.3000848889350891,0.0,0.0
3.5083333333333333,0.3,0.30008456110954285,0.0,0.0
3.5124999999999997,0.3,0.3000842034816742,0.0,0.0
3.5166666666666666,0.3,0.30008387565612793,0.0,0.0
3.5208333333333335,0.3,0.30008357763290405,0.0,0.0
3.525,0.3,0.300083190202713,0.0,0.0
3.529166666666667,0.3,0.30008286237716675,0.0,0.0
3.533333333333333,0.3,0.3000825047492981,0.0,0.0
3.5375,0.3,0.3000822067260742,0.0,0.0
3.5416666666666665,0.3,0.30008187890052795,0.0,0.0
3.5458333333333334,0.3,0.3000815510749817,0.0,0.0
3.55,0.3,0.3000812232494354,0.0,0.0
3.5541666666666667,0.3,0.30008092522621155,0.0,0.0
3.558333333333333,0.3,0.3000805675983429,0.0,0.0
3.5625,0.3,0.30008023977279663,0.0,0.0
3.5666666666666664,0.3,0.30007991194725037,0.0,0.0
3.5708333333333333,0.3,0.3000795841217041,0.0,0.0
3.5749999999999997,0.3,0.3000792860984802,0.0,0.0
3.5791666666666666,0.3,0.30007895827293396,0.0,0.0
3.5833333333333335,0.3,0.3000786006450653,0.0,0.0
3.5875,0.3,0.3000783324241638,0.0,0.0
3.591666666666667,0.3,0.30007803440093994,0.0,0.0
3.595833333333333,0.3,0.30007773637771606,0.0,0.0
3.6,0.3,0.300077348947525,0.0,0.0
3.6041666666666665,0.3,0.30007708072662354,0.0,0.0
3.6083333333333334,0.3,0.30007675290107727,0.0,0.0
3.6125,0.3,0.3000764548778534,0.0,0.0
3.6166666666666667,0.3,0.3000761568546295,0.0,0.0
3.620833333333333,0.3,0.30007582902908325,0.0,0.0
3.625,0.3,0.3000755310058594,0.0,0.0
3.6291666666666664,0.3,0.3000752329826355,0.0,0.0
3.6333333333333333,0.3,0.3000749349594116,0.0,0.0
3.6374999999999997,0.3,0.30007463693618774,0.0,0.0
3.6416666666666666,0.3,0.30007433891296387,0.0,0.0
3.6458333333333335,0.3,0.30007404088974,0.0,0.0
3.65,0.3,0.3000737726688385,0.0,0.0
3.654166666666667,0.3,0.30007344484329224,0.0,0.0
3.658333333333333,0.3,0.30007314682006836,0.0,0.0
3.6625,0.3,0.3000728487968445,0.0,0.0
3.6666666666666665,0.3,0.3000725507736206,0.0,0.0
3.6708333333333334,0.3,0.3000722825527191,0.0,0.0
3.675,0.3,0.30007198452949524,0.0,0.0
3.6791666666666667,0.3,0.30007168650627136,0.0,0.0
3.683333333333333,0.3,0.3000714182853699,0.0,0.0
3.6875,0.3,0.300071120262146,0.0,0.0
3.6916666666666664,0.3,0.3000708222389221,0.0,0.0
3.6958333333333333,0.3,0.30007055401802063,0.0,0.0
3.6999999999999997,0.3,0.30007025599479675,0.0,0.0
3.7041666666666666,0.3,0.30006998777389526,0.0,0.0
3.7083333333333335,0.3,0.3000696897506714,0.0,0.0
3.7125,0.3,0.3000694215297699,0.0,0.0
3.716666666666667,0.3,0.3000691533088684,0.0,0.0
3.720833333333333,0.3,0.30006885528564453,0.0,0.0
3.725,0.3,0.30006861686706543,0.0,0.0
3.7291666666666665,0.3,0.30006831884384155,0.0,0.0
3.7333333333333334,0.3,0.3000680208206177,0.0,0.0
3.7375,0.3,0.3000677824020386,0.0,0.0
3.7416666666666667,0.3,0.3000674843788147,0.0,0.0
3.745833333333333,0.3,0.3000672459602356,0.0,0.0
3.75,0.3,0.3000669479370117,0.0,0.0
3.7541666666666664,0.3,0.30006667971611023,0.0,0.0
3.7583333333333333,0.3,0.30006641149520874,0.0,0.0
3.7624999999999997,0.3,0.30006614327430725,0.0,0.0
3.7666666666666666,0.3,0.30006587505340576,0.0,0.0
3.7708333333333335,0.3,0.3000656068325043,0.0,0.0
3.775,0.3,0.3000653386116028,0.0,0.0
3.779166666666667,0.3,0.3000651001930237,0.0,0.0
3.783333333333333,0.3,0.3000648021697998,0.0,0.0
3.7875,0.3,0.3000645637512207,0.0,0.0
3.7916666666666665,0.3,0.3000642955303192,0.0,0.0
3.7958333333333334,0.3,0.3000640273094177,0.0,0.0
3.8,0.3,0.3000637888908386,0.0,0.0
3.8041666666666667,0.3,0.30006352066993713,0.0,0.0
3.808333333333333,0.3,0.3000633120536804,0.0,0.0
3.8125,0.3,0.30006301403045654,0.0,0.0
3.8166666666666664,0.3,0.30006277561187744,0.0,0.0
3.8208333333333333,0.3,0.30006253719329834,0.0,0.0
3.8249999999999997,0.3,0.30006229877471924,0.0,0.0
3.8291666666666666,0.3,0.30006200075149536,0.0,0.0
3.8333333333333335,0.3,0.30006176233291626,0.0,0.0
3.8375,0.3,0.30006152391433716,0.0,0.0
3.841666666666667,0.3,0.30006128549575806,0.0,0.0
3.845833333333333,0.3,0.3000609874725342,0.0,0.0
3.85,0.3,0.30006077885627747,0.0,0.0
3.8541666666666665,0.3,0.30006057024002075,0.0,0.0
3.8583333333333334,0.3,0.30006033182144165,0.0,0.0
3.8625,0.3,0.30006006360054016,0.0,0.0
3.8666666666666667,0.3,0.30005982518196106,0.0,0.0
3.870833333333333,0.3,0.30005961656570435,0.0,0.0
3.875,0.3,0.30005934834480286,0.0,0.0
3.8791666666666664,0.3,0.30005910992622375,0.0,0.0
3.8833333333333333,0.3,0.30005887150764465,0.0,0.0
3.8874999999999997,0.3,0.30005866289138794,0.0,0.0
3.8916666666666666,0.3,0.30005839467048645,0.0,0.0
3.8958333333333335,0.3,0.30005815625190735,0.0,0.0
3.9,0.3,0.30005791783332825,0.0,0.0
3.904166666666667,0.3,0.30005767941474915,0.0,0.0
3.908333333333333,0.3,0.30005741119384766,0.0,0.0
3.9125,0.3,0.30005720257759094,0.0,0.0
3.9166666666666665,0.3,0.30005699396133423,0.0,0.0
3.9208333333333334,0.3,0.3000567555427551,0.0,0.0
3.925,0.3,0.30005648732185364,0.0,0.0
3.9291666666666667,0.3,0.3000563085079193,0.0,0.0
