time,command,measured,model,cross1,cross2,yaw
0.042,0.0,-0.3937051296234131,0.11379629499278962,0.0,0.0,0.0
0.043000000000000003,0.0,-0.38733145594596863,0.11379629499278962,0.0,0.0,0.0
0.044,0.0,-0.3809469938278198,0.11379629499278962,0.0,0.0,0.0
0.045,0.0,-0.3745650053024292,0.11379629499278962,0.0,0.0,0.0
0.046,0.0,-0.3681972920894623,0.11379629499278962,0.0,0.0,0.0
0.047,0.0,-0.36185431480407715,0.11379629499278962,0.0,0.0,0.0
0.048,0.0,-0.3555452525615692,0.11379629499278962,0.0,0.0,0.0
0.049,0.0,-0.3492782413959503,0.11379629499278962,0.0,0.0,0.0
0.05,0.0,-0.3430604040622711,0.11379629499278962,0.0,0.0,0.0
0.051000000000000004,0.0,-0.33689790964126587,0.11379629499278962,0.0,0.0,0.0
0.052000000000000005,0.0,-0.33079615235328674,0.11379629499278962,0.0,0.0,0.0
0.053,0.0,-0.3247598111629486,0.11379629499278962,0.0,0.0,0.0
0.054,0.0,-0.31879284977912903,0.11379629499278962,0.0,0.0,0.0
0.055,0.0,-0.312898725271225,0.11379629499278962,0.0,0.0,0.0
0.056,0.0,-0.30708029866218567,0.11379629499278962,0.0,0.0,0.0
0.057,0.0,-0.30133992433547974,0.11379629499278962,0.0,0.0,0.0
0.058,0.0,-0.29567965865135193,0.11379629499278962,0.0,0.0,0.0
0.059000000000000004,0.0,-0.290101021528244,0.11379629499278962,0.0,0.0,0.0
0.06,0.0,-0.28460532426834106,0.11379629499278962,0.0,0.0,0.0
0.061,0.0,-0.2791934907436371,0.11379629499278962,0.0,0.0,0.0
0.062,0.0,-0.2738661766052246,0.11379629499278962,0.0,0.0,0.0
0.063,0.0,-0.26862385869026184,0.11379629499278962,0.0,0.0,0.0
0.064,0.0,-0.2634667456150055,0.11379629499278962,0.0,0.0,0.0
0.065,0.0,-0.25839489698410034,0.11379629499278962,0.0,0.0,0.0
0.066,0.0,-0.25340813398361206,0.11379629499278962,0.0,0.0,0.0
0.067,0.0,-0.24850623309612274,0.11379629499278962,0.0,0.0,0.0
0.068,0.0,-0.24368873238563538,0.11379629499278962,0.0,0.0,0.0
0.069,0.0,-0.23895512521266937,0.11379629499278962,0.0,0.0,0.0
0.07,0.0,-0.23430480062961578,0.11379629499278962,0.0,0.0,0.0
0.07100000000000001,0.0,-0.2297370284795761,0.11379629499278962,0.0,0.0,0.0
0.07200000000000001,0.0,-0.22525103390216827,0.11379629499278962,0.0,0.0,0.0
0.073,0.0,-0.22084593772888184,0.11379629499278962,0.0,0.0,0.0
0.074,0.0,-0.21652086079120636,0.11379629499278962,0.0,0.0,0.0
0.075,0.0,-0.21227481961250305,0.11379629499278962,0.0,0.0,0.0
0.076,0.0,-0.20810683071613312,0.11379629499278962,0.0,0.0,0.0
0.077,0.0,-0.2040158361196518,0.11379629499278962,0.0,0.0,0.0
0.078,0.0,-0.2000008076429367,0.11379629499278962,0.0,0.0,0.0
0.079,0.0,-0.1960606426000595,0.11379629499278962,0.0,0.0,0.0
0.08,0.0,-0.19219423830509186,0.11379629499278962,0.0,0.0,0.0
0.081,0.0,-0.1884004920721054,0.11379629499278962,0.0,0.0,0.0
0.082,0.0,-0.18467824161052704,0.11379629499278962,0.0,0.0,0.0
0.083,0.0,-0.1810263991355896,0.11379629499278962,0.0,0.0,0.0
0.084,0.0,-0.17744380235671997,0.11379629499278962,0.0,0.0,0.0
0.085,0.0,-0.17392930388450623,0.11379629499278962,0.0,0.0,0.0
0.08600000000000001,0.0,-0.17048180103302002,0.11379629499278962,0.0,0.0,0.0
0.08700000000000001,0.0,-0.16710011661052704,0.11379629499278962,0.0,0.0,0.0
0.088,0.0,-0.16378316283226013,0.11379629499278962,0.0,0.0,0.0
0.089,0.0,-0.16052977740764618,0.11379629499278962,0.0,0.0,0.0
0.09,0.0,-0.15733888745307922,0.11379629499278962,0.0,0.0,0.0
0.091,0.0,-0.15420936048030853,0.11379629499278962,0.0,0.0,0.0
0.092,0.0,-0.15114009380340576,0.11379629499278962,0.0,0.0,0.0
0.093,0.0,-0.14813002943992615,0.11379629499278962,0.0,0.0,0.0
0.094,0.0,-0.14517807960510254,0.11379629499278962,0.0,0.0,0.0
0.095,0.0,-0.14228320121765137,0.11379629499278962,0.0,0.0,0.0
0.096,0.0,-0.13944432139396667,0.11379629499278962,0.0,0.0,0.0
0.097,0.0,-0.13666042685508728,0.11379629499278962,0.0,0.0,0.0
0.098,0.0,-0.1339304894208908,0.11379629499278962,0.0,0.0,0.0
0.099,0.0,-0.13125351071357727,0.11379629499278962,0.0,0.0,0.0
0.1,0.0,-0.12862850725650787,0.11379629499278962,0.0,0.0,0.0
0.101,0.0,-0.12605449557304382,0.11379629499278962,0.0,0.0,0.0
0.10200000000000001,0.0,-0.12353051453828812,0.11379629499278962,0.0,0.0,0.0
0.10300000000000001,0.0,-0.12105562537908554,0.11379629499278962,0.0,0.0,0.0
0.10400000000000001,0.0,-0.11862889677286148,0.11379629499278962,0.0,0.0,0.0
0.105,0.0,-0.11624941974878311,0.11379629499278962,0.0,0.0,0.0
0.106,0.0,-0.11391628533601761,0.11379629499278962,0.0,0.0,0.0
0.107,0.0,-0.11162861436605453,0.11379629499278962,0.0,0.0,0.0
0.108,0.0,-0.10938553512096405,0.11379629499278962,0.0,0.0,0.0
0.109,0.0,-0.1071861982345581,0.11379629499278962,0.0,0.0,0.0
0.11,0.0,-0.10502976179122925,0.11379629499278962,0.0,0.0,0.0
0.111,0.0,-0.10291540622711182,0.11379629499278962,0.0,0.0,0.0
0.112,0.0,-0.10084231942892075,0.11379629499278962,0.0,0.0,0.0
0.113,0.0,-0.09880970418453217,0.11379629499278962,0.0,0.0,0.0
0.114,0.0,-0.096816785633564,0.11379629499278962,0.0,0.0,0.0
0.115,0.0,-0.09486278891563416,0.11379629499278962,0.0,0.0,0.0
0.116,0.0,-0.09294696897268295,0.11379629499278962,0.0,0.0,0.0
0.117,0.0,-0.0910685807466507,0.11379629499278962,0.0,0.0,0.0
0.11800000000000001,0.0,-0.08922690153121948,0.11379629499278962,0.0,0.0,0.0
0.11900000000000001,0.0,-0.0874212235212326,0.11379629499278962,0.0,0.0,0.0
0.12,0.0,-0.08565084636211395,0.11379629499278962,0.0,0.0,0.0
0.121,0.0,-0.08391508460044861,0.11379629499278962,0.0,0.0,0.0
0.122,0.0,-0.08221326768398285,0.11379629499278962,0.0,0.0,0.0
0.123,0.0,-0.08054473251104355,0.11379629499278962,0.0,0.0,0.0
0.124,0.0,-0.07890883088111877,0.11379629499278962,0.0,0.0,0.0
0.125,0.0,-0.07730493694543839,0.11379629499278962,0.0,0.0,0.0
0.126,0.0,-0.07573241740465164,0.11379629499278962,0.0,0.0,0.0
0.127,0.0,-0.0741906687617302,0.11379629499278962,0.0,0.0,0.0
0.128,0.0,-0.0726790800690651,0.11379629499278962,0.0,0.0,0.0
0.129,0.0,-0.07119707763195038,0.11379629499278962,0.0,0.0,0.0
0.13,0.0,-0.06974408030509949,0.11379629499278962,0.0,0.0,0.0
0.131,0.0,-0.06831951439380646,0.11379629499278962,0.0,0.0,0.0
0.132,0.0,-0.06692283600568771,0.11379629499278962,0.0,0.0,0.0
0.133,0.0,-0.06555350124835968,0.11379629499278962,0.0,0.0,0.0
0.134,0.0,-0.06421096622943878,0.11379629499278962,0.0,0.0,0.0
0.135,0.0,-0.06289471685886383,0.11379629499278962,0.0,0.0,0.0
0.136,0.0,-0.06160423532128334,0.11379629499278962,0.0,0.0,0.0
0.137,0.0,-0.06033901870250702,0.11379629499278962,0.0,0.0,0.0
0.138,0.0,-0.05909857898950577,0.11379629499278962,0.0,0.0,0.0
0.139,0.0,-0.05788242444396019,0.11379629499278962,0.0,0.0,0.0
0.14,0.0,-0.05669008567929268,0.11379629499278962,0.0,0.0,0.0
0.14100000000000001,0.0,-0.05552109330892563,0.11379629499278962,0.0,0.0,0.0
0.14200000000000002,0.0,-0.054374996572732925,0.11379629499278962,0.0,0.0,0.0
0.14300000000000002,0.0,-0.05325134098529816,0.11379629499278962,0.0,0.0,0.0
0.14400000000000002,0.0,-0.0521496944129467,0.11379629499278962,0.0,0.0,0.0
0.145,0.0,-0.05106962472200394,0.11379629499278962,0.0,0.0,0.0
0.146,0.0,-0.05001070722937584,0.11379629499278962,0.0,0.0,0.0
0.147,0.0,-0.04897252842783928,0.11379629499278962,0.0,0.0,0.0
0.148,0.0,-0.04795468971133232,0.11379629499278962,0.0,0.0,0.0
0.149,0.0,-0.046956781297922134,0.11379629499278962,0.0,0.0,0.0
0.15,0.0,-0.045978426933288574,0.11379629499278962,0.0,0.0,0.0
0.151,0.0,-0.045019231736660004,0.11379629499278962,0.0,0.0,0.0
0.152,0.0,-0.044078826904296875,0.11379629499278962,0.0,0.0,0.0
0.153,0.0,-0.04315684735774994,0.11379629499278962,0.0,0.0,0.0
0.154,0.0,-0.042252928018569946,0.11379629499278962,0.0,0.0,0.0
0.155,0.0,-0.04136671498417854,0.11379629499278962,0.0,0.0,0.0
0.156,0.0,-0.04049786552786827,0.11379629499278962,0.0,0.0,0.0
0.157,0.0,-0.03964604064822197,0.11379629499278962,0.0,0.0,0.0
0.158,0.0,-0.03881090134382248,0.11379629499278962,0.0,0.0,0.0
0.159,0.0,-0.037992123514413834,0.11379629499278962,0.0,0.0,0.0
0.16,0.0,-0.037189386785030365,0.11379629499278962,0.0,0.0,0.0
0.161,0.0,-0.0364023819565773,0.11379629499278962,0.0,0.0,0.0
0.162,0.0,-0.03563079610466957,0.11379629499278962,0.0,0.0,0.0
0.163,0.0,-0.034874327480793,0.11379629499278962,0.0,0.0,0.0
0.164,0.0,-0.03413268178701401,0.11379629499278962,0.0,0.0,0.0
0.165,0.0,-0.033405568450689316,0.11379629499278962,0.0,0.0,0.0
0.166,0.0,-0.03269270062446594,0.11379629499278962,0.0,0.0,0.0
0.167,0.0,-0.0319938026368618,0.11379629499278962,0.0,0.0,0.0
0.168,0.0,-0.031308602541685104,0.11379629499278962,0.0,0.0,0.0
0.169,0.0,-0.030636828392744064,0.11379629499278962,0.0,0.0,0.0
0.17,0.0,-0.02997821755707264,0.11379629499278962,0.0,0.0,0.0
0.171,0.0,-0.029332512989640236,0.11379629499278962,0.0,0.0,0.0
0.17200000000000001,0.0,-0.028699463233351707,0.11379629499278962,0.0,0.0,0.0
0.17300000000000001,0.0,-0.028078818693757057,0.11379629499278962,0.0,0.0,0.0
0.17400000000000002,0.0,-0.027470337226986885,0.11379629499278962,0.0,0.0,0.0
0.17500000000000002,0.0,-0.02687378227710724,0.11379629499278962,0.0,0.0,0.0
0.176,0.0,-0.026288917288184166,0.11379629499278962,0.0,0.0,0.0
0.177,0.0,-0.02571551501750946,0.11379629499278962,0.0,0.0,0.0
0.178,0.0,-0.025153351947665215,0.11379629499278962,0.0,0.0,0.0
0.179,0.0,-0.02460220456123352,0.11379629499278962,0.0,0.0,0.0
0.18,0.0,-0.024061862379312515,0.11379629499278962,0.0,0.0,0.0
0.181,0.0,-0.023532109335064888,0.11379629499278962,0.0,0.0,0.0
0.182,0.0,-0.023012738674879074,0.11379629499278962,0.0,0.0,0.0
0.183,0.0,-0.022503549233078957,0.11379629499278962,0.0,0.0,0.0
0.184,0.0,-0.02200433984398842,0.11379629499278962,0.0,0.0,0.0
0.185,0.0,-0.02151491492986679,0.11379629499278962,0.0,0.0,0.0
0.186,0.0,-0.02103508450090885,0.11379629499278962,0.0,0.0,0.0
0.187,0.0,-0.02056465856730938,0.11379629499278962,0.0,0.0,0.0
0.188,0.0,-0.02010345458984375,0.11379629499278962,0.0,0.0,0.0
0.189,0.0,-0.019651291891932487,0.11379629499278962,0.0,0.0,0.0
0.19,0.0,-0.019207991659641266,0.11379629499278962,0.0,0.0,0.0
0.191,0.0,-0.018773382529616356,0.11379629499278962,0.0,0.0,0.0
0.192,0.0,-0.01834729313850403,0.11379629499278962,0.0,0.0,0.0
0.193,0.0,-0.017929555848240852,0.11379629499278962,0.0,0.0,0.0
0.194,0.0,-0.017520008608698845,0.11379629499278962,0.0,0.0,0.0
0.195,0.0,-0.017118489369750023,0.11379629499278962,0.0,0.0,0.0
0.196,0.0,-0.016724843531847,0.11379629499278962,0.0,0.0,0.0
0.197,0.0,-0.01633891463279724,0.11379629499278962,0.0,0.0,0.0
0.198,0.0,-0.01596055179834366,0.11379629499278962,0.0,0.0,0.0
0.199,0.0,-0.015589606016874313,0.11379629499278962,0.0,0.0,0.0
0.2,0.0,-0.015225933864712715,0.11379629499278962,0.0,0.0,0.0
0.201,0.0,-0.014869391918182373,0.11379629499278962,0.0,0.0,0.0
0.202,0.0,-0.01451984141021967,0.11379629499278962,0.0,0.0,0.0
0.203,0.0,-0.014177143573760986,0.11379629499278962,0.0,0.0,0.0
0.20400000000000001,0.0,-0.013841165229678154,0.11379629499278962,0.0,0.0,0.0
0.20500000000000002,0.0,-0.013511775992810726,0.11379629499278962,0.0,0.0,0.0
0.20600000000000002,0.0,-0.013188844546675682,0.11379629499278962,0.0,0.0,0.0
0.20700000000000002,0.0,-0.012872245162725449,0.11379629499278962,0.0,0.0,0.0
0.20800000000000002,0.0,-0.012561853975057602,0.11379629499278962,0.0,0.0,0.0
0.209,0.0,-0.012257549911737442,0.11379629499278962,0.0,0.0,0.0
0.21,0.0,-0.011959212832152843,0.11379629499278962,0.0,0.0,0.0
0.211,0.0,-0.01166672632098198,0.11379629499278962,0.0,0.0,0.0
0.212,0.0,-0.011379975825548172,0.11379629499278962,0.0,0.0,0.0
0.213,0.0,-0.011098848655819893,0.11379629499278962,0.0,0.0,0.0
0.214,0.0,-0.010823233984410763,0.11379629499278962,0.0,0.0,0.0
0.215,0.0,-0.010553025640547276,0.11379629499278962,0.0,0.0,0.0
0.216,0.0,-0.01028811652213335,0.11379629499278962,0.0,0.0,0.0
0.217,0.0,-0.01002840232104063,0.11379629499278962,0.0,0.0,0.0
0.218,0.0,-0.009773782454431057,0.11379629499278962,0.0,0.0,0.0
0.219,0.0,-0.009524156339466572,0.11379629499278962,0.0,0.0,0.0
0.22,0.0,-0.00927942618727684,0.11379629499278962,0.0,0.0,0.0
0.221,0.0,-0.009039497002959251,0.11379629499278962,0.0,0.0,0.0
0.222,0.0,-0.00880427286028862,0.11379629499278962,0.0,0.0,0.0
0.223,0.0,-0.008573663420975208,0.11379629499278962,0.0,0.0,0.0
0.224,0.0,-0.008347577415406704,0.11379629499278962,0.0,0.0,0.0
0.225,0.0,-0.008125926367938519,0.11379629499278962,0.0,0.0,0.0
0.226,0.0,-0.007908623665571213,0.11379629499278962,0.0,0.0,0.0
0.227,0.0,-0.007695583626627922,0.11379629499278962,0.0,0.0,0.0
0.228,0.0,-0.007486722897738218,0.11379629499278962,0.0,0.0,0.0
0.229,0.0,-0.007281959522515535,0.11379629499278962,0.0,0.0,0.0
0.23,0.0,-0.007081213407218456,0.11379629499278962,0.0,0.0,0.0
0.231,0.0,-0.006884405389428139,0.11379629499278962,0.0,0.0,0.0
0.232,0.0,-0.006691459100693464,0.11379629499278962,0.0,0.0,0.0
0.233,0.0,-0.0065022981725633144,0.11379629499278962,0.0,0.0,0.0
0.234,0.0,-0.006316849030554295,0.11379629499278962,0.0,0.0,0.0
0.23500000000000001,0.0,-0.00613503810018301,0.11379629499278962,0.0,0.0,0.0
0.23600000000000002,0.0,-0.0059567950665950775,0.11379629499278962,0.0,0.0,0.0
0.23700000000000002,0.0,-0.005782049614936113,0.11379629499278962,0.0,0.0,0.0
0.23800000000000002,0.0,-0.005610732827335596,0.11379629499278962,0.0,0.0,0.0
0.23900000000000002,0.0,-0.005442778114229441,0.11379629499278962,0.0,0.0,0.0
0.24,0.0,-0.0052781193517148495,0.11379629499278962,0.0,0.0,0.0
0.241,0.0,-0.005116691812872887,0.11379629499278962,0.0,0.0,0.0
0.242,0.0,-0.004958432633429766,0.11379629499278962,0.0,0.0,0.0
0.243,0.0,-0.004803279414772987,0.11379629499278962,0.0,0.0,0.0
0.244,0.0,-0.004651171155273914,0.11379629499278962,0.0,0.0,0.0
0.245,0.0,-0.004502048250287771,0.11379629499278962,0.0,0.0,0.0
0.246,0.0,-0.0043558524921536446,0.11379629499278962,0.0,0.0,0.0
0.247,0.0,-0.004212526138871908,0.11379629499278962,0.0,0.0,0.0
0.248,0.0,-0.004072013311088085,0.11379629499278962,0.0,0.0,0.0
0.249,0.0,-0.003934259060770273,0.11379629499278962,0.0,0.0,0.0
0.25,0.0,-0.0037992086727172136,0.11379629499278962,0.0,0.0,0.0
0.251,0.0,-0.0036668095272034407,0.11379629499278962,0.0,0.0,0.0
0.252,0.0,-0.0035370097029954195,0.11379629499278962,0.0,0.0,0.0
0.253,0.0,-0.00340975821018219,0.11379629499278962,0.0,0.0,0.0
0.254,0.0,-0.0032850049901753664,0.11379629499278962,0.0,0.0,0.0
0.255,0.0,-0.0031627013813704252,0.11379629499278962,0.0,0.0,0.0
0.256,0.0,-0.00304279918782413,0.11379629499278962,0.0,0.0,0.0
0.257,0.0,-0.002925251144915819,0.11379629499278962,0.0,0.0,0.0
0.258,0.0,-0.0028100116178393364,0.11379629499278962,0.0,0.0,0.0
0.259,0.0,-0.0026970352046191692,0.11379629499278962,0.0,0.0,0.0
0.26,0.0,-0.002586277201771736,0.11379629499278962,0.0,0.0,0.0
0.261,0.0,-0.002477694535627961,0.11379629499278962,0.0,0.0,0.0
0.262,0.0,-0.002371244365349412,0.11379629499278962,0.0,0.0,0.0
0.263,0.0,-0.002266885247081518,0.11379629499278962,0.0,0.0,0.0
0.264,0.0,-0.0021645757369697094,0.11379629499278962,0.0,0.0,0.0
0.265,0.0,-0.002064275788143277,0.11379629499278962,0.0,0.0,0.0
0.266,0.0,-0.0019659462850540876,0.11379629499278962,0.0,0.0,0.0
0.267,0.0,-0.0018695484613999724,0.11379629499278962,0.0,0.0,0.0
0.268,0.0,-0.001775044365786016,0.11379629499278962,0.0,0.0,0.0
0.269,0.0,-0.0016823969781398773,0.11379629499278962,0.0,0.0,0.0
0.27,0.0,-0.0015915698604658246,0.11379629499278962,0.0,0.0,0.0
0.271,0.0,-0.0015025275060907006,0.11379629499278962,0.0,0.0,0.0
0.272,0.0,-0.0014152347575873137,0.11379629499278962,0.0,0.0,0.0
0.273,0.0,-0.0013296573888510466,0.11379629499278962,0.0,0.0,0.0
0.274,0.0,-0.0012457617558538914,0.11379629499278962,0.0,0.0,0.0
0.275,0.0,-0.001163514913059771,0.11379629499278962,0.0,0.0,0.0
0.276,0.0,-0.0010828847298398614,0.11379629499278962,0.0,0.0,0.0
0.277,0.0,-0.00100383919198066,0.11379629499278962,0.0,0.0,0.0
0.278,0.0,-0.0009263475658372045,0.11379629499278962,0.0,0.0,0.0
0.279,0.0,-0.0008503791759721935,0.11379629499278962,0.0,0.0,0.0
0.28,0.0,-0.0007759042782709002,0.11379629499278962,0.0,0.0,0.0
0.281,0.0,-0.0007028935942798853,0.11379629499278962,0.0,0.0,0.0
0.28200000000000003,0.0,-0.0006313184276223183,0.11379629499278962,0.0,0.0,0.0
0.28300000000000003,0.0,-0.0005611506057903171,0.11379629499278962,0.0,0.0,0.0
0.28400000000000003,0.0,-0.0004923625965602696,0.11379629499278962,0.0,0.0,0.0
0.28500000000000003,0.0,-0.0004249273333698511,0.11379629499278962,0.0,0.0,0.0
0.28600000000000003,0.0,-0.000358818331733346,0.11379629499278962,0.0,0.0,0.0
0.28700000000000003,0.0,-0.00029400960193015635,0.11379629499278962,0.0,0.0,0.0
0.28800000000000003,0.0,-0.00023047563445288688,0.11379629499278962,0.0,0.0,0.0
0.289,0.0,-0.0001681914582150057,0.11379629499278962,0.0,0.0,0.0
0.29,0.0,-0.00010713258961914107,0.11379629499278962,0.0,0.0,0.0
0.291,0.0,-4.7275014367187396e-05,0.11379629499278962,0.0,0.0,0.0
0.292,0.0,1.1404814358684234e-05,0.11379629499278962,0.0,0.0,0.0
0.293,0.0,6.89299704390578e-05,0.11379629499278962,0.0,0.0,0.0
0.294,0.0,0.00012532308755908161,0.11379629499278962,0.0,0.0,0.0
0.295,0.0,0.0001806063373805955,0.11379629499278962,0.0,0.0,0.0
0.296,0.0,0.0002348014822928235,0.11379629499278962,0.0,0.0,0.0
0.297,0.0,0.00028792984085157514,0.11379629499278962,0.0,0.0,0.0
0.298,0.0,0.00034001230960711837,0.11379629499278962,0.0,0.0,0.0
0.299,0.0,0.00039106939220800996,0.11379629499278962,0.0,0.0,0.0
0.3,0.0,0.00044112117029726505,0.11379629499278962,0.0,0.0,0.0
0.301,0.0,0.0004901873762719333,0.11379629499278962,0.0,0.0,0.0
0.302,0.0,0.0005382872768677771,0.11379629499278962,0.0,0.0,0.0
0.303,0.0,0.0005854398477822542,0.11379629499278962,0.0,0.0,0.0
0.304,0.0,0.0006316635990515351,0.11379629499278962,0.0,0.0,0.0
0.305,0.0,0.0006769768078811467,0.11379629499278962,0.0,0.0,0.0
0.306,0.0,0.0007213972276076674,0.11379629499278962,0.0,0.0,0.0
0.307,0.0,0.0007649424369446933,0.11379629499278962,0.0,0.0,0.0
0.308,0.0,0.0008076296071521938,0.11379629499278962,0.0,0.0,0.0
0.309,0.0,0.000849475443828851,0.11379629499278962,0.0,0.0,0.0
0.31,0.0,0.0008904965361580253,0.11379629499278962,0.0,0.0,0.0
0.311,0.0,0.0009307089494541287,0.11379629499278962,0.0,0.0,0.0
0.312,0.0,0.0009701286326162517,0.11379629499278962,0.0,0.0,0.0
0.313,0.0,0.0010087710106745362,0.11379629499278962,0.0,0.0,0.0
0.314,0.0,0.0010466515086591244,0.11379629499278962,0.0,0.0,0.0
0.315,0.0,0.0010837848531082273,0.11379629499278962,0.0,0.0,0.0
0.316,0.0,0.001120185712352395,0.11379629499278962,0.0,0.0,0.0
0.317,0.0,0.0011558685218915343,0.11379629499278962,0.0,0.0,0.0
0.318,0.0,0.0011908473679795861,0.11379629499278962,0.0,0.0,0.0
0.319,0.0,0.001225135987624526,0.11379629499278962,0.0,0.0,0.0
0.32,0.0,0.001258747885003686,0.11379629499278962,0.0,0.0,0.0
0.321,0.0,0.001291696447879076,0.11379629499278962,0.0,0.0,0.0
0.322,0.0,0.0013239944819360971,0.11379629499278962,0.0,0.0,0.0
0.323,0.0,0.0013556549092754722,0.11379629499278962,0.0,0.0,0.0
0.324,0.0,0.0013866901863366365,0.11379629499278962,0.0,0.0,0.0
0.325,0.0,0.0014171125367283821,0.11379629499278962,0.0,0.0,0.0
0.326,0.0,0.001446933951228857,0.11379629499278962,0.0,0.0,0.0
0.327,0.0,0.0014761661877855659,0.11379629499278962,0.0,0.0,0.0
0.328,0.0,0.0015048208879306912,0.11379629499278962,0.0,0.0,0.0
0.329,0.0,0.0015329092275351286,0.11379629499278962,0.0,0.0,0.0
0.33,0.0,0.0015604424988850951,0.11379629499278962,0.0,0.0,0.0
0.331,0.0,0.0015874315286055207,0.11379629499278962,0.0,0.0,0.0
0.332,0.0,0.0016138867940753698,0.11379629499278962,0.0,0.0,0.0
0.333,0.0,0.0016398190055042505,0.11379629499278962,0.0,0.0,0.0
0.334,0.0,0.0016652382910251617,0.11379629499278962,0.0,0.0,0.0
0.335,0.0,0.0016901546623557806,0.11379629499278962,0.0,0.0,0.0
0.336,0.0,0.0017145780147984624,0.11379629499278962,0.0,0.0,0.0
0.337,0.0,0.0017385181272402406,0.11379629499278962,0.0,0.0,0.0
0.338,0.0,0.0017619841964915395,0.11379629499278962,0.0,0.0,0.0
0.339,0.0,0.0017849858850240707,0.11379629499278962,0.0,0.0,0.0
0.34,0.0,0.0018075320404022932,0.11379629499278962,0.0,0.0,0.0
0.341,0.0,0.0018296315101906657,0.11379629499278962,0.0,0.0,0.0
0.342,0.0,0.0018512933747842908,0.11379629499278962,0.0,0.0,0.0
0.343,0.0,0.0018725258996710181,0.11379629499278962,0.0,0.0,0.0
0.34400000000000003,0.0,0.001893337699584663,0.11379629499278962,0.0,0.0,0.0
0.34500000000000003,0.0,0.0019137368071824312,0.11379629499278962,0.0,0.0,0.0
0.34600000000000003,0.0,0.0019337316043674946,0.11379629499278962,0.0,0.0,0.0
0.34700000000000003,0.0,0.0019533298909664154,0.11379629499278962,0.0,0.0,0.0
0.34800000000000003,0.0,0.0019725391175597906,0.11379629499278962,0.0,0.0,0.0
0.34900000000000003,0.0,0.001991367433220148,0.11379629499278962,0.0,0.0,0.0
