timestamp_ms,dt_s,x,y,z,roll,pitch,yaw,x_d,y_d,z_d,yaw_d,err_x_w,err_y_w,err_z_w,err_yaw,vel_est_x_w,vel_est_y_w,vel_est_z_w,vel_est_x_b,vel_est_y_b,vel_est_z_b,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,p_x_b,p_y_b,p_z_b,i_x_b,i_y_b,i_z_b,d_x_b,d_y_b,d_z_b,dob_x_b,dob_y_b,dob_z_b,yaw_aligned,wp_index
1776700109225.000,0.096000,-0.819197,-0.772723,2.272812,-0.017628,0.039470,-2.663011,0.000000,0.000000,1.000000,-3.100000,0.819197,0.772723,-1.272812,-0.436989,-0.016307,-0.005652,-0.175824,0.017078,-0.002493,-0.175824,0.000000,0.000000,-0.680000,-0.917344,-0.727786,-0.207413,-1.501918,0.000000,-0.000000,-0.348000,-0.008607,0.001256,0.168791,0.000000,0.000000,0.000000,0,0
1776700109330.000,0.105000,-0.820809,-0.773809,2.254656,-0.017308,0.042326,-2.695362,0.000000,0.000000,1.000000,-3.100000,0.820809,0.773809,-1.254656,-0.404638,-0.015772,-0.008276,-0.174195,0.017799,0.000658,-0.174195,0.000000,0.000000,-0.680000,-0.855812,-0.721988,-0.231035,-1.480494,0.000000,-0.000000,-0.348000,-0.008971,-0.000332,0.167227,0.000000,0.000000,0.000000,0,0
1776700109429.000,0.099000,-0.822143,-0.775305,2.237318,-0.019709,0.047006,-2.721774,0.000000,0.000000,1.000000,-3.100000,0.822143,0.775305,-1.237318,-0.378226,-0.014483,-0.012104,-0.174718,0.018159,0.005149,-0.174718,0.000000,0.000000,-0.680000,-0.807598,-0.716863,-0.250574,-1.460035,0.000000,-0.000000,-0.348000,-0.009152,-0.002595,0.167730,0.000000,0.000000,0.000000,0,0
1776700109529.000,0.100000,-0.823208,-0.776940,2.220073,-0.018475,0.046596,-2.754870,0.000000,0.000000,1.000000,-3.100000,0.823208,0.776940,-1.220073,-0.345130,-0.012340,-0.014483,-0.173444,0.016892,0.008759,-0.173444,0.000000,0.000000,-0.680000,-0.727771,-0.709257,-0.274906,-1.439687,0.000000,-0.000000,-0.348000,-0.008513,-0.004415,0.166506,0.000000,0.000000,0.000000,0,0
1776700109629.000,0.100000,-0.824070,-0.778627,2.203422,-0.018222,0.043970,-2.787137,0.000000,0.000000,1.000000,-3.100000,0.824070,0.778627,-1.203422,-0.312863,-0.010255,-0.015818,-0.169563,0.015107,0.011275,-0.169563,0.000000,0.000000,-0.680000,-0.660438,-0.700955,-0.298506,-1.420038,0.000000,-0.000000,-0.348000,-0.007614,-0.005683,0.162781,0.000000,0.000000,0.000000,0,0
1776700109730.000,0.101000,-0.824881,-0.780320,2.187385,-0.018899,0.040259,-2.818296,0.000000,0.000000,1.000000,-3.100000,0.824881,0.780320,-1.187385,-0.281704,-0.009006,-0.016350,-0.163528,0.013734,0.012642,-0.163528,0.000000,0.000000,-0.680000,-0.595661,-0.692193,-0.321105,-1.401114,0.000000,-0.000000,-0.348000,-0.006922,-0.006371,0.156987,0.000000,0.000000,0.000000,0,0
1776700109829.000,0.099000,-0.825629,-0.781620,2.171267,-0.021092,0.042834,-2.847759,0.000000,0.000000,1.000000,-3.100000,0.825629,0.781620,-1.171267,-0.252241,-0.008196,-0.014549,-0.163123,0.012059,0.011552,-0.163123,0.000000,0.000000,-0.680000,-0.533480,-0.683168,-0.342048,-1.382095,0.000000,-0.000000,-0.348000,-0.006078,-0.005822,0.156598,0.000000,0.000000,0.000000,0,0
1776700109929.000,0.100000,-0.826741,-0.782695,2.155928,-0.017915,0.042825,-2.879598,0.000000,0.000000,1.000000,-3.100000,0.826741,0.782695,-1.155928,-0.220402,-0.009835,-0.012419,-0.157675,0.012716,0.009448,-0.157675,0.000000,0.000000,-0.680000,-0.460864,-0.672842,-0.364125,-1.363994,0.000000,-0.000000,-0.348000,-0.006409,-0.004762,0.151368,0.000000,0.000000,0.000000,0,0
1776700110028.000,0.099000,-0.827823,-0.783581,2.140886,-0.016168,0.043861,-2.908514,0.000000,0.000000,1.000000,-3.100000,0.827823,0.783581,-1.140886,-0.191486,-0.010445,-0.010477,-0.154458,0.012583,0.007781,-0.154458,0.000000,0.000000,-0.680000,-0.401552,-0.662878,-0.383838,-1.346246,0.000000,-0.000000,-0.348000,-0.006342,-0.003922,0.148280,0.000000,0.000000,0.000000,0,0
1776700110129.000,0.101000,-0.828725,-0.783910,2.126557,-0.019692,0.048020,-2.933035,0.000000,0.000000,1.000000,-3.100000,0.828725,0.783910,-1.126557,-0.166965,-0.009596,-0.006434,-0.147411,0.010720,0.004307,-0.147411,-0.666562,-0.406675,-0.680000,-0.354764,-0.653906,-0.400066,-1.329337,-0.007253,-0.004438,-0.348000,-0.005403,-0.002171,0.141515,0.000000,0.000000,0.000000,1,0
1776700110229.000,0.100000,-0.829365,-0.783903,2.112933,-0.009681,0.050272,-2.954219,0.000000,0.000000,1.000000,-3.100000,0.829365,0.783903,-1.112933,-0.145781,-0.007811,-0.002790,-0.141153,0.008194,0.001286,-0.141153,-0.662595,-0.422402,-0.680000,-0.311996,-0.645707,-0.413743,-1.313261,-0.012758,-0.008011,-0.348000,-0.004130,-0.000648,0.135507,0.000000,0.000000,0.000000,1,0
1776700110329.000,0.100000,-0.827999,-0.781517,2.099070,-0.052985,0.078701,-2.967372,0.000000,0.000000,1.000000,-3.100000,0.827999,0.781517,-1.099070,-0.132628,0.004213,0.012132,-0.139744,-0.006252,-0.011218,-0.139744,-0.652848,-0.425998,-0.680000,-0.293914,-0.639027,-0.420780,-1.296902,-0.016971,-0.010872,-0.348000,0.003151,0.005654,0.134154,0.000000,0.000000,0.000000,1,0
1776700110429.000,0.100000,-0.823592,-0.775460,2.085408,-0.085606,0.104805,-2.977944,0.000000,0.000000,1.000000,-3.100000,0.823592,0.775460,-1.085408,-0.122056,0.026532,0.039261,-0.137994,-0.032574,-0.034413,-0.137994,-0.634705,-0.419768,-0.680000,-0.272764,-0.630958,-0.423978,-1.280781,-0.020164,-0.013135,-0.348000,0.016417,0.017344,0.132475,0.000000,0.000000,0.000000,1,0
1776700110633.000,0.204000,-0.814417,-0.763590,2.071163,-0.093289,0.110840,-2.989993,0.000000,0.000000,1.000000,-3.100000,0.814417,0.763590,-1.071163,-0.110007,0.036861,0.049858,-0.099821,-0.043967,-0.043720,-0.099821,-0.619165,-0.417802,-0.680000,-0.248572,-0.618504,-0.424596,-1.263972,-0.022820,-0.015241,-0.348000,0.022160,0.022035,0.095828,0.000000,0.000000,0.000000,1,0
1776700110640.000,0.007000,-0.799268,-0.744718,2.057175,-0.101370,0.118801,-2.999981,0.000000,0.000000,1.000000,-3.100000,0.799268,0.744718,-1.057175,-0.100019,1.228151,1.531686,-1.162939,-1.432038,-1.343013,-1.162939,0.096373,0.241861,-0.479045,-0.009110,-0.602365,-0.419634,-1.247467,-0.023010,-0.015384,-0.348000,0.721747,0.676879,1.116422,0.000000,0.000000,0.000000,1,0
1776700110814.000,0.174000,-0.790949,-0.734322,2.051112,-0.095655,0.113482,-3.009036,0.000000,0.000000,1.000000,-3.100000,0.790949,0.734322,-1.051112,-0.090964,0.567162,0.707402,-0.531208,-0.655683,-0.626235,-0.531208,-0.285931,-0.119890,-0.680000,-0.205684,-0.592075,-0.418885,-1.240312,-0.024320,-0.016627,-0.348000,0.330464,0.315622,0.509959,0.000000,0.000000,0.000000,1,0
1776700110837.000,0.023000,-0.755374,-0.691616,2.030217,-0.030612,0.074200,-3.016992,0.000000,0.000000,1.000000,-3.100000,0.755374,0.691616,-1.030217,-0.083008,1.115716,1.351054,-0.742468,-1.274974,-1.201920,-0.742468,0.056466,0.190770,-0.680000,-0.141883,-0.561437,-0.398077,-1.215657,-0.024685,-0.016920,-0.348000,0.642587,0.605768,0.712770,0.000000,0.000000,0.000000,1,0
1776700110956.000,0.119000,-0.745399,-0.680107,2.024754,-0.007490,0.063199,-3.018906,0.000000,0.000000,1.000000,-3.100000,0.745399,0.680107,-1.024754,-0.081094,0.537857,0.648622,-0.352397,-0.613192,-0.577924,-0.352397,-0.269268,-0.118489,-0.680000,-0.188193,-0.553074,-0.392296,-1.209209,-0.025243,-0.017467,-0.348000,0.309049,0.291274,0.338302,0.000000,0.000000,0.000000,1,0
1776700111154.000,0.198000,-0.734020,-0.667382,2.018674,0.004583,0.057474,-3.019017,0.000000,0.000000,1.000000,-3.100000,0.734020,0.667382,-1.018674,-0.080983,0.268840,0.321385,-0.172249,-0.306118,-0.286103,-0.172249,-0.414788,-0.257823,-0.680000,-0.186963,-0.544396,-0.384805,-1.202036,-0.024676,-0.017213,-0.348000,0.154283,0.144196,0.165359,0.000000,0.000000,0.000000,1,0
1776700111156.000,0.002000,-0.681489,-0.615712,1.989555,0.009383,0.064570,-3.033411,0.000000,0.000000,1.000000,-3.100000,0.681489,0.615712,-0.989555,-0.066589,1.798289,1.821409,-1.755790,-1.984436,-1.616599,-1.755790,0.475505,0.435643,0.169883,0.993966,-0.499957,-0.361893,-1.167675,-0.024694,-0.017229,-0.348000,1.000156,0.814766,1.685558,0.000000,0.000000,0.000000,1,0
1776700111272.000,0.116000,-0.661090,-0.600013,1.978099,-0.009766,0.081992,-3.036916,0.000000,0.000000,1.000000,-3.100000,0.661090,0.600013,-0.978099,-0.063084,0.889728,0.877212,-0.827852,-0.976514,-0.779447,-0.827852,-0.016202,0.021015,-0.680000,-0.143583,-0.483950,-0.354584,-1.154157,-0.024416,-0.017243,-0.348000,0.492163,0.392841,0.794738,0.000000,0.000000,0.000000,1,0
1776700111356.000,0.084000,-0.622908,-0.575042,1.960883,0.007207,0.051590,-3.018539,0.000000,0.000000,1.000000,-3.100000,0.622908,0.575042,-0.960883,-0.081461,0.646025,0.552444,-0.479026,-0.708949,-0.468971,-0.479026,-0.129797,-0.112939,-0.680000,-0.220573,-0.462861,-0.332126,-1.133842,-0.024246,-0.017174,-0.348000,0.357310,0.236362,0.459865,0.000000,0.000000,0.000000,1,0
1776700111530.000,0.174000,-0.607732,-0.566634,1.955710,0.012708,0.036025,-3.019963,0.000000,0.000000,1.000000,-3.100000,0.607732,0.566634,-0.955710,-0.080037,0.333094,0.270136,-0.227422,-0.363408,-0.227726,-0.227422,-0.291304,-0.229985,-0.680000,-0.180012,-0.451579,-0.328414,-1.127737,-0.022884,-0.016345,-0.344913,0.183158,0.114774,0.218326,0.000000,0.000000,0.000000,1,0
1776700111557.000,0.027000,-0.574254,-0.549988,1.940020,-0.002438,0.040991,-3.033760,0.000000,0.000000,1.000000,-3.100000,0.574254,0.549988,-0.940020,-0.066240,0.840926,0.464102,-0.425486,-0.885990,-0.370903,-0.425486,0.000204,-0.155419,-0.680000,-0.071078,-0.423434,-0.325914,-1.109223,-0.022901,-0.016441,-0.345847,0.446539,0.186935,0.408467,0.000000,0.000000,0.000000,1,0
1776700111657.000,0.100000,-0.552696,-0.540207,1.926392,-0.010699,0.048704,-3.037131,0.000000,0.000000,1.000000,-3.100000,0.552696,0.540207,-0.926392,-0.062869,0.490730,0.258982,-0.263529,-0.515059,-0.206401,-0.263529,-0.169968,-0.234639,-0.680000,-0.139609,-0.407240,-0.322312,-1.093143,-0.022319,-0.016353,-0.345515,0.259590,0.104026,0.252988,0.000000,0.000000,0.000000,1,0
1776700111758.000,0.101000,-0.532963,-0.530528,1.911948,-0.027163,0.050324,-3.036412,0.000000,0.000000,1.000000,-3.100000,0.532963,0.530528,-0.911948,-0.063588,0.325329,0.167618,-0.196038,-0.341129,-0.132536,-0.196038,-0.243377,-0.266364,-0.680000,-0.146870,-0.393601,-0.316943,-1.076099,-0.021704,-0.016219,-0.344436,0.171929,0.066798,0.188197,0.000000,0.000000,0.000000,1,0
1776700111858.000,0.100000,-0.514017,-0.520141,1.896302,-0.044376,0.057756,-3.039449,0.000000,0.000000,1.000000,-3.100000,0.514017,0.520141,-0.896302,-0.060551,0.249243,0.131917,-0.173873,-0.261395,-0.105815,-0.173873,-0.268596,-0.275233,-0.680000,-0.133941,-0.379260,-0.312492,-1.057637,-0.021079,-0.016072,-0.342747,0.131743,0.053331,0.166918,0.000000,0.000000,0.000000,1,0
1776700112038.000,0.180000,-0.503661,-0.513424,1.887226,-0.043424,0.056521,-3.044185,0.000000,0.000000,1.000000,-3.100000,0.503661,0.513424,-0.887226,-0.055815,0.141885,0.078942,-0.104742,-0.148890,-0.064769,-0.104742,-0.314821,-0.293110,-0.680000,-0.123391,-0.370411,-0.310468,-1.046927,-0.019451,-0.015285,-0.334793,0.075041,0.032644,0.100552,0.000000,0.000000,0.000000,1,0
1776700112061.000,0.023000,-0.475708,-0.491416,1.861495,-0.056404,0.079077,-3.048956,0.000000,0.000000,1.000000,-3.100000,0.475708,0.491416,-0.861495,-0.051044,0.743030,0.570576,-0.672568,-0.792624,-0.499396,-0.672568,0.031195,-0.062898,-0.680000,-0.084507,-0.348853,-0.299244,-1.016565,-0.019435,-0.015350,-0.334925,0.399483,0.251696,0.645666,0.000000,0.000000,0.000000,1,0
1776700112171.000,0.110000,-0.465908,-0.482686,1.852931,-0.063898,0.085684,-3.049883,0.000000,0.000000,1.000000,-3.100000,0.465908,0.482686,-0.852931,-0.050117,0.376824,0.295497,-0.339529,-0.402302,-0.259745,-0.339529,-0.157515,-0.178553,-0.680000,-0.113728,-0.341480,-0.294329,-1.006459,-0.018795,-0.015136,-0.331712,0.202760,0.130912,0.325948,0.000000,0.000000,0.000000,1,0
1776700112261.000,0.090000,-0.433781,-0.450761,1.826681,-0.044308,0.064596,-3.049326,0.000000,0.000000,1.000000,-3.100000,0.433781,0.450761,-0.826681,-0.050674,0.365705,0.328661,-0.312726,-0.394431,-0.293569,-0.312726,-0.137618,-0.141685,-0.680000,-0.116776,-0.318170,-0.274765,-0.975484,-0.018241,-0.014878,-0.328825,0.198793,0.147959,0.300217,0.000000,0.000000,0.000000,1,0
1776700112359.000,0.098000,-0.422188,-0.438505,1.818128,-0.035101,0.058522,-3.052016,0.000000,0.000000,1.000000,-3.100000,0.422188,0.438505,-0.818128,-0.047984,0.227159,0.214647,-0.186476,-0.245450,-0.193466,-0.186476,-0.202854,-0.185160,-0.680000,-0.105387,-0.308933,-0.268114,-0.965391,-0.017627,-0.014552,-0.325402,0.123707,0.097507,0.179017,0.000000,0.000000,0.000000,1,0
1776700112461.000,0.102000,-0.389553,-0.402411,1.793955,-0.026655,0.054168,-3.056553,0.000000,0.000000,1.000000,-3.100000,0.389553,0.402411,-0.793955,-0.043447,0.279120,0.292608,-0.214765,-0.302965,-0.267843,-0.214765,-0.147939,-0.126254,-0.680000,-0.092771,-0.283802,-0.247208,-0.936867,-0.016831,-0.014039,-0.320934,0.152694,0.134993,0.206174,0.000000,0.000000,0.000000,1,0
1776700112602.000,0.141000,-0.375428,-0.386596,1.783824,-0.028635,0.064391,-3.058647,0.000000,0.000000,1.000000,-3.100000,0.375428,0.386596,-0.783824,-0.041353,0.178912,0.191559,-0.134733,-0.194167,-0.176077,-0.134733,-0.190739,-0.162457,-0.680000,-0.092407,-0.272944,-0.237997,-0.924912,-0.015655,-0.013203,-0.313425,0.097860,0.088743,0.129344,0.000000,0.000000,0.000000,1,0
1776700112661.000,0.059000,-0.345595,-0.352868,1.762732,-0.027992,0.069391,-3.063804,0.000000,0.000000,1.000000,-3.100000,0.345595,0.352868,-0.762732,-0.036196,0.361887,0.404413,-0.259471,-0.392220,-0.375068,-0.259471,-0.067593,-0.042293,-0.680000,-0.069909,-0.249964,-0.218363,-0.900024,-0.015307,-0.012964,-0.311592,0.197679,0.189034,0.249093,0.000000,0.000000,0.000000,1,0
1776700112786.000,0.125000,-0.340393,-0.346899,1.758984,-0.025330,0.069322,-3.063914,0.000000,0.000000,1.000000,-3.100000,0.340393,0.346899,-0.758984,-0.036086,0.182534,0.204683,-0.130960,-0.197867,-0.189901,-0.130960,-0.160801,-0.131212,-0.680000,-0.082861,-0.246144,-0.214662,-0.895601,-0.014381,-0.012260,-0.305511,0.099725,0.095710,0.125721,0.000000,0.000000,0.000000,1,0
1776700112860.000,0.074000,-0.301409,-0.304129,1.732360,-0.009410,0.058157,-3.072102,0.000000,0.000000,1.000000,-3.100000,0.301409,0.304129,-0.732360,-0.027898,0.375329,0.413730,-0.259104,-0.403150,-0.386670,-0.259104,-0.026893,-0.006775,-0.680000,-0.048017,-0.216249,-0.189817,-0.864185,-0.013833,-0.011840,-0.302514,0.203188,0.194882,0.248740,0.000000,0.000000,0.000000,1,0
1776700112971.000,0.111000,-0.280801,-0.282298,1.717489,-0.004427,0.054047,-3.072399,0.000000,0.000000,1.000000,-3.100000,0.280801,0.282298,-0.717489,-0.027601,0.269113,0.292179,-0.189031,-0.288670,-0.272874,-0.189031,-0.068748,-0.049741,-0.680000,-0.064017,-0.201363,-0.176204,-0.846637,-0.012875,-0.011066,-0.296571,0.145489,0.137528,0.181470,0.000000,0.000000,0.000000,1,0
1776700113094.000,0.123000,-0.262495,-0.263951,1.703815,-0.003096,0.051034,-3.074891,0.000000,0.000000,1.000000,-3.100000,0.262495,0.263951,-0.703815,-0.025109,0.201753,0.212087,-0.145426,-0.215441,-0.198168,-0.145426,-0.091113,-0.075596,-0.680000,-0.055393,-0.187827,-0.165224,-0.830502,-0.011868,-0.010249,-0.289795,0.108582,0.099877,0.139609,0.000000,0.000000,0.000000,1,0
1776700113185.000,0.091000,-0.241180,-0.243873,1.686925,0.001518,0.044849,-3.074263,0.000000,0.000000,1.000000,-3.100000,0.241180,0.243873,-0.686925,-0.025737,0.219939,0.216875,-0.167927,-0.234032,-0.201586,-0.167927,-0.066003,-0.060735,-0.680000,-0.060657,-0.172732,-0.152607,-0.810572,-0.011223,-0.009727,-0.285540,0.117952,0.101599,0.161210,0.000000,0.000000,0.000000,1,0
1776700113259.000,0.074000,-0.226161,-0.230531,1.674588,-0.003654,0.049373,-3.075095,0.000000,0.000000,1.000000,-3.100000,0.226161,0.230531,-0.674588,-0.024905,0.210432,0.196391,-0.167253,-0.223017,-0.181974,-0.167253,-0.060273,-0.062101,-0.680000,-0.055778,-0.161938,-0.144476,-0.796013,-0.010736,-0.009340,-0.282345,0.112401,0.091715,0.160563,0.000000,0.000000,0.000000,1,0
1776700113364.000,0.105000,-0.203835,-0.212514,1.655576,-0.009683,0.055135,-3.074779,0.000000,0.000000,1.000000,-3.100000,0.203835,0.212514,-0.655576,-0.025221,0.211661,0.182506,-0.174986,-0.223374,-0.167968,-0.174986,-0.043552,-0.057396,-0.680000,-0.058375,-0.146206,-0.133345,-0.773580,-0.009926,-0.008706,-0.276484,0.112580,0.084656,0.167987,0.000000,0.000000,0.000000,1,0
1776700113480.000,0.116000,-0.185941,-0.199347,1.639683,-0.004380,0.047502,-3.077067,0.000000,0.000000,1.000000,-3.100000,0.185941,0.199347,-0.639683,-0.022933,0.179519,0.143864,-0.153720,-0.188422,-0.131989,-0.153720,-0.047429,-0.067159,-0.680000,-0.049651,-0.133330,-0.125626,-0.754826,-0.009063,-0.008056,-0.269740,0.094965,0.066523,0.147571,0.000000,0.000000,0.000000,1,0
1776700113568.000,0.088000,-0.172900,-0.190286,1.626739,-0.004291,0.046938,-3.076172,0.000000,0.000000,1.000000,-3.100000,0.172900,0.190286,-0.626739,-0.023828,0.161971,0.120967,-0.150006,-0.169533,-0.110119,-0.150006,-0.047370,-0.072166,-0.680000,-0.056072,-0.124300,-0.120003,-0.739552,-0.008515,-0.007663,-0.265384,0.085444,0.055500,0.144006,0.000000,0.000000,0.000000,1,0
1776700113693.000,0.125000,-0.152643,-0.177320,1.604113,-0.012085,0.043241,-3.075308,0.000000,0.000000,1.000000,-3.100000,0.152643,0.177320,-0.604113,-0.024692,0.162019,0.111312,-0.167368,-0.169036,-0.100336,-0.167368,-0.032704,-0.068590,-0.680000,-0.057093,-0.110244,-0.112103,-0.712853,-0.007655,-0.007056,-0.257573,0.085194,0.050569,0.160673,0.000000,0.000000,0.000000,1,0
1776700113778.000,0.085000,-0.146290,-0.173414,1.596233,-0.008031,0.040895,-3.076104,0.000000,0.000000,1.000000,-3.100000,0.146290,0.173414,-0.596233,-0.023896,0.113143,0.074710,-0.125560,-0.117790,-0.067145,-0.125560,-0.053573,-0.082782,-0.680000,-0.052737,-0.105723,-0.109851,-0.703554,-0.007216,-0.006772,-0.253508,0.059366,0.033841,0.120537,0.000000,0.000000,0.000000,1,0
1776700113892.000,0.114000,-0.125125,-0.160228,1.566701,-0.017371,0.044305,-3.076987,0.000000,0.000000,1.000000,-3.100000,0.125125,0.160228,-0.566701,-0.023013,0.153752,0.097647,-0.200313,-0.159736,-0.087516,-0.200313,-0.016882,-0.064241,-0.680000,-0.050995,-0.090860,-0.102020,-0.668707,-0.006528,-0.006329,-0.246332,0.080507,0.044108,0.192301,0.000000,0.000000,0.000000,1,0
1776700113977.000,0.085000,-0.116097,-0.154446,1.553810,-0.023738,0.050810,-3.075031,0.000000,0.000000,1.000000,-3.100000,0.116097,0.154446,-0.553810,-0.024969,0.127134,0.081059,-0.173069,-0.132244,-0.072424,-0.173069,-0.024198,-0.067940,-0.680000,-0.059886,-0.084747,-0.098368,-0.653495,-0.006102,-0.006073,-0.241707,0.066651,0.036502,0.166147,0.000000,0.000000,0.000000,1,0
1776700114079.000,0.102000,-0.103817,-0.146548,1.535855,-0.013182,0.049327,-3.076553,0.000000,0.000000,1.000000,-3.100000,0.103817,0.146548,-0.535855,-0.023447,0.123354,0.079024,-0.174724,-0.128229,-0.070840,-0.174724,-0.016969,-0.063788,-0.680000,-0.050589,-0.076018,-0.093738,-0.632309,-0.005578,-0.005754,-0.235558,0.064627,0.035703,0.167735,0.000000,0.000000,0.000000,1,0
1776700114179.000,0.100000,-0.092241,-0.139040,1.517729,-0.011433,0.042884,-3.077207,0.000000,0.000000,1.000000,-3.100000,0.092241,0.139040,-0.517729,-0.022793,0.119102,0.076815,-0.178384,-0.123798,-0.068992,-0.178384,-0.010566,-0.059945,-0.669155,-0.050485,-0.067869,-0.089253,-0.610920,-0.005091,-0.005464,-0.229483,0.062394,0.034772,0.171249,0.000000,0.000000,0.000000,1,0
1776700114287.000,0.108000,-0.081874,-0.132483,1.498756,-0.009783,0.045961,-3.076748,0.000000,0.000000,1.000000,-3.100000,0.081874,0.132483,-0.498756,-0.023252,0.106161,0.067802,-0.176870,-0.110331,-0.060780,-0.176870,-0.009659,-0.059808,-0.641385,-0.053067,-0.060673,-0.085276,-0.588532,-0.004594,-0.005165,-0.222648,0.055607,0.030633,0.169795,0.000000,0.000000,0.000000,1,0
1776700114387.000,0.100000,-0.071940,-0.126578,1.477911,-0.012071,0.046257,-3.074548,0.000000,0.000000,1.000000,-3.100000,0.071940,0.126578,-0.477911,-0.025452,0.102341,0.062896,-0.194556,-0.106325,-0.055898,-0.194556,-0.004517,-0.058379,-0.593476,-0.060437,-0.053934,-0.081631,-0.563934,-0.004171,-0.004921,-0.216315,0.053588,0.028173,0.186774,0.000000,0.000000,0.000000,1,0
1776700114490.000,0.103000,-0.063167,-0.121789,1.456603,-0.009591,0.047086,-3.076912,1.000000,1.000000,2.000000,3.100000,1.063167,1.121789,0.543397,-0.106274,-1.634970,-1.652326,-1.765605,1.738350,1.543193,-1.765605,-0.680000,-0.680000,0.680000,-0.351009,-0.761680,-0.706087,0.641208,-0.011797,-0.011751,-0.156574,-0.876129,-0.777769,1.694980,0.000000,0.000000,0.000000,1,0
1776700114592.000,0.102000,-0.054774,-0.117882,1.433908,-0.011683,0.049226,-3.079649,1.000000,1.000000,2.000000,3.100000,1.054774,1.117882,0.566092,-0.103536,-0.673306,-0.705573,-0.901466,0.715692,0.662540,-0.901466,-0.680000,-0.680000,0.680000,-0.217769,-0.753952,-0.705898,0.667988,-0.017567,-0.016994,-0.104631,-0.360709,-0.333920,0.865407,0.000000,0.000000,0.000000,1,0
1776700114691.000,0.099000,-0.046500,-0.114272,1.415392,-0.032864,0.067022,-3.095263,1.000000,1.000000,2.000000,3.100000,1.046500,1.114272,0.584608,-0.087922,-0.249455,-0.290031,-0.501381,0.262619,0.278167,-0.501381,-0.680000,-0.680000,0.680000,-0.166055,-0.737172,-0.715418,0.689837,-0.021770,-0.021085,-0.060258,-0.132360,-0.140196,0.481326,0.000000,0.000000,0.000000,1,0
1776700114765.000,0.074000,-0.036169,-0.108972,1.404247,-0.058285,0.093445,-3.103143,1.000000,1.000000,2.000000,3.100000,1.036169,1.108972,0.595753,-0.080043,-0.031580,-0.087503,-0.304949,0.034920,0.086224,-0.304949,-0.680000,-0.680000,0.680000,-0.158727,-0.724438,-0.717912,0.702988,-0.024392,-0.023766,-0.030255,-0.017600,-0.043457,0.292751,0.000000,0.000000,0.000000,1,0
1776700114865.000,0.100000,-0.022270,-0.100540,1.399588,-0.064424,0.101549,-3.112097,1.000000,1.000000,2.000000,3.100000,1.022270,1.100540,0.600412,-0.071088,0.063940,0.008717,-0.160268,-0.064169,-0.006828,-0.160268,-0.680000,-0.680000,0.680000,-0.143407,-0.708477,-0.718982,0.708486,-0.026797,-0.026425,0.004966,0.032341,0.003441,0.153858,0.000000,0.000000,0.000000,1,0
1776700114965.000,0.100000,-0.004077,-0.087990,1.400566,-0.070558,0.105215,-3.112934,1.000000,1.000000,2.000000,3.100000,1.004077,1.087990,0.599434,-0.070252,0.130016,0.074118,-0.065044,-0.132086,-0.070362,-0.065044,-0.657367,-0.680000,0.680000,-0.154922,-0.695413,-0.711494,0.707332,-0.028526,-0.028413,0.035230,0.066571,0.035462,0.062442,0.000000,0.000000,0.000000,1,0
1776700115064.000,0.099000,0.018575,-0.071118,1.406105,-0.069273,0.104144,-3.115685,1.000000,1.000000,2.000000,3.100000,0.981425,1.071118,0.593895,-0.067501,0.185339,0.128046,0.002714,-0.188594,-0.123202,0.002714,-0.612570,-0.670231,0.680000,-0.146277,-0.677943,-0.702465,0.700796,-0.029679,-0.029859,0.060778,0.095051,0.062094,-0.002606,0.000000,0.000000,0.000000,1,0
1776700115165.000,0.101000,0.045188,-0.050266,1.415563,-0.068565,0.098935,-3.117923,1.000000,1.000000,2.000000,3.100000,0.954812,1.050266,0.584437,-0.065262,0.229109,0.171959,0.053635,-0.233114,-0.166488,0.053635,-0.571025,-0.637339,0.680000,-0.142591,-0.658157,-0.690395,0.689635,-0.030357,-0.030854,0.082671,0.117490,0.083910,-0.051490,0.000000,0.000000,0.000000,1,0
1776700115265.000,0.100000,0.075339,-0.025995,1.427843,-0.061088,0.097790,-3.122457,1.000000,1.000000,2.000000,3.100000,0.924661,1.025995,0.572157,-0.060728,0.269650,0.211576,0.092367,-0.273649,-0.206378,0.092367,-0.527159,-0.604927,0.680000,-0.129438,-0.634451,-0.677453,0.675145,-0.030627,-0.031488,0.100704,0.137919,0.104014,-0.088672,0.000000,0.000000,0.000000,1,0
1776700115365.000,0.100000,0.108664,0.001407,1.442211,-0.058794,0.096945,-3.126506,1.000000,1.000000,2.000000,3.100000,0.891336,0.998593,0.557789,-0.056679,0.305265,0.246545,0.121100,-0.308950,-0.241912,0.121100,-0.483880,-0.571830,0.657418,-0.121651,-0.609033,-0.661942,0.658192,-0.030558,-0.031811,0.115482,0.155711,0.121923,-0.116256,0.000000,0.000000,0.000000,1,0
1776700115467.000,0.102000,0.144561,0.031423,1.457980,-0.056382,0.097761,-3.124777,1.000000,1.000000,2.000000,3.100000,0.855439,0.968577,0.542020,-0.058408,0.331398,0.273275,0.139859,-0.335947,-0.267664,0.139859,-0.446626,-0.538038,0.632883,-0.134224,-0.585718,-0.641126,0.639584,-0.030225,-0.031815,0.127564,0.169317,0.134903,-0.134265,0.000000,0.000000,0.000000,1,0
